Epoch	SMILES	Valid	Desired	RDKit_Aggregate_TanimotoCombo	SA
3	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)n(C)c(=O)n2C	1.0	1	0.969	0.963
3	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)NCCc2ccccc2)cc1	1.0	1	0.913	0.986
3	COc1nn(C)c2c1c(NS(=O)(=O)c1cccc(Cl)c1Cl)nc(N)n2	1.0	1	0.869	0.933
3	CC(=O)NCc1cc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3ccccc32)ccc1	1.0	1	0.787	0.958
3	CCCc1nc2nc(N)nn2c(O)c1Cc1cc(Cl)cc(Cl)c1	1.0	1	0.999	0.914
3	CC(C)(c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ncccc2)cc1)c1cocn1	1.0	1	0.739	0.922
3	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(OC(F)(F)F)cc1	1.0	1	0.886	0.973
3	CC(C)(c1ncco1)c1ccccc1S(=O)(=O)Nc1ccc(Cl)cc1C(=O)c1ccncc1	1.0	1	0.766	0.921
3	Oc1cc(CSc2nc(-c3ccccc3)cs2)nc2nc(Cc3ccccc3)nn12	1.0	1	0.915	0.945
3	COCCOc1nc(Nc2ccc(S(=O)(=O)NC(C)(C)CC)cc2)ncc1C	1.0	1	0.654	0.948
3	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)cccn1	1.0	1	0.862	0.958
3	O=C(Nc1ccc(S(=O)(=O)NCc2ccccc2)c[n+]1[O-])c1ccccc1	1.0	1	0.56	0.961
3	CSc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnccc2)cc1	1.0	1	0.9	0.976
3	Nc1nn2c(O)c(Cc3ccccc3)c(CC3CC3)nc2n1	1.0	1	1.0	0.933
3	O=C(O)c1c(-c2c(Cl)cccc2NC(=O)c2ccccc2)cccc1	1.0	1	0.719	0.988
3	Cc1c(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cccn1	1.0	1	0.65	0.943
3	Oc1cc(CSc2ccc(Cl)cc2Cl)ncn1N	0.0	0	0.0	0.0
3	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Cl)cc1	1.0	1	0.999	0.958
3	Cc1nnnn1Cc1ccc(Cl)cc1Cl	1.0	1	0.882	0.974
3	Cc1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.755	0.972
3	CN(C)C(=O)C(CCn1cccc1C#N)NS(=O)(=O)c1cc(Cl)c(N)c(Cl)c1	1.0	1	0.896	0.792
3	Cc1cccc(CNc2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1	1.0	1	0.719	0.979
3	O=S(=O)(Nc1ncnc2n[nH]c(O)c12)c1c(Cl)cccc1	1.0	1	0.853	0.929
3	CCOC(=O)c1c(O)c(N)c(C(=O)C)c2c1cccc2=	0.0	0	0.0	0.0
3	O=S(=O)(Nc1ncc(Cl)nc1OCc1ccc(Cl)cc1Cl)c1ccccc1	1.0	1	0.932	0.966
3	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)cc1	1.0	1	0.897	0.974
3	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)cnc(N)n2)cc1	1.0	1	0.855	0.953
3	CCc1ccc(OS(=O)(=O)c2ccc(NC(C)=O)cc2)cc1	1.0	1	0.815	0.988
3	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)cccn2)cc1	1.0	1	0.848	0.97
3	O=C(Nc1ccc(F)cc1)c1c(O)ncnc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.763	0.967
3	c1cc(C2=Nc3c(Cn4cncc4)OCCC3)ncc2C2=C(OC3CCCC3)c3ccccc312	0.0	0	0.0	0.0
3	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1cc(F)c(N2CCOCC2)cc1	1.0	1	0.76	0.966
3	CCC(=O)NCc1ccc(OC)c(NC(=O)c2ccc(Cl)cc2)c1	1.0	1	0.673	0.989
3	Cc1nc(C)c(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cc1	1.0	1	0.666	0.937
3	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.972	0.984
3	Cc1cccc(Cl)c1NC(=O)Nc1ccc(C(C)C)cc1	1.0	1	0.78	0.989
3	CCC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(C)cc1	1.0	1	0.998	0.948
3	Cc1ccc(-c2csc(N3C(=O)c4c(c(F)ccc2N5CCCCC4)O3)c2ccccc2)c1	0.0	0	0.0	0.0
3	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3nccnc3)c3c2cccc3)CC1	1.0	1	0.533	0.957
3	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)cc1	1.0	1	0.897	0.974
3	CC(C)c1nc2nc(N)nn2c(O)c1Cc1ccc(Cl)c(Br)c1	1.0	1	1.0	0.899
3	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c3c2cccc3)CC1	1.0	1	0.549	0.97
3	COc1cc(C(=O)NCCN2CCCCC2)ccc1Oc1ccc(Cl)cc1C(N)=O	1.0	1	0.684	0.978
3	COc1nc(Br)cnc1NS(=O)(=O)c1c(-c2ccccc2)ccs1	1.0	1	0.924	0.941
3	COc1nn(C)c2c1c(NS(=O)(=O)c1cccc(Cl)c1Cl)nc(N)n21	0.0	0	0.0	0.0
3	CC(C)c1nc2nc(N)nn2c(O)c1Cc1ccc(Cl)c(Br)c1	1.0	1	1.0	0.899
3	O=C(O)c1ccnc(CN2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)c1	1.0	0	0.005	0.936
3	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc([N+](=O)[O-])cc1	1.0	1	0.862	0.977
3	CCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.999	0.935
3	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.967	0.98
3	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1	1.0	1	0.892	0.969
3	Cc1ncccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1	1.0	1	0.973	0.958
3	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(NCCCc3ccccc3)c3c2cccc3)CC1	1.0	1	0.628	0.967
3	O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.005	0.965
3	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1ccccc1CO	1.0	1	0.813	0.947
3	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)n(C)c(=O)n2C	1.0	1	0.969	0.963
3	O=C(O)c1c(NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.893	0.992
3	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1cc(Cl)ccc1	1.0	1	0.999	0.953
3	COc1cc(C(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)ccc1	1.0	1	0.854	0.986
3	CCCCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.999	0.937
3	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cc1	1.0	1	0.888	0.974
3	N#Cc1cccn1CCC(NS(=O)(=O)c1cccc2c1cc[nH]2)C(=O)N1CCCCC1	1.0	1	0.836	0.833
3	COc1nc(OC)c(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cc1	1.0	0	0.005	0.925
3	CC(C)(C)c1ccc(S(=O)(=O)Nc2c(Cl)cccc2C(=O)c2ccncc2)cc1	1.0	1	0.883	0.973
3	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccn1	1.0	1	0.897	0.972
3	CC(=O)C1=C(O)C(=O)N(c2cc(Cl)c(C)cc2Cl)C1C1CCCCC1	1.0	1	0.86	0.873
3	CCOc1ccc(C=NNC(=O)C(N)=O)cc1C	1.0	1	0.768	0.977
3	CCNc1nc(NS(=O)(=O)c2cccc(Cl)c2Cl)c2c(C#N)c3ncccc3cc2n11C	0.0	0	0.0	0.0
3	COc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.893	0.955
3	COCCNS(=O)(=O)c1c(C)cccc1-c1ccc(Cl)cc1C(O)(C)C	1.0	1	0.807	0.952
3	CC(=O)C1=C(O)C(=O)N(c2ccc(Br)cc2F)C1c1cc(Br)ccc1	1.0	1	0.999	0.918
3	O=S(=O)(NCc1ccc(F)cc1)c1ccc(OC(F)(F)F)cc1	1.0	1	0.75	0.986
3	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2cccnn2)cc1	1.0	1	0.865	0.971
3	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)cc1	1.0	1	0.897	0.974
3	CCOC(=O)c1cc(S(=O)(=O)Nc2cc(C)ccc2C)c(C)cc1	1.0	1	0.894	0.986
3	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3c(C)cccc3)c3c2cccc3)CC1	1.0	1	0.52	0.969
3	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3)c3c2cccc3)CC1	1.0	1	0.616	0.974
3	Cc1[n+]([O-])cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(N(C)C)cc2)cc1	1.0	1	0.894	0.948
3	Cc1c(Cl)c(OCC(=O)O)cc(Cl)c1	1.0	1	0.593	0.979
3	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.86	0.977
3	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(Cl)c1	1.0	1	0.904	0.966
3	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)ccc[n+]1[O-]	1.0	1	0.897	0.949
3	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c[n+]([O-])c(C)nc2)cc1	1.0	1	0.689	0.929
3	Cc1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1CC	1.0	1	0.845	0.986
3	CCCc1nnn(-c2c(Cl)c(Cl)ccc2S(=O)(=O)CC)c1C=N[SH](C)(=O)O	1.0	1	0.833	0.543
3	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(F)cc1C	1.0	1	0.941	0.976
3	COc1cc(C(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)ccc1	1.0	1	0.854	0.986
3	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2ncc(CO)cc2)cc1	1.0	1	0.857	0.971
3	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1cc2c(cccc2)cc1	1.0	1	0.545	0.969
3	O=S(=O)(Nc1ncnc2n[nH]c(O)c12)c1ccc(Cl)cc1	1.0	1	0.869	0.939
3	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	1	0.892	0.975
3	Cc1cc[n+]([O-])cc1CN(C(=O)c1ccc(Cl)c(Cl)c1)c1ccc(S(C)(=O)=O)cc1	1.0	1	0.893	0.939
3	O=S(=O)(Nc1ncc(Cl)nc1OCc1ccc(Cl)cc1Cl)c1cc(Cl)ccc1N	1.0	1	0.773	0.945
3	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(CN)cccn2)cc1	1.0	1	0.932	0.967
4	CC(C)c1nc2nc(N)nn2c(O)c1Cc1ccc(Cl)c(Br)c1b	0.0	0	0.0	0.0
4	COc1nc(Br)cnc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.892	0.95
4	N#Cc1cccn1CCC(NS(=O)(=O)c1cc(Cl)c(N)c(Cl)c1)C(=O)N1CCC(C(F)(F)F)CC1	1.0	1	0.828	0.737
4	O=C(O)c1c(Oc2ccc(F)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.971	0.983
4	O=C(O)c1c(Oc2nccnc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cccc1	1.0	1	0.935	0.968
4	Cc1nn(Cc2ccc(C(F)(F)F)cc2)cc1C1CC(=O)NS1(=O)=O	1.0	1	0.91	0.816
4	CC(=O)C1=C(O)C(=O)N(c2cc(C)c(Cl)cc2)C1C1CCCCC1	1.0	1	0.945	0.907
4	CCNc1cnccc1C(=O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(C)(C)C)cc1	1.0	1	0.81	0.96
4	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2ccccn2)cc1	1.0	1	0.876	0.979
4	CC(=O)C1=C(O)C(=O)N(c2cc(C)c(C)cc2)C1c1ccc(C(F)(F)F)cc1	1.0	1	0.999	0.931
4	CCC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Cl)cc1	1.0	1	0.998	0.946
4	Cc1ccc(Oc2cc(NC(=O)NCCCN3CCCCCC3)ccc2)cc1	1.0	1	0.62	0.985
4	COc1ccccc1Cn1nc(NS(=O)(=O)c2ccc(Cl)s2)c2ccccc21	1.0	1	0.868	0.966
4	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCOCC2)cc1	1.0	1	0.728	0.973
4	O=C(O)c1cc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)ccc1	1.0	1	0.97	0.984
4	Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.93	0.983
4	Cc1c(F)c(N)ccc1C(=O)C(O)C(O)C(O)CO	1.0	1	0.846	0.659
4	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(N)c1	1.0	1	0.797	0.95
4	O=C(O)c1cccc2c1ccc1ccccc12	1.0	1	0.676	0.992
4	Nc1nn2c(O)c(Cc3ccccc3Cl)c(C3CC3)nc2n1	1.0	1	0.999	0.921
4	CC1CCN(C(=O)C(CCn2cncc2C#N)NS(=O)(=O)c2cc(Cl)c(N)c(Cl)c2)CC1	1.0	1	0.94	0.759
4	Cc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)OCCCN(C)C)CC3)cc2)cccc1	1.0	1	0.441	0.969
4	Cc1ncccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.964	0.964
4	O=C(O)c1c(Oc2nccnc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.911	0.974
4	Nc1nn2c(O)c(Cc3ccc(Cl)cc3)c(C3CC3)nc2n1	1.0	1	1.0	0.93
4	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(-c2cocc2)cc1	1.0	1	0.832	0.968
4	Cc1cccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)c1	1.0	1	0.853	0.968
4	CCCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.999	0.937
4	COc1ccccc1Oc1nc(Cl)cs1	1.0	1	0.82	0.969
4	CC(C)c1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.836	0.991
4	CC(C)(c1ccc(S(=O)(=O)Nc2cc(F)c(F)cc2C(=O)c2ncccc2)C2CCCO2)cc1	0.0	0	0.0	0.0
4	COc1ccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c2cccc3OC)cc1	1.0	1	0.778	0.961
4	COc1ccc(Sc2ccc(Cc3cnc(N)nc3N)cc2)cc1	1.0	1	0.813	0.974
4	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccc(OCc4ccccc4)cc3)c3c2cccc3)CC1	1.0	0	0.005	0.962
4	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cc1	1.0	1	0.888	0.974
4	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ncccc3)c3c2cccc3)CC1	1.0	1	0.601	0.965
4	O=C(O)c1ccncc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.977	0.967
4	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2ccnnc2)cc1	1.0	1	0.945	0.967
4	Cn1nnnc1Cc1ccccc1S(=O)(=O)N1CCCC1c1ccccc1	1.0	1	0.918	0.912
4	Cc1cc(Cc2ccc(Cl)cc2)n(-c2ccc(C(=O)O)cc2)n1	1.0	1	0.783	0.982
4	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(F)cc2)cccc1	1.0	1	0.97	0.984
4	CN(C)C(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.837	0.971
4	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(C(=O)NCc3ccccc3CC)c3c2cccc3)CC1	1.0	0	0.005	0.961
4	O=C(NCCO)NS(=O)(=O)c1ccccc1	1.0	1	0.721	0.987
4	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cccc(Br)c1	1.0	1	1.0	0.921
4	CC(C)Oc1c(Cl)cc(Cl)cc1S(=O)(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1	1.0	1	0.627	0.978
4	CCCCCc1c(C)c2c(cc1O)CCCN2C	1.0	1	0.922	0.947
4	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.969	0.982
4	CC(c1nc2nc(N)nc(N)c2cc1N)Nc1c(N(C)C)ncn1	0.0	0	0.0	0.0
4	Cc1ncccc1C(=O)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	1.0	1	0.915	0.971
4	CCC(=O)c1ccc(OC(=O)c2ccccc2)cc1	1.0	1	0.688	0.993
4	O=S(=O)(NNC(=O)COc1ccc(Cl)cc1)c1ccccc1CF	1.0	1	0.803	0.974
4	N#Cc1ccc(Oc2c(Cl)cc(Cl)cc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.923	0.969
4	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc2nc[nH]c12	1.0	1	0.957	0.921
4	Cc1cc(NS(=O)(=O)c2cc(C(F)(F)F)c(Cl)cc2N2=CCNCC2)cc[n+]1	0.0	0	0.0	0.0
4	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(O)c(I)c1	1.0	1	0.9	0.966
4	CCCCCc1cc(C(=O)c2ccccc2)ccc1	1.0	1	0.825	0.993
4	COc1nc2ccc(Cl)nc2c2ccccc12	1.0	1	0.772	0.975
4	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1Oc1ccc(Cl)cc1	1.0	1	0.466	0.961
4	COc1nc(CO)c(C)nc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.901	0.942
4	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.972	0.984
4	COc1nc(CO)c(Cl)nc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	0.902	0.935
4	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)C3CCCCC3)c3c2cccc3)CC1	1.0	1	0.631	0.965
4	Cc1cccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1	1.0	1	0.905	0.98
4	O=C(O)c1c(Oc2cccc(F)c2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.982	0.979
4	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)C3CCN(C)CC3)c3c2cccc3)CC1	1.0	1	0.597	0.96
4	Oc1cc(CSc2ccc(F)cc2F)nc2nc(Cc3ccccc3)nn12	1.0	1	0.937	0.945
4	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(NCCO)ncc(Cl)n2)cc1	1.0	1	0.864	0.941
4	CNC(=O)c1ccc(C(Cc2ccc(F)cc2)c2ccc(Cl)cc2)cc1	1.0	1	0.915	0.969
4	COc1ccc(C=NNc2c([N+](=O)[O-])cc(S(=O)(=O)Nc3c(Cl)cccc3C)cc2)cc1	1.0	1	0.571	0.966
4	C(=O)CCc1cc(Cl)c(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.912	0.969
4	CC(=O)N(Cc1ccccc1C(F)(F)F)C1CCNCC1	1.0	1	0.809	0.964
4	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	1.0	0.929
4	Cc1nc(=O)c2ccccc2n1OC(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.844	0.963
4	Nc1nn2c(O)c(Cc3cccc(F)c3)c(C3CCCC3)nc2n1	1.0	1	1.0	0.924
4	CC(C)Sc1ccc(C(=O)C2CC3(C)C(C(C)=O)CCCC23C)cc1	1.0	1	0.889	0.515
4	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)c3cnco3)cc2)cc1	1.0	1	0.807	0.921
4	O=C(O)c1c(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.972	0.984
4	O=C(O)c1c(F)cccc1S(=O)(=O)c1ccc(OC(F)(F)F)cc1	1.0	1	0.896	0.973
4	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(F)cc2C(=O)c2ccncc2)cc1	1.0	1	0.889	0.976
4	CCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.999	0.935
4	O=S(=O)(Nc1ncc(Cl)nc1OCc1ccccc1COc1ccccc1)c1cc(Cl)cc(Cl)c1	1.0	1	0.848	0.949
4	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(F)c(F)c2C(=O)c2cccnc2)cc1	1.0	1	0.88	0.965
4	Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnccc2)cc1	1.0	1	0.931	0.983
4	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2cccnn2)cc1	1.0	1	0.865	0.971
4	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.967	0.98
4	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)C3CC3)c3c2cccc3)CC1	1.0	1	0.757	0.97
4	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)NCc2ccccc2)cc1	1.0	1	0.829	0.988
4	COc1ccccc1Cn1nc(NS(=O)(=O)c2ccc(Cl)s2)c2ccccc21	1.0	1	0.868	0.966
4	N#Cc1cccn1CCC(NS(=O)(=O)c1cc(Cl)c(N)c(Cl)c1)C(=O)N1CCCCCC1	1.0	1	0.826	0.821
4	CC(=O)OCC(=O)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.905	0.971
4	Cc1cc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(-c3ccccc3)cc2C(=O)c2ccncc2)ccc1	1.0	0	0.005	0.961
4	CC(=O)Nc1nnn(Cc2ccccc2Cl)c1Br	1.0	1	0.904	0.954
4	CNS(=O)(=O)c1ccc(CNC(=O)c2ccccc2)cc1	1.0	1	0.787	0.992
4	CC(=O)C1=C(O)C(=O)N(c2ccc(F)cc2F)C1C1CCCCC1	1.0	1	0.999	0.902
4	CCCCCc1c(C)n(C)c(N)n1	1.0	1	0.863	0.943
4	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(C(F)(F)F)c1[b-]	0.0	0	0.0	0.0
4	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NC(=O)c1c(Cl)cc(N)cc1	1.0	1	0.802	0.982
4	Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	1	0.93	0.983
4	O=C(O)c1c(Oc2ncccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.905	0.981
5	Oc1cc(CSc2ccccc2)nc2nc(Cc3ccccc3)nn12	1.0	1	0.951	0.961
5	O=C(c1cccnc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(-c2cnco2)cc1	1.0	1	0.84	0.964
5	Nc1ncc(C2=CCCCC2)nc1SC1CCC(C(F)(F)F)CC1	1.0	1	0.822	0.848
5	O=C(O)c1ccccc1Oc1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.956	0.978
5	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.969	0.982
5	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2F)C1c1cc(Br)ccc1S	1.0	1	0.998	0.85
5	O=C(O)c1c(Oc2nccnc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.911	0.974
5	N#Cc1cccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1	1.0	1	0.403	0.94
5	Cn1nncc1C(Cc1ccccc1)NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.932	0.914
5	N#Cc1cccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1)	0.0	0	0.0	0.0
5	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	1	0.898	0.978
5	CC(C)NS(=O)(=O)c1cccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C3(C)CCOC3)cc2)c1	1.0	0	0.005	0.845
5	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)n2C(CO)CO	1.0	1	0.934	0.906
5	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCC2)cc1	1.0	1	0.853	0.978
5	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1cccc2c1ccc3c1cccc3c2O1	0.0	0	0.0	0.0
