Epoch	SMILES	Valid	Desired	RDKit_Aggregate_5refs_TanimotoCombo	SA
2	CCCc1nn(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1ccccc1	1.0	0	0.932	0.981
2	O=CC(CC(=O)N1CCN(c2ccc(F)cc2)CC1)Nc1ccc(Cl)cc1	1.0	0	0.726	0.931
2	O=[N+]([O-])c1cc(S(=O)(=O)N2CCOCC2)cc1S(=O)(=O)NC(CN)Cc1ccccc1	0.0	0	0.0	0.0
2	COc1cc2ncnc(NS(=O)(=O)c3ccccc3)c2c1OC	0.0	0	0.0	0.0
2	CC(=O)Cc1cc(-c2ccc(Cl)cc2)nn1-c1ccccc1	1.0	0	0.802	0.98
2	COc1ccccc1Cc1noc(-c2ccc(Cl)c(Cl)c2)n1	1.0	0	0.896	0.981
2	COCCNc1ccc(C(=O)NNC(=O)c2cccn2C)cc1	1.0	0	0.743	0.977
2	Cc1cccc(C(=O)NCCN)c1Cl	1.0	0	0.763	0.984
2	COc1cccc(CNCc2ccc(SC)cc2)c1OC	1.0	0	0.871	0.985
2	COC(=O)C=NOC(c1ccc(Cl)c(Cl)c1)C1(Cl)CCCCC1	1.0	0	0.958	0.668
2	CC1Cc2ccccc2N1S(=O)(=O)c1cccc(C(F)(F)F)c1	1.0	0	0.855	0.948
2	Oc1cc(CSC=Cc2ccc(O)c(Cl)c2)cc(O)c1O	1.0	0	0.904	0.919
2	Cc1ccc(C(=O)ON=C2N=C(c3ccccc3)CCC2=O)cc1	1.0	0	0.835	0.951
2	O=C1CCCN2C(COCc3ccccc3Cl)CCCC21	1.0	0	0.854	0.857
2	Clc1ccc2c(OCc3cn(CCO)cn3)cccc2c1	1.0	0	0.861	0.965
2	CCOC(=O)C1CCCN(CCCCC(N)c2ccc(Cl)cc2)C1	1.0	0	0.735	0.917
2	CCc1ccccc1NS(=O)(=O)c1ccc(CO)cc1	1.0	0	0.86	0.99
2	CNc1nc(Nc2ccc(C)cc2OC)nc(OC)n1	1.0	0	0.811	0.971
2	C(=Cc1ccnnc1)c1ccc(Nc2nc3nn(C)cc3c3ccccc23)cc1	1.0	0	0.955	0.927
2	CC(=O)C1Cc2ccc(Cl)cc2C2(CCN(C)CCCCO)CC12	1.0	0	0.842	0.558
2	O=C(Nc1ccc(Br)cc1)c1ccc(-c2ccccc2)cc1	1.0	0	0.656	0.994
2	NN1Cc2ccccc2C(c2ccccc2F)C1	1.0	0	0.996	0.911
2	CCC(CC)CC1(O)Cc2c(F)cccc2C(=O)C1Br	1.0	0	0.835	0.573
2	Cn1c(=O)cc(SCC(=O)Nc2cccc(Cl)c2)c2ccccc21	1.0	0	0.824	0.981
2	CCCCN=C(N)NCCCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccccc1)NC)C(=O)c1nc2ccccc2[nH]1	1.0	0	0.0	0.571
2	CC(C)(C)NSc1cc(Cl)nc(Cl)n1	1.0	0	0.787	0.764
2	COc1c(C)cc(C(=O)CCN2CCCCC2)cc1Cl	1.0	0	0.872	0.98
2	COC(=O)CCCCCOc1ccc2c(C)c(CCN(C)C)c(C)cc2c1	1.0	0	0.707	0.967
2	COc1nc(NC(C)=O)sc1C(=O)Nc1ccccc1	1.0	0	0.799	0.976
2	COC(=O)Cc1c(CSc2ccccc2)nc2ccccc2c1O	1.0	0	0.871	0.967
2	CCN1CCN(c2nc(-c3cccs3)c(C)s2)CC1	1.0	0	0.853	0.968
2	O=S(=O)(c1cc(Cl)ccc1C(F)(F)F)N1CCCCCCC1	1.0	0	0.87	0.978
2	OS(=Cc1cc(Cl)cc(Cl)c1)NC1CCCCC1	1.0	0	0.816	0.757
2	CC(C)c1ccc(NC2CCCC2)cc1S(=O)(=O)NC1CCCCC1	1.0	0	0.875	0.969
2	COc1cccc(C=CC(=O)c2ccc(OCCCCN(C)C)cc2)c1C(C)C	1.0	0	0.74	0.969
2	O=C(NO)c1cc2cc(Nc3ccc(F)c(F)c3)ccn2c1	1.0	0	0.829	0.937
2	Cc1cccc(Nc2nc(OCC3CCCCC3)c3ccncc3c2)o1	0.0	0	0.0	0.0
2	CC(=O)c1cccc(Cn2c(Cl)c(O)c(Cl)c2N)c1	1.0	0	0.859	0.949
2	CC(C)(CN)COC(=O)CCNC(=O)NC(=O)c1cccc([N+](=O)[O-])c1	1.0	0	0.634	0.96
2	CCNc1nc(O)c2c(n1)-c1c(sc(C(=O)N3CCNC(C)C3)c1N)N2	1.0	0	0.806	0.61
3	Brc1ccc(C2CCCN3CCCCN32)sc1	0.0	0	0.0	0.0
3	CCOc1ccc(N2CC(C)NC(C)C2)cc1NS(=O)(=O)CCC	1.0	0	0.764	0.827
3	O=C(CSc1ccc(Cl)cc1)NO	1.0	0	0.804	0.985
3	O=C(CN1CCSCC1)N1CCC(c2ccccc2)CC1	1.0	0	0.798	0.979
3	CCCn1c(SCC(=O)Nc2ccc(F)cc2)nnc1-c1cccnc1	1.0	0	0.832	0.98
3	COc1n[nH]c(NS(=O)(=O)c2ccc(Cl)cc2)n1	1.0	0	0.849	0.958
3	Cc1c(Nc2cc(Cl)c(C#N)cc2F)ncnc1OC1CCC(CCN)CC1	1.0	0	0.809	0.914
3	O=S(=O)(c1ccc(Cl)cc1NS(=O)(=O)c1cccc2cccnc12)C(F)(F)F	1.0	0	0.889	0.962
3	OCCOc1nc(Cl)cnc1NS(=O)(=O)c1ccc(Cl)cc1C(F)(F)F	1.0	0	0.899	0.933
3	CSc1nc2ccc(C(C)(O)C(=O)C(C)C)cc2s1	1.0	0	0.912	0.828
3	COc1ccc(N2C(=NC(=O)CN3C(=O)C4CCCCC4N3)CCc3ccccc32)cc1	1.0	0	0.0	0.637
3	CCS(=O)(=O)c1c(N)n(CC)c(=O)n1C(=O)OCC(=O)c1ccccc1	1.0	0	0.833	0.93
3	O=C(Nc1cnc2ccccc2c1)c1ccc(-c2cccc(Cl)c2)o1	1.0	0	0.706	0.982
3	CCOC(=O)CSc1cc(Cl)c(Cl)cc1Cl	1.0	0	0.801	0.978
3	COc1ccc2[nH]cc(CCNC(=O)c3c(C)cccc3C)c2c1	1.0	0	0.84	0.981
3	NC(=O)NC(=O)c1c([N+](=O)[O-])c(Cl)nc2ccccc12	1.0	0	0.769	0.96
3	O=C(O)c1cccc(-c2nc(C(=O)c3cc(Cl)cc(Cl)c3)c(Cc3nccc3C(F)(F)F)o2)c1	0.0	0	0.0	0.0
3	CCN1CCN(CC=Cc2ccc(Cl)cc2)CC1	1.0	0	0.921	0.984
3	c1ccc(Nc2ccnc3ccccc23)cc1	1.0	0	0.86	0.993
3	Cc1ccc(C(=O)CCN2C(=O)c3ccccc3C2=O)o1	1.0	0	0.939	0.979
3	O=C(NS(=O)(=O)c1cccc(Cl)c1)NS(=O)(=O)c1ccccc1	1.0	0	0.711	0.982
3	CCN(CC)c1nccc(N2CCC(Oc3cccnc3)CC2)n1	1.0	0	0.808	0.953
3	CC(C)CN=C(NC#N)NCCC(c1ccccc1)c1ccccc1	1.0	0	0.888	0.954
3	CCc1nc2scc(-c3ccc(Cl)cc3)c2c(=O)n1CCc1ccccc1	1.0	0	0.781	0.976
3	COc1ccc(NC(=O)N2CCN(C(=O)c3ccco3)CC2)cc1	1.0	0	0.735	0.986
3	CCCC(=O)Nc1ccc(S(=O)(=O)NC2=NOCCCC2)cc1	1.0	0	0.775	0.956
3	CCOC(=O)c1ccc(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1	1.0	0	0.852	0.989
3	CC(C)CCc1ccncc1NS(=O)(=O)c1ccc(C(C)(C)O)cc1	1.0	0	0.872	0.964
3	Cc1cc(C(=O)Nc2cccc(Cn3nccc3N)c2)cc2ccccc12	1.0	0	0.7	0.975
3	CC(C)COc1ccc(C=C2SC(=S)NC2=O)cc1	1.0	0	0.859	0.97
3	CCOc1ccc2c(=O)c(-c3ccc(OC)cc3)coc2c1	1.0	0	0.781	0.985
3	CCC(C)C(=O)Nc1cc([N+](=O)[O-])ccc1N1CCCCCC1	1.0	0	0.816	0.955
3	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2cc(Cl)ccc2NS(=O)(=O)c2ccccc2)cc1	1.0	0	0.0	0.979
3	Oc1cc(Cc2cccnc2)c2ccc(O)cc2n1	1.0	0	0.981	0.958
3	Cc1cc(C)cc(C(=O)c2ccc(O)cc2)c1O	1.0	0	0.843	0.986
3	CCOC(=O)C(Cc1ccc(Cl)cc1)c1ccc(O)c(NC=O)c1	1.0	0	0.994	0.925
3	CCOC(=O)CCC(=O)CSc1nc2cc(Cl)ccc2cc1C#N	1.0	0	0.802	0.958
3	COc1cccc2c1cc(C)c1nc(O)c3ccccc3c12	1.0	0	0.76	0.969
3	CCc1ccc(CNc2cc(N)nc(N)n2)cc1	1.0	0	0.879	0.977
3	CCCC(=O)N1CCc2cc(C)c(NS(C)(=O)=O)c(C)c21	1.0	0	0.76	0.941
3	Cc1ccccc1C(=O)Nc1ccc(S(=O)(=O)O)cc1	1.0	0	0.785	0.992
3	COCCOc1ccnc2ccc(C#N)cc12	1.0	0	0.762	0.979
3	COc1ccc(CNCCc2ccc(C)cc2)cc1	1.0	0	0.872	0.994
3	CCN1CCC(NC(=O)c2ccc(CSCc3cccc(Cl)c3Cl)cc2)CC1	1.0	0	0.651	0.974
3	CC(C)C(=O)Nc1cn(C)nc1C(C)C	1.0	0	0.898	0.955
3	CC(=O)Nc1ccc(C(=O)CCl)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.912	0.978
3	Cc1nn(CC(=O)Nc2ccccc2C(F)(F)F)c2ccccc12	1.0	0	0.817	0.982
3	O=C(NC1OC(Oc2ccc(C(=O)c3ccccc3)cc2)C1O)(c1ccccc1)c1ccccc1	0.0	0	0.0	0.0
3	CCS(=O)(=O)c1cc(C#N)c(N)c(Cl)c1S(N)(=O)=O	1.0	0	0.777	0.864
3	CCCc1ccc(C(=O)NCc2cccc(C)c2)cc1	1.0	0	0.772	0.993
3	CCOC(=O)N1CCN(C(=O)C(CCC(=O)O)CC(N)C(=O)O)CC1	1.0	0	0.763	0.866
3	Cc1cc(NS(=O)(=O)c2ccc(Cl)cc2)no1	1.0	0	0.804	0.985
3	Cc1nn(Cc2ccc(Cl)cc2Br)c(C)c1C(=O)O	1.0	0	0.947	0.975
3	Nc1ccccc1NC(=O)c1ccc(NC(=S)NCc2ccccc2)cc1	1.0	0	0.61	0.988
3	CCCCNC(=O)Cc1ccccc1NS(=O)(=O)c1ccccc1C	1.0	0	0.91	0.985
3	CCN(CC)C(=O)C1=C(Nc2ccccc2)C(=O)c2ccccc2C1=O	1.0	0	0.95	0.967
3	COCCC1CN1Cc1conc1-c1ccc(N)cc1	1.0	0	0.947	0.764
3	CNCCOc1cc(Cl)c2cccnc2c1OC	1.0	0	0.821	0.973
3	COc1ccc2c(O)c(C(=O)O)cnc2c1	1.0	0	0.67	0.979
3	O=C(Nc1cccc(O)c1C(=O)NO)c1ccccc1	1.0	0	0.782	0.984
3	O=C(c1ccc(Cl)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(C(=O)O)cc1	1.0	0	0.919	0.984
3	Cc1ccc(C)c(S(=O)(=O)N2CCc3ccccc3C2)c1	1.0	0	0.908	0.985
3	Cc1cc(C)n(-c2ccc(Cl)cc2)c1O	1.0	0	0.868	0.979
3	COc1nc(C)c(Nc2nc(C)cc(C)n2)nc1C	1.0	0	0.798	0.946
3	Cc1ccc(C)c(NC(=O)C(=O)NCCN2CCN(C(=O)c3ccccc3)CC2)c1	1.0	0	0.592	0.983
3	COc1ccc(OCCN2CCN(C(=O)c3ccc(C)cc3)CC2)cc1	1.0	0	0.799	0.99
3	CCC(=O)Nc1ccc2c(O)c(C(=O)NCc3ccccc3)sc2c1	1.0	0	0.748	0.979
3	COc1nc(NS(=O)(=O)c2ccc(C(C)C)cc2)ccc1Cl	1.0	0	0.838	0.977
3	Cc1ccc(Nc2c(C)cnc3ccc(F)cc23)cc1	1.0	0	0.915	0.984
3	O=S(=O)(Oc1ccccc1)C1CC2CCC1C2	1.0	0	0.876	0.425
3	Cc1ccc(C)n2c(=O)c(C=Nc3ccccc3)cnc12	1.0	0	0.784	0.937
3	Cc1ccc(Cc2nc3cc(Cl)c(Cl)cc3n(C)c2=O)cc1	1.0	0	0.979	0.977
3	CCOC(=O)CNC(=O)C1CCCN(S(=O)(=O)c2ccc(Cl)cc2)C1	1.0	0	0.798	0.96
3	Cc1ccccc1SC(=O)c1ccccc1F	1.0	0	0.802	0.981
3	O=C(O)c1ccc2cc(CN(C3CCCCC3)c3ccc(Cl)cc3)c(F)cc2c1	1.0	0	0.935	0.967
3	COc1ccccc1C1NC(=O)C(=O)N1c1ccsc1	1.0	0	1.191	0.886
3	Nc1nc(N)nc2[nH]c3ccccc3c12	1.0	0	0.715	0.966
3	CCCCCc1ccc(OCC(=O)O)c(CN(C)C)c1	1.0	0	0.759	0.983
3	Cc1cc(C)cc(CN2C(=O)COc3c(Cl)cc(Cl)cc32)c1	1.0	0	0.904	0.966
3	Cc1cc(C)nc(N2CC3CCN(C(=O)c4cccc(F)c4Cl)CC32)n1	1.0	0	0.785	0.81
3	CCOc1cc2ncc(-c3cccc(NS(C)(=O)=O)c3)cc2c1	0.0	0	0.0	0.0
3	CC(C)(C)c1ccc(Cn2ccc3cc(NS(C)(=O)=O)ccc32)cc1	1.0	0	0.888	0.977
3	CCCCc1nc(Cl)c(C#N)c2c1sc1cc(C)ccc12	1.0	0	0.896	0.919
3	C=C(C)CNc1ccnc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc12	1.0	0	0.0	0.946
3	NC(=S)NN=C1c2cc(Cl)ccc2-c2ccc(F)cc21	1.0	0	0.864	0.96
3	COCCOc1cc(S(=O)(=O)Nc2ccc(Br)cn2)ccc1Cl	1.0	0	0.804	0.975
3	CSc1nc(N)c2ncn(C3OC(CO)C(O)C3O)c2n1	1.0	0	0.837	0.644
3	COc1n[nH]c(NS(=O)(=O)c2ccc(C)c(C)c2)n1	1.0	0	0.834	0.952
3	COc1ccccc1CNCCC1CCN(C)CC1	1.0	0	0.821	0.985
3	CCCNCc1ccc(-c2cccnc2C(=O)O)cc1	1.0	0	0.839	0.985
3	NC(=O)C1CCN(CCc2cccc(F)c2)CC1	1.0	0	0.881	0.988
3	Cc1nc(SCC(=O)N(C)C)ncc1-c1ccc(Cl)cc1	1.0	0	0.878	0.973
3	CCc1cccc(NS(=O)(=O)c2ccc(Cl)cc2)c1N1CC(C)CC(C)C1	1.0	0	1.062	0.883
3	CCn1cc(C(=O)Nc2ccc(C)cn2)c2ccccc21	1.0	0	0.869	0.982
3	Cc1ccc(NC(=O)COc2cc(F)ccc2Cl)cc1Cl	1.0	0	0.822	0.989
3	CC#CCNc1ccnc(-c2cccc(C(=O)N(C)C)c2)c1	1.0	0	0.78	0.956
3	N=C(NOC(=O)c1cccc(F)c1)c1ccccc1F	1.0	0	0.842	0.961
3	O=C(C1Cc2ccccc2)Nc2cccc(Cl)c21	1.0	0	0.895	0.947
3	CCCC(=O)NCc1ccc(C)cc1N1CCCNCC2CC=CCC21	1.0	0	0.82	0.761
3	Cc1nn(Cc2ccc(F)cc2)c(=O)n1-c1ccc(Br)cn1	1.0	0	1.028	0.968
3	Cc1ccc(C(C)C)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.815	0.988
3	COC1CN(C)C(=O)c2ccc(NS(=O)(=O)c3cccs3)cc2OCCN1C(C)=O	1.0	0	0.712	0.67
3	Cc1ccc(NC(=O)Nc2cc(Cl)ccc2Cl)c(Cl)c1Cl	1.0	0	0.756	0.982
3	Cc1cc(C(=O)NCC(=O)C(F)(F)F)cs1	1.0	0	0.764	0.947
3	COc1ccc(S(=O)(=O)NCCc2ccc(C)cc2)cc1OCc1cccc(C(F)(F)F)c1	1.0	0	0.0	0.977
3	CC1=C(C(=O)NCC2CCCO2)C(c2ccco2)C2C(=O)CCCC2=N1	1.0	0	0.878	0.639
3	O=S(=O)(c1cccc(Cl)c1)c1ccc(Cl)cc1	1.0	0	0.79	0.991
3	O=S(=O)(NNC(=S)Nc1ccc(Br)cc1)c1ccccc1	1.0	0	0.828	0.984
3	CC(C)(C)c1cc(C(=O)CN2C(=O)c3ccccc3C2=O)c2ccccc2n1	1.0	0	0.891	0.972
3	O=S(=O)(NCc1ccc(Cl)cc1)c1ccc(C(F)(F)F)cc1	1.0	0	0.805	0.988
3	O=S(=O)(NCCNc1nccc2ccccc12)CCc1ccccn1	1.0	0	0.744	0.968
3	N#Cc1ccccc1Oc1ccc(S(=O)(=O)N2CCCCC2)cc1	1.0	0	0.834	0.985
3	O=C(c1ccc[n+]([O-])c1)c1ccc(Cl)cc1NS(=O)(=O)c1cccc2ccccc12	1.0	0	0.828	0.958
3	COCCCOc1nc(-c2ccc(Cl)cc2)c2ccccc2n1	1.0	0	1.005	0.98
3	CC(=O)Nc1ccc(C(=O)c2cccc(Cl)c2)cn1	1.0	0	0.88	0.986
3	CCn1nnc(C2=CCN(C)CC2)n1	1.0	0	0.752	0.9
3	COc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(F)ccc3F)CC2)cc1	1.0	0	0.799	0.985
3	Oc1cc(CSc2ccccc2)nc2nc(-c3ccccc3)cn12	1.0	0	0.851	0.963
3	CC(C)CC(NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)C(O)c1ccccc1	1.0	0	0.0	0.894
3	Cc1cc(C(=O)c2cc(O)c(-c3ccc(C#N)cc3)c(CO)c2)on1	1.0	0	0.812	0.944
3	Cc1ccc(Oc2nc(Oc3ccccc3)c3ccccc3n2)cc1	1.0	0	0.827	0.984
3	Nc1nc(N)c2ccccc2n1	1.0	0	0.599	0.987
3	CCC12c1[nH]c1ccccc12	0.0	0	0.0	0.0
3	COc1ccc2nc(NC(C)=O)cc(CN)c2c1	1.0	0	0.812	0.977
3	Cc1cc(C)c2c(N)noc2c1	1.0	0	0.6	0.955
3	Cc1ccc(N2CC(C(=O)Nc3cccc(Cl)c3)CC2)cn1	1.0	0	0.88	0.961
3	Cc1ccc(S(=O)(=O)c2c(N)nc(O)nc2N2CCCCCC2)cc1	1.0	0	0.998	0.942
3	COc1ccc2cc(CC(C#N)C(=O)Nc3ccc(F)cc3)ccc2c1	1.0	0	0.818	0.952
3	O=C(C=Cc1ccc(CNCc2ccc(CN3CCCC3)cc2)cc1)NO	1.0	0	0.706	0.98
3	CCc1cc(O)n2c(nc3ccccc32)c1C	1.0	0	0.803	0.952
3	CCC(=O)Nc1nc(-c2ccc(F)cc2)cc(-c2ccccc2)n1	1.0	0	0.77	0.986
3	CCCCCC(=O)c1ccc(CN2C(=O)c3ccccc3C2C(N)=O)cc1	1.0	0	0.87	0.938
3	CC(=O)NCCCN1CCN(CCCN(C)Cc2ccccc2)C1=O	1.0	0	0.743	0.97
3	COc1nccc(C)c1S(=O)(=O)c1ccc(C)c(C)c1O	1.0	0	0.96	0.944
3	NS(=O)(=O)c1cc(Cl)c(F)cc1F	1.0	0	0.611	0.976
3	COc1nc(Cl)cnc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1Cl	1.0	0	0.968	0.942
3	CCc1ccn2c(nc3cc(C)ccc32)n1	1.0	0	0.74	0.962
3	COc1ccc(NNC(=O)C=Cc2cccc(Cl)c2)cc1	1.0	0	0.871	0.984
3	O=C(O)c1ccc(NC(=O)CSc2nc(-c3ccc(F)cc3)cc(C(F)(F)F)c2)cc1	1.0	0	0.0	0.971
3	CCCc1oc2ccccc2c1C(=O)c1cccc(C)c1	1.0	0	0.97	0.98
3	Brc1ccc(CN2CCN(c3ccc(F)cc3)CC2)c(F)c1	1.0	0	0.914	0.987
3	CC(=O)N(Cc1ccccc1)c1ccc(C)cc1-c1ccccc1	1.0	0	1.001	0.987
3	COc1ccc(S(=O)(=O)N2CCCC(C(=O)NC3CCCC3)C2)cc1	1.0	0	0.811	0.962
3	COc1csc(C(=O)NN)c1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	0	0.935	0.948
3	c1ccc2c(c1)[nH]c1c2nc(O)n1Nc1cccc(Br)c1	1.0	0	0.996	0.929
3	C#CCN1c1ccc(C(=O)c2cccc3ccccc23)cc1	0.0	0	0.0	0.0
3	CC(C(=O)NC(=O)Nc1cc(Cl)ccc1Cl)c1ccccn1	1.0	0	0.853	0.945
3	COc1cccc(-c2nn3c(cnn3-c3ccccc3)c(=O)c3ccccc23)c1O	0.0	0	0.0	0.0
3	COc1ccc(N2CCN(C(=O)c3cc(Cl)ccc3C)CC2)cc1Cl	1.0	0	0.814	0.986
3	Cc1ccc(C(=O)CCNC(C)C)cc1	1.0	0	0.808	0.99
3	CCOC(=O)NN=Cc1ccc(OC(=O)c2ccc(OC)cc2)cc1	1.0	0	0.668	0.984
3	O=S1(=O)NC(N2CC3CCCCCC3)=CCC2C2OCCC12	1.0	0	0.847	0.097
3	COc1ccc2[nH]c(C(=O)c3cc4ccc(C)cc4o3)cc2c1	1.0	0	0.795	0.971
3	CC(C)CN(Cc1ccc([N+](=O)[O-])cc1)C(=O)Nc1ccc(F)cc1	1.0	0	0.908	0.983
3	O=C1OCCN1C(c1ccccc1)c1cccc(OC(F)(F)F)c1	1.0	0	0.97	0.918
3	COc1ccc(S(=O)(=O)c2cccc(C(=O)Nc3cccc(C)c3)c2)cc1-c1nc2ccccc2s1	1.0	0	0.0	0.97
3	CC(=O)NC1CCN(Cc2ccc(Cl)cc2Cl)C1	1.0	0	0.92	0.963
3	O=S(=O)(NCCS(=O)(=O)Oc1ccccc1)c1ccc(Cl)cc1Cl	1.0	0	0.774	0.973
3	CCc1ccc2oc(C)c(CCNC(C)=O)c2c1	1.0	0	0.823	0.972
3	C=CCc1ccc(Oc2c(C)c(C)c3cc4c(cc3n2)OCO4)cc1	1.0	0	0.788	0.954
3	O=C(Nc1ccc(Cl)cc1)OCc1ccccc1	1.0	0	0.783	0.994
3	O=C(CCCCNC(=O)COc1ccc(Cl)cc1)NO	1.0	0	0.755	0.987
3	CC(=O)c1ccc(Nc2nc(=O)n(CCO)c(=O)n2Cc2ccc(F)cc2)cc1	1.0	0	0.852	0.968
3	CCCc1nc(N2CCN(C)CC2)nc2c1[nH]c(=O)n2CC(C)C	1.0	0	0.852	0.937
3	Cc1c(C(=O)NCc2ccc(F)c(F)c2)cccc1[N+]1[O-]CCCC1	0.0	0	0.0	0.0
3	O=C1NCC(Cc2ccccc2)N(CCc2cccc3ccccc23)C1=O	1.0	0	0.825	0.929
3	O=S(=O)(NCCc1ccccc1)Nc1ccc(Cl)cc1	1.0	0	0.876	0.988
3	Cc1ccc(C(=O)N2CCN(c3ccccc3)CC2)cc1	1.0	0	0.825	0.993
3	CC(C)CNC(O)c1cc(O)n(-c2ccc(Cl)cc2)c1	1.0	0	0.827	0.828
3	Cc1ccc(C(=O)OCC(=O)NC(=O)NC2CCCC2)cc1[N+](=O)[O-]	1.0	0	0.691	0.979
3	COCCOc1ncnc2ccc(-c3cccc(NC(=O)C(C)(C)C)c3)cc12	1.0	0	0.697	0.969
3	CCOC(=O)C(C)n1c(=O)ccc2cc(C(=O)c3ccccc3)cnc21	1.0	0	0.774	0.921
3	CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(O)cc1	1.0	0	0.889	0.944
3	O=C(CN(Cc1ccccc1)S(=O)(=O)c1ccccc1)NO	1.0	0	0.925	0.986
3	COc1ccc(C(=O)Nc2cccc(NC(=O)c3ccccc3)c2)cc1NS(C)(=O)=O	1.0	0	0.0	0.986
3	COc1ccccc1NC(=O)CNC(=O)c1ccc(Cl)cc1	1.0	0	0.751	0.993
3	CNc1nc(Nc2cc(C(=O)N3CCCCC3)ncn2)ccc1Cl	1.0	0	0.81	0.952
3	CC(Cn1ccnc1)=NCc1ccc(Cl)c(Cl)c1	1.0	0	0.942	0.939
3	O=C1CC(=O)NCCN1C1OC(CO)C(O)C1O	1.0	0	0.876	0.557
3	O=S(=O)(Nc1cccnc1Nc1ccccc1)Oc1ccccc1CO	1.0	0	0.881	0.964
3	COCC(C)Oc1cc(Cl)cc2c1CN(C(=O)NS(=O)(=O)C(C)C)SC2(C)C	1.0	0	0.737	0.517
3	O=S(=O)(c1ccc2ccccc2c1)c1cnc2ccccc2c1NN1CCNCC1	1.0	0	0.879	0.943
3	CCCN1CCN(C(=O)c2cc3c(-c4ccccc4)nn(C)c3s2)CC1	1.0	0	0.797	0.97
3	c1ccc2c(c1)Nc1cc[n+]3nc(cc3c2)OCO2	0.0	0	0.0	0.0
3	COc1ccc(S(=O)(=O)NCC(c2ccccc2)c2ccccc2)cc1N	1.0	0	0.786	0.982
3	CCCC(=O)Nc1ccc(C(=O)Nc2cccc(C(C)=O)c2)cc1	1.0	0	0.672	0.991
3	COc1nsnc1NCCc1ccccc1	1.0	0	0.831	0.968
3	COc1nsnc1OCC#Cc1cc(-c2ccccc2)sc1S(=O)(=O)Nc1ccc(F)c(Cl)c1	1.0	0	0.0	0.868
3	COc1ccc(Cn2ccc(C)c(N)c2=O)cc1	1.0	0	0.962	0.981
3	O=S1(=O)CCC(=NO)c2ccc(Cl)cc21	1.0	0	0.71	0.908
3	COC(=O)C(c1ccc(OC)c(C)c1)(c1ccc(Cl)cc1)c1ccc(S(C)(=O)=O)cc1	1.0	0	0.0	0.913
3	O=S(=O)(Nc1ncns1)c1ccc(Cl)c(Cl)c1	1.0	0	0.808	0.961
3	CCOC(=O)CSc1nnc(N)s1	1.0	0	0.837	0.967
3	Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccc(C)cc2)cc1O	1.0	0	0.96	0.98
3	FC(F)(F)c1cccc(CNCc2ccc(Cl)nc2)c1Cl	1.0	0	0.843	0.971
3	CCOC(=O)CCCn1c(NCCC(=O)O)nc2ccccc21	1.0	0	0.842	0.977
3	Fc1ccc(Nc2ncc3c(n2)N2CCCN=C32)cc1	1.0	0	0.889	0.942
3	CC(=O)N(Cc1ccc(Cl)cc1)c1ccccc1	1.0	0	0.853	0.991
3	O=S(=O)(Nc1c(F)c(F)c(F)c1F)C1CCNC1	0.0	0	0.0	0.0
3	N#CC1CCCCC1c1ccc(Cl)cn1	1.0	0	0.846	0.792
3	COC(=O)COc1ccc(C=NNc2ccc(Cl)c(Cl)c2)cc1F	1.0	0	0.827	0.975
3	COc1cccc(NS(=O)(=O)c2cc(Cl)c(Cl)cc2CN2C(=O)c3ccc(Cl)cc3C2(C)C)c1	1.0	0	0.0	0.93
3	COc1nc(NS(=O)(=O)c2ccc(O)cc2)nc(-n2nc(Cl)cc2Cl)n1	1.0	0	0.911	0.917
3	Clc1ccccc1-c1nnc(Cc2cc(Br)c(O)c(Br)c2)o1	1.0	0	0.906	0.967
3	O=C(CCNC(=O)c1ccccc1)NN=Cc1ccc(Cl)cc1	1.0	0	0.751	0.989
3	Cc1ccc(C2CC2COc2nc(Cl)ccc2Cl)cc1	1.0	0	0.999	0.865
3	CCn1ncc(Br)c1-c1cc(OC)c(Cl)cc1OC	1.0	0	0.811	0.961
3	Oc1cc(Cl)ccc1CN1CCN(Cc2ccc(Cl)cc2)CC1	1.0	0	0.852	0.987
3	Cc1ccc(NC(=O)C(C)NS(=O)(=O)c2ccc(Cl)cc2)cc1S(=O)(=O)N1CCCCC1	1.0	0	0.0	0.944
3	O=C(NO)c1cc(Cl)cc(NS(=O)(=O)C=Cc2ccccc2)c1	1.0	0	0.888	0.968
3	Cc1ccc(S(=O)(=O)NCCCc2ccc(Cl)cc2)cc1	1.0	0	0.882	0.991
3	O=C(O)CCC(=O)NCCc1ccc(Cl)cc1	1.0	0	0.795	0.992
