Epoch	SMILES	Valid	Desired	ROCS	SA
19	COc1ccccc1CN1C(=O)C(O)CC1C	1.0	1	0.434	0.889
19	O=C(Nc1ccccc1Cl)Nc1cccnc1	1.0	0	0.301	0.991
19	O=c1ccc2ccccc2c1	0.0	0	0.0	0.0
19	O=c1c2ccccc2cccc1O	1.0	0	0.0	0.987
19	COc1ccc(NC(=O)c2ccco2)cc1	1.0	1	0.484	0.993
19	O=C(Nc1ccc(C(=O)c2ccccc2)c[n+]1[O-])c1ccccc1	1.0	1	0.496	0.969
19	COc1cccc(C(=O)OCC(O)COCc2ccccc2)c1	1.0	1	0.452	0.97
19	N#Cc1ccccc1	1.0	0	0.0	0.995
19	CCc1ccccc1NC(=O)c1cc(=O)c2ccccc2oc1	0.0	0	0.0	0.0
19	Cc1ccc(CNC(=O)CCCc2ccccc2)cc1	1.0	1	0.358	0.994
19	O=C(c1ccccn1)c1cc2ccccc2cc1O	1.0	1	0.446	0.985
19	COc1ccccc1C(=O)Nc1ccc(Oc2ccncc2)cc1	1.0	1	0.521	0.99
19	Cc1ccccc1C(=O)Nc1ccccc1	1.0	1	0.409	0.996
19	O=C(c1cscc1)c1ccc(F)cc1	1.0	0	0.24	0.988
19	O=C(O)c1ccccc1Cc1ccccc1	1.0	0	0.0	0.994
19	O=C(c1ccccc1-c1ccncc1)c1ccccc1	1.0	1	0.426	0.991
19	O=C(Nc1ccncc1)c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)o2)cc1	1.0	1	0.591	0.98
19	O=C(c1ccccc1)c1ccccc1O	1.0	1	0.48	0.994
19	Cc1ccc(CNC(=O)c2ccccn2)cc1	1.0	1	0.432	0.993
19	Nc1ccccc1C(=O)c1ccccc1	1.0	1	0.452	0.994
19	O=C(O)c1ccccc1OC(c1ccccc1)c1ccccc1	1.0	1	0.459	0.989
19	Oc1ccc(Cl)cc1N1CCONC(=O)C1=O	1.0	1	0.515	0.895
19	O=C(NCCCO)NO	1.0	1	0.452	0.96
19	O=C(O)c1ccccc1COc1cccc2ccccc12	1.0	1	0.487	0.991
19	O=C(CN(c1ccccc2)C1=O)NC2CC1CCCOc2cc1	0.0	0	0.0	0.0
19	CNS(=O)(=O)c1cccc(C(=O)Nc2ccccc2C(=O)O)c1	1.0	1	0.474	0.989
19	O=C(Nc1ccc(C(=O)NCCc2ccccc2)cc1)c1cc2ccccc2o1	1.0	1	0.469	0.988
19	O=C(Nc1ccccc1O)c1ccc2c(c1)OCC(O)C(O)C2	1.0	1	0.488	0.893
19	Cc1ccccc1C(=O)Nc1ccccc1O	1.0	1	0.489	0.994
19	COc1cc(OC)cc(OCCCCN2CCc3ccccc3C2)c1	1.0	0	0.265	0.982
19	O=C(c1ccccc1)c1ccccc1C(F)(F)F	1.0	1	0.47	0.991
19	Cc1ccccc1C(=O)Nc1cccc(Oc2ccccc2)c1	1.0	0	0.0	0.993
19	COc1cccc(CNc2nc(Nc3ccc(O)cc3)[n+](C)c(=O)n2C)c1	1.0	1	0.425	0.927
19	O=CNc1ccccc1	1.0	1	0.455	0.99
20	CCC(CO)NCc1cccc(C(F)(F)F)c1	1.0	1	0.365	0.956
20	CCOC(=O)c1ccc(OCc2ccccc2)cc1Br	1.0	1	0.423	0.991
20	CC(=O)CCc1ccc(Oc2ccc(Cl)cc2)cc1	1.0	1	0.491	0.992
20	COc1ccc(NS(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1	1.0	1	0.478	0.993
20	O=C(O)c1ccc(N2C(=O)c3ccccc3C2)c(Cl)c1	1.0	1	0.547	0.983
20	COc1ccc(-c2cc(Nc3ccncc3)ccc2Oc2ccccc2)cc1	1.0	1	0.524	0.985
20	COc1ccccc1Oc1ccccc1C(F)(F)F	1.0	1	0.48	0.99
20	O=C(c1ccccc1)c1ccccc1	1.0	1	0.427	0.997
20	O=C(NCCCN1CCOCC1)c1ccc(Oc2cccc(Cl)c2)cc1	1.0	1	0.434	0.986
20	COc1cccc(C(=O)c2cc(-c3cccnc3)nc(N)n2)c1	1.0	1	0.526	0.974
20	O=C(Nc1ccccc1)c1ccccc1	1.0	1	0.427	0.997
20	COc1ccccc1C(=O)Nc1ccccc1OCCC(=O)O	1.0	1	0.493	0.99
20	O=C(NCCc1ccc2ccccc2cc1)c1ccccc1	0.0	0	0.0	0.0
20	CCN(C(=O)c1ccc(-c2cccc(C)c2)nc1)c1ccccc1	1.0	0	0.0	0.985
20	CCCCc1cccc2ccc(O)cc12	1.0	1	0.482	0.989
20	CCOC(=O)CNC(=O)c1cccc(CNc2cccc3ccccc23)c1	1.0	1	0.36	0.986
20	COC(=O)C(c1ccccc1)C(C)(C)c1ccccc1	1.0	1	0.395	0.954
20	Nc1ccccc1C(=O)c1cccc2ccccc12	1.0	1	0.481	0.991
20	COc1ccccc1Sc1ccccc1O	1.0	1	0.521	0.986
20	CCN(CC)c1ccccc1	1.0	1	0.44	0.993
20	O=C(c1cccc(-c2ccccc2)cc1)S(=O)(=O)OC1OCC(O)C(O)C1	0.0	0	0.0	0.0
20	O=C(NCCc1ccc(Cl)cc1)c1ccccc1	1.0	0	0.285	0.995
20	COc1ccc2cc(C=Cc3ccccc3)cnc2c1	1.0	0	0.0	0.985
20	O=C(O)c1ccc2ccccc2c1	1.0	1	0.42	0.995
20	NC(=O)CC(N)C12CN3CN(CCC1)C32	1.0	1	0.451	0.214
20	Cc1cc(CNc2ccc(OC(F)(F)F)cc2)ccc1	1.0	1	0.395	0.989
20	COc1ccc(N2C(=O)CC(Cc3cc(F)ccc3F)C2=O)cc1	1.0	1	0.409	0.944
20	CN1C(=O)c2nc(-c3ccccc3)nc2N1C	0.0	0	0.0	0.0
20	COc1ccc(Nc2ccccc2C)cc1	1.0	1	0.418	0.995
20	O=S(=O)(Nc1ncnc2ccc(-c3ncco3)cc12)Cc1ccccc1	1.0	1	0.568	0.959
20	COc1ccccc1OCc1cccc(C(=N)N)c1	1.0	0	0.0	0.99
20	COc1ccccc1NC(=O)C1CCN(c2ccc(C(=O)Nc3ccccc3)cc2)CC1	1.0	1	0.485	0.987
20	COc1c(Cl)cccc1NC(=O)c1ccccc1Cl	1.0	1	0.554	0.991
20	O=C(NCCCN1CCOCC1)c1cc2ccccc2o1	1.0	1	0.428	0.983
20	COc1ccccc1N1CCN(C(=O)c2ccccc2F)CC1	1.0	1	0.442	0.99
20	CCOc1ccc(Oc2ccc(C(=O)NN)cc2)cc1	1.0	1	0.462	0.991
20	Cc1ccc(-c2nc3ccccc3c(=O)n2Cc2ccccc2)cc1	1.0	1	0.44	0.99
20	COc1ccccc1NC(=O)CN(c1cccc(Cl)c1)S(=O)(=O)c1cccc2ccccc12	1.0	1	0.512	0.978
20	O=C(c1ccc(Oc2ccc(Cl)cc2)cc1)c1ccc(-c2cccc(F)c2)cc1	1.0	1	0.543	0.989
20	CCCC(=O)Nc1ccccc1Br	1.0	1	0.653	0.993
20	COC(=O)Nc1ccc([N+](=O)[O-])cc1	1.0	1	0.506	0.991
20	COc1ccccc1CCN(C)C	1.0	1	0.514	0.992
20	O=C(c1ccccc1Cl)c1ccccc1S(=O)(=O)O	1.0	0	0.311	0.987
20	Cc1ccccc1NC(=O)CCCc1ccccc1	1.0	1	0.364	0.995
20	Cc1ccccc1NS(=O)(=O)c1cccc(-c2ccccc2)cc1	0.0	0	0.0	0.0
20	O=C(NCCNc1ccc(Cl)cc1)c1ccccc1	1.0	0	0.346	0.993
20	O=C(c1ccccc1-c1ccccc1)c1ccccc1	1.0	1	0.474	0.994
20	COc1ccccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.43	0.993
20	Oc1ccc(O)c(-c2nc(C3CCN(CC4CCOCC4)CC3)no2)c1	1.0	0	0.0	0.94
20	O=C1c2ccccc2N(Cc2ccccc2)C(=O)C1c1ccccc1	1.0	1	0.432	0.963
20	O=S(=O)(Nc1ccc(-c2nc3cc(Cl)ccc3o2)cc1)c1ccccc1	1.0	1	0.519	0.985
20	C=CCN1CCc2ccccc2C1	1.0	1	0.505	0.982
20	Cc1ccccc1NC(=O)c1ccccc1N(Cc1ccccc1)S(=O)(=O)c1ccccc1	1.0	1	0.531	0.983
20	O=C(O)c1ccccc1Oc1ccccc1	1.0	1	0.577	0.995
20	COc1ccccc1OCC(=O)Nc1ccccc1NCc1ccccc1	1.0	1	0.488	0.99
20	C=C1C(O)C(C)(C)C2CCC3(C)C(O)CCC3C12	1.0	1	0.4	0.265
20	COCC(=O)Nc1ccccc1F	1.0	1	0.552	0.994
20	O=C(c1ccccc1Cl)c1ccc(Cl)nc1	1.0	1	0.45	0.988
20	O=C(O)c1ccc(-c2ccccn2)cc1	1.0	1	0.449	0.994
20	Cc1ccccc1NC(=O)CNCc1ccccc1Br	1.0	1	0.504	0.99
21	O=C(NCc1ccccc1)c1ccc([N+](=O)[O-])cc1	1.0	1	0.481	0.994
21	CCOc1ccc(NCc2c(C(=O)O)c(C)n(-c3ccc(C)cc3)c2-c2ccc(C)cc2)cc1	1.0	1	0.484	0.967
21	O=C(Nc1ccccc1)c1ccc(Oc2cccc(Cl)c2)cc1	1.0	1	0.484	0.993
21	CC(C)Nc1ccccc1	1.0	0	0.278	0.994
21	O=C(NS(=O)(=O)c1ccccc1)c1ccccc1	1.0	1	0.484	0.994
21	COc1ccccc1NC(=O)c1cccc(C#Cc2ccccc2)c1	1.0	1	0.413	0.987
21	C=Cc1ccccc1	1.0	0	0.247	0.993
21	CNC(=O)Nc1ccccc1C	1.0	0	0.304	0.993
21	[N-]=Nc1ccccc1	1.0	0	0.244	0.919
21	COc1ccccc1CNC(=O)c1ccc[n+]([O-])c1	1.0	1	0.504	0.978
21	O=C(O)C(=O)Nc1c(Cc2ccccc2)oc2ccccc12	1.0	1	0.569	0.974
21	CCOc1ccc(CNCCc2ccc(S(N)(=O)=O)cc2)cc1	1.0	1	0.42	0.989
21	Nc1ccccc1B(O)c1cccc(C(F)(F)C(F)(F)9)c1	0.0	0	0.0	0.0
21	COc1ccccc1N(C)S(=O)(=O)c1ccccc1	1.0	0	0.0	0.99
21	COc1cc(O)c(C(CC(=O)N2CCC(Cc3ccccc3)CC2)c2ccccc2)c(=O)c1	0.0	0	0.0	0.0
21	CCCCNc1ncncc1C1OC2(CC(CC)C2)Cc2ccccc21	1.0	1	0.512	0.558
21	Cc1ccccc1Nc1nccc(-c2cccnc2)n1	1.0	0	0.0	0.985
21	O=C(CSc1ccccc1)NN=Cc1ccccc1	1.0	1	0.471	0.989
21	COc1ccccc1SCCCN1CCCCC1	1.0	1	0.505	0.986
21	O=C(O)c1cccc(-c2ccc(OCc3ccccc3)cc2)c1F	1.0	1	0.436	0.99
21	CCCCc1ccc(C(=O)NNC(=O)c2ccccc2)cc1	1.0	1	0.44	0.993
21	COc1ccccc1C=NCc1ccccc1[N+](=O)[O-]	1.0	1	0.447	0.975
21	Fc1ccccc1-c1nccc(Nc2ccccc2)n1	1.0	1	0.427	0.987
21	O=C(NO)c1ccccc1F	1.0	1	0.476	0.99
21	Nc1ccccc1[N+](=O)[O-]	1.0	1	0.502	0.988
21	Cc1cccc(NS(=O)(=O)c2ccccc2)c1	1.0	0	0.314	0.994
21	Cc1ccccc1NC(=O)c1cccc(-c2cc(Cl)ccc2NC(=O)c2ccccc2)c1	1.0	0	0.28	0.987
21	O=C(O)c1ccccc1Cl	1.0	1	0.464	0.996
21	O=C(NCc1cccs1)c1ccccc1	1.0	1	0.453	0.993
21	COc1ccccc1C(=O)NCc1cccs1	1.0	0	0.287	0.991
21	Cc1ccc2cc(C(c3ccc(Cl)cc3)n3ccnc3)ccc2c1	1.0	1	0.439	0.943
21	O=C(Nc1cccc(Oc2ccccc2)cc1)C(F)(F)F	0.0	0	0.0	0.0
21	Cc1cc(C(=O)Nc2ccc(Cl)cc2C)ccc1N1CCCCC1	1.0	1	0.468	0.988
21	O=C(NCCc1cccs1)c1ccc(-c2ccccc2)cc1	1.0	1	0.557	0.991
21	CCC(=O)c1ccccc1Oc1ccccc1Cl	1.0	0	0.0	0.99
21	COc1ccc(CNCCc2ccc(Cl)cc2)cc1	1.0	1	0.456	0.993
21	O=C(NCc1ccccc1Cl)c1ccc2occc2c1	1.0	1	0.447	0.986
21	COc1cc2c(cc1C)C(O)(C(=O)O)CO2	1.0	1	0.48	0.831
21	CCOc1ccccc1Cc1cc(O)n2nc(Cc3ccccc3)nc2n1	1.0	1	0.44	0.957
21	O=C(O)c1cccc(NC(=O)COc2ccccc2)c1	1.0	1	0.537	0.994
21	Nc1cccc(C(=O)c2ccccc2)c1	1.0	1	0.418	0.993
21	CN(C)C(=O)CCCNC(=O)c1ccco1	1.0	1	0.512	0.983
21	COc1ccc(Nc2ncncc2-c2ccccc2)cc1	1.0	1	0.399	0.988
21	N#Cc1cc(Cl)ccc1Oc1cccc(Cl)c1	1.0	1	0.47	0.986
21	CCCCNc1c(-c2ccccc2)cccc1OCc1ccccc1	1.0	1	0.389	0.987
21	CCOc1ccccc1CNc1ncccc1Cn1ccccc1=C	1.0	1	0.549	0.915
21	O=C(CNS(=O)(=O)c1ccccc1)Nc1cnccc1	1.0	1	0.472	0.988
21	O=C(NCCNc1ccccc1[N+](=O)[O-])c1ccc(Cl)cc1	1.0	1	0.46	0.989
21	COc1cc2cc(C(=O)C=Cc3cccc(OS(=O)(=O)O)c3)c(Cl)c(Cl)c2cc1F	1.0	1	0.544	0.928
21	COc1ccccc1CCNCc1ccccc1	1.0	1	0.447	0.994
21	O=C(c1ccccc1)c1ccc(Cl)cc1	1.0	1	0.496	0.996
21	O=C(O)c1ccccc1Oc1cccc(F)c1	1.0	1	0.459	0.992
21	O=C(COc1ccccc1N1CCOCC1)c1ccccc1	1.0	1	0.402	0.989
21	CCOc1ncccc1C(=O)Nc1cccnc1	1.0	1	0.457	0.986
21	O=C(O)c1cccc(Nc2ccc(Cl)cc2C(F)(F)F)c1	1.0	1	0.461	0.985
21	CCOCc1ccccc1Oc1ccc(Cl)cc1	1.0	1	0.519	0.991
21	O=C(O)c1ccccc1OCCSc1ccc(Cl)cc1Cl	1.0	1	0.514	0.983
21	Cc1ccccc1Sc1csc(CCCN2C(C)=NCC2=O)c1	1.0	1	0.484	0.872
21	O=C(c1cccc(-c2cccc(F)c2)c1)C1CCCOCC1	1.0	1	0.461	0.962
21	COc1ccc(C(=O)N(C)c2ccc(C#N)cc2)cc1	1.0	1	0.462	0.988
22	Oc1ccc(-c2ccncc2)cc1	1.0	1	0.405	0.992
22	O=C(NCCN1CCCCC1)c1ccc(Cl)cc1	1.0	1	0.431	0.992
22	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2cccc(Cl)c2)cc1	1.0	1	0.522	0.985
22	O=C(Nc1ccccc1)c1ccccc1	1.0	1	0.427	0.997
22	CCCCCNC(=O)c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1	1.0	1	0.5	0.986
22	O=C(c1cccnc1)c1ccc(Cl)cc1Cl	1.0	1	0.49	0.989
22	CCC(C)C(NS(=O)(=O)c1ccc(-c2ccccc2)cc1Cl)C(=O)cccc1	0.0	0	0.0	0.0
22	O=C(NCc1ccc(OC(F)(F)F)cc1)c1ccccc1	1.0	0	0.0	0.992
22	COc1ccccc1NC(=O)c1ccncc1	1.0	1	0.469	0.993
22	Cc1ccccc1C(=O)Nc1ccc(Nc2cccnc2)cc1	1.0	1	0.517	0.99
22	Cc1ccccc1-c1nc(-c2ccccc2)no1	1.0	1	0.417	0.991
22	O=C(c1ccccn1)c1c(F)cccc1F	1.0	1	0.538	0.984
22	O=C(NCCNc1ccccc1)c1cccc([N+](=O)[O-])c1	1.0	1	0.486	0.99
22	O=C(NN=Cc1ccccc1O)c1ccccc1	1.0	1	0.422	0.989
22	COc1ccc(NC(=O)c2ccc(Cl)cc2Cl)c(N(C)c2ccccc2)c1	1.0	1	0.421	0.981
22	COC(=O)c1cccc(-c2ccccc2[N+](=O)[O-])c1	1.0	1	0.571	0.989
22	O=S(=O)(Nc1cccc(Br)c1)C1CCC1	1.0	1	0.479	0.98
22	c1ccc(-c2ccc(-c3cccnc3)nn2)cc1	1.0	1	0.434	0.989
22	C=CCN(C(=O)c1ccccc1)c1ccc(F)cc1	1.0	1	0.526	0.988
22	O=C(NCCc1ccccc1)c1cc(O)c(O)c(O)c1	1.0	1	0.506	0.987
22	Cc1ccccc1C(=O)Nc1ccccc1	1.0	1	0.472	0.996
22	COc1ccc(N2Cc3ccccc3CC2C(=O)c2ccccc2)cc1	1.0	1	0.432	0.956
22	c1ccc(CN(Cc2ccccc2)CC(c2ccccc2)c2ccccc2)cc1	1.0	1	0.566	0.991
22	O=C(c1ccccc1C(=O)O)c1ccccc1[O-]	1.0	1	0.507	0.969
22	O=C(Nc1ccccc1Cl)c1cccnc1	1.0	1	0.485	0.993
22	O=C(c1ccccc1)c1ccccc1	1.0	1	0.463	0.997
22	CCN(CC(=O)NO)C(=O)OCCc1ccccc1	1.0	1	0.427	0.978
22	CCCOC(=O)Nc1ccccc1F	1.0	1	0.458	0.991
22	O=C(Nc1ccccc1)c1ccccc1	1.0	1	0.354	0.997
22	COc1cccnc1-c1cccnc1	1.0	1	0.427	0.986
22	O=C(NCCc1ccccc1)c1ccccc1	1.0	1	0.43	0.996
22	O=C(Nc1ccc(O)cc1)N(O)CCO	1.0	1	0.416	0.967
22	COc1ccccc1NC(=O)COc1cccc(Cl)c1Cl	1.0	1	0.386	0.99
22	O=C(Nc1ccc(Br)cc1-c1ccccc1)c1cc(F)ccc1F	1.0	1	0.478	0.988
22	O=C(c1ccc2cc(Br)ccc2cc1)N1C(O)C(=O)NCC(c2ccccc2)(c2ccccc2)C1	0.0	0	0.0	0.0
22	O=C(Nc1ccc(C2CCNC2)cc1)c1cccc2ccccc12	1.0	1	0.485	0.966
22	O=C(O)c1ccccc1-c1cccc(O)c1	1.0	0	0.0	0.992
22	O=C(Nc1ccccc1)c1ccccc1C(=O)c1ccccc1	1.0	1	0.447	0.994
22	COc1ccccc1C=Cc1nc(-c2ccc(O)cc2)cs1	1.0	1	0.445	0.974
22	Oc1cc(CSc2ccccc2)nc(-c2ccccc2)n1	1.0	1	0.525	0.98
22	CN(C)CCCN(Cc1ccccc1)c1ccccc1	1.0	1	0.424	0.989
22	COCc1cccc(Cl)c1O	1.0	1	0.39	0.982
22	CCCCNc1ncc(Cl)c(COc2ccc(Cl)cc2)n1	1.0	1	0.434	0.977
22	COc1ccccc1N1CCN(CCN2C(=O)c3cc(Cl)ccc3Oc3ccccc32)CC1	1.0	0	0.341	0.971
22	COc1cccc(CCNC(=O)c2cccc(OCc3cccc(Cl)c3)c2)c1	1.0	1	0.45	0.988
22	O=C(NCCc1ccccc1-c1coc2ccccc12)c1ccccc1	1.0	1	0.578	0.985
22	O=C(Nc1ccc2nsnc2c1)C(c1ccccc1)c1ccccc1	1.0	1	0.435	0.979
22	O=C(O)C(Cc1ccccc1)NC(=O)OCc1ccccc1	1.0	1	0.554	0.982
22	Cc1ccc(NC(=O)CCNS(=O)(=O)c2ccccc2)cc1	1.0	1	0.511	0.992
22	Cc1ccc(NC(=O)CN(c2ccc(C)cc2)S2(=O)=O)ccc1	0.0	0	0.0	0.0
22	CNc1ccccc1Oc1cccc(Cl)c1	1.0	1	0.47	0.99
22	O=C(Nc1ccccc1)c1ccc(Cl)cc1C(F)(F)F	1.0	1	0.481	0.99
22	CNS(=O)(=O)c1ccc(CNC(=O)c2ccccn2)cc1	1.0	0	0.0	0.987
22	O=C(c1ccccn1)c1ccccc1O	1.0	1	0.448	0.989
22	CCOc1ccc(OCC)c(NS(=O)(=O)c2ccc(-c3cncnc3)cc2)c1	1.0	1	0.491	0.977
22	Nc1cnccc1NC(=O)c1ccc(Cl)cc1N	1.0	1	0.458	0.98
22	CC(=O)CCC(=O)N1CCCCC1P(=O)(O)O	1.0	1	0.488	0.823
22	O=C(NCC(NC(=O)c1ccccc1)n1sc2nc(-c3cccc(Cl)c3)ccc2c1)c1ccccc1	0.0	0	0.0	0.0
22	Cc1cccc(Cl)c1Oc1ncccc1C[N+](C)(C)CCO	1.0	1	0.528	0.931
22	O=C(c1ccccc1F)c1ccncc1	1.0	1	0.47	0.991
23	O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1ccc(-c2ccccc2)cc1	1.0	1	0.403	0.991
23	COc1c(C(C)Nc2ccccc2)cccc1[N+](=O)[O-]	1.0	1	0.565	0.96
23	O=C(NO)c1ccc(CCN2c3ccccc3CC2C)cc1	1.0	1	0.491	0.955
23	O=C(Nc1ccccc1)c1ccccc1	1.0	1	0.427	0.997
23	Nc1cccc(-c2ccc(Cl)c(Cl)c2)c1	1.0	1	0.431	0.991
23	COc1cccc(CN(C)NCC(=O)c2ccc(Cl)c(Cl)c2)c1	1.0	1	0.476	0.964
23	Oc1cccc(-c2cc(-c3cccnc3)c(-c3ccc(F)cc3)nc2)n1	1.0	1	0.574	0.961
23	O=C(NCC1CCOCC1)c1cccc(Oc2ccccc2)cc1	0.0	0	0.0	0.0
23	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1ccccc1	1.0	0	0.0	0.965
23	CN(C)CC(Nc1nc(-c2ccccc2)c2cc(C#CC(C)(C)O)ccc2s1)c1ccccc1	0.0	0	0.0	0.0
23	O=C(COc1ccccc1)N(Cc1cccnc1)c1ccccc1	1.0	1	0.544	0.988
23	COc1ccc(N2CCN(c3ncccn3)CC2)cc1	1.0	0	0.0	0.988
23	Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1	1.0	1	0.524	0.993
23	O=C(O)c1cccc(-c2ccccc2Cl)c1	1.0	1	0.604	0.994
23	O=C(Nc1ccc(-c2csc(Nc3ccccc3O)n2)cc1)CCN1CCCCC1	1.0	1	0.444	0.976
23	O=C(NCCc1ccccc1)c1sc(Cl)cc1C(F)(F)F	1.0	1	0.436	0.973
23	CCOc1ccccc1Cc1c(C(=O)c2cccs2)cccc1OC	1.0	1	0.407	0.976
23	COc1ccccc1NC(=O)c1c(C)nc(-c2cccc(Cl)c2Cl)cc1C1CCBr	0.0	0	0.0	0.0
23	COc1ccccc1C=CC(=O)Nc1ccccc1C	1.0	1	0.416	0.991
23	CNc1cccc(-c2cc(NCCCO)ncn2)c1	1.0	1	0.524	0.971
23	COc1cccc(NC(=O)c2ccccc2)c1	1.0	0	0.0	0.996
23	O=C(NCc1ccccc1)c1ccc(Oc2ncc(CO)cc2C(=O)Nc2ccc(Cl)cc2)cc1	1.0	1	0.411	0.977
23	CNCC(=O)NC(C)(C)C1CCC(N2CC(Oc3ccccc3F)C3C(=O)NCC323)C2c3ccccc3C1)C2	0.0	0	0.0	0.0
23	O=C(Nc1ccccc1Cl)c1ccc(OC(F)(F)(F)F)cc1	0.0	0	0.0	0.0
23	O=C(Nc1ccc(Cl)cc1C(=O)O)c1cccc(-c2cccc(Cl)c2)c1	1.0	1	0.424	0.989
23	CCOc1ccccc1C(=O)Nc1ccc2c(c1)oc1ccccc12	1.0	1	0.446	0.987
23	Nc1ncc(Br)cc1CNc1ccccc1	1.0	1	0.477	0.983
23	COc1ccccc1NC(=O)CSc1ccc(C(C)(C)C)cc1	1.0	0	0.0	0.989
23	COc1ccccc1CNc1nc(=O)n2cccnc2c1	1.0	0	0.0	0.969
23	CCOc1ccccc1NC(=O)c1cc(OC)cc(OC)c1	1.0	1	0.445	0.991
23	Nc1ccccc1C(=O)Nc1ccccc1	1.0	1	0.529	0.995
23	Cc1csc(NC(=O)Cc2ccccc2F)n1	1.0	1	0.451	0.986
23	O=C(NCc1ccc(C(=O)c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1	1.0	1	0.403	0.991
23	O=C(O)c1ccc(-c2cn(C3OC(CO)C(O)C3F)nn2)cc1	1.0	1	0.584	0.681
23	COc1ccccc1CNC(=O)n1cccn1	1.0	1	0.45	0.977
23	Nc1ccccc1-c1cc(Cl)ccc1NS(=O)(=O)c1ccccc1	1.0	1	0.456	0.985
23	O=C(Cl)c1cccc(C(=O)c2ccccc2)c1	1.0	1	0.491	0.991
23	Cc1ccc(-c2ccccc2)cn1	1.0	1	0.443	0.994
23	O=C(Nc1ccc(C(=O)Nc2ccccc2O)cc1)Oc1ccccc1	1.0	1	0.541	0.989
23	CCCN1CCC2c3c(cccc3C)CCCC21	1.0	1	0.473	0.863
23	c1ccc(CNC2c3ccccc3-c3ccccc32)nc1	1.0	1	0.54	0.981
23	Nc1nnc(SCCOc2ccccc2)s1	1.0	1	0.474	0.98
23	O=C(Nc1ccc(Oc2ccc(Cl)cc2)cc1)Oc1cc(Cl)c(-n2cccc2)cc1	1.0	1	0.426	0.976
23	O=C(c1ccc(Cl)cc1Cl)c1ccccc1O	1.0	1	0.401	0.99
23	COc1ccc(OCC(=O)Nc2ccccc2NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)cc1	1.0	1	0.426	0.982
23	COc1cc(Cl)c(C(=O)Nc2ccnc(O)c2)c(Cl)c1	1.0	1	0.516	0.961
23	O=C(NS(=O)(=O)c1ccc(-n2cccn2)cc1)C(O)F	1.0	1	0.497	0.906
23	CCOc1ccc(CN(C)Cc2nc(O)c3ccccc3n2)ccc1	0.0	0	0.0	0.0
23	O=C(NC(CO)c1ccc(-c2ccc(F)cc2)cc1)c1cccc(Cl)c1	1.0	1	0.423	0.97
23	O=C(c1ccc2ccccc2c1)c1ccccc1	1.0	1	0.504	0.994
23	O=C(NCCc1ccccc1)c1ccccc1O	1.0	1	0.502	0.994
23	Cc1c(SCC(=O)Nc2cccc(C(=O)O)c2)c2ccccc2o1	1.0	1	0.482	0.974
23	CCC(=O)N(c1ccccc1)C1CCN(C)CCC1	1.0	1	0.471	0.954
23	Cc1ccccc1C(=O)Nc1ccc(NC(=O)c2ccccc2)cc1	1.0	0	0.0	0.994
23	CC(C)(O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2ccccc2)cc1	1.0	1	0.436	0.981
23	Nc1ccccc1C(=O)OCc1cccc(C(F)(F)F)c1	1.0	1	0.572	0.987
23	O=C(Nc1ccc(F)cc1F)c1cccc2ccccc12	1.0	1	0.418	0.992
23	COCCOc1cccc(CN2CCOCC2)c1	1.0	1	0.482	0.989
23	Oc1ccc(COc2ccccc2)cc1	1.0	1	0.451	0.995
23	COc1ccccc1CNC(=O)c1ccccc1N	1.0	1	0.413	0.992
24	O=C(CNCc1ccccn1)NCCCCN	1.0	1	0.383	0.982
24	Nc1ccc(-c2ncc(Cl)cc2CNCc2ccc(S(C)(=O)=O)cc2)cn1	1.0	1	0.528	0.963
24	COc1ccccc1NC(=O)CN(c1cccc(Cl)c1)S(=O)(=O)c1ccccc1	1.0	1	0.601	0.985
24	O=C(Nc1ccncc1)c1ccc(F)cc1	1.0	1	0.446	0.993
24	COc1cccc(-c2cccc3[nH]c(-c4ccoc4)cc23)c1	1.0	1	0.483	0.972
24	O=C(NOC(=O)c1ccccc1F)c1cc2ccccc2o1	1.0	1	0.467	0.975
24	Nc1cccc(Nc2ncc3ccccc3c(CO)c2)c1	0.0	0	0.0	0.0
24	Cc1ccc(C(=O)Nc2ccccc2C(=O)c2ccncc2)cc1	1.0	0	0.0	0.99
24	COc1cc(Cl)ccc1OC1CC2C(=CC2(C)C)C(=O)O1	1.0	1	0.54	0.64
24	COc1ccc(-c2ccccc2)cc1	1.0	1	0.519	0.997
24	Oc1ccc(O)nn1	1.0	1	0.416	0.903
24	O=C(NC(Cc1ccccc1)C(=O)NCCCCN1CCOCC1)c1cccc(Cl)c1	1.0	0	0.276	0.956
24	O=C(O)c1ccc(Cl)cc1Cl	1.0	1	0.424	0.993
24	COc1ccccc1CCN(C)c1ccccc1	1.0	0	0.34	0.991
