Epoch	SMILES	Valid	Desired	RDKit_Supermolecule_TanimotoCombo	SA
3	COc1nn(C)c2c1c(NS(=O)(=O)c1cccc(Cl)c1Cl)nc(NC1COC1)n2	1.0	1	0.279	0.9
3	CCNc1nc(-c2cc(C)ccc2C)ccc1NS(=O)(=O)c1ccc(C)cc1	1.0	0	0.125	0.974
3	Cc1cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc1	1.0	1	0.209	0.98
3	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c(N)cccc2)cc1	1.0	1	0.223	0.975
3	COc1ccc(C(=O)Nc2ccccc2)cc1O(C)Cc1ccccc1	0.0	0	0.0	0.0
3	C=CCOc1c(Cl)cc(Cl)c1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1	0.0	0	0.0	0.0
3	CC(C)(c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cc[n+]([O-])cc2)cc1)c1cnco1	1.0	1	0.236	0.882
3	COc1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)c2ccncc2)cc1	1.0	0	0.182	0.982
3	COc1cc(Oc2ccc(C(=O)NCCN3CCCCC3)cc2)c(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cc1Cl	1.0	0	0.005	0.96
3	CC(C)c1nc2nc(N)nn2c(O)c1Cc1ccc(Cl)cc1	1.0	1	0.4	0.937
3	COc1c2c(NS(=O)(=O)c3ccc(Cl)s3)nn(Cc3cccc(CNC(C)=O)c3)c2cc(F)c1	1.0	1	0.269	0.931
3	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)s1	1.0	1	0.356	0.947
3	N#Cc1ccc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cn1	1.0	1	0.359	0.95
3	O=C(O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cnccc2)cc1	1.0	0	0.187	0.981
3	Cc1ccc(N2C(=O)C(Oc3ccc(Cl)cc3)C2C2CCCCC2)cc1	1.0	1	0.399	0.888
3	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1cc(F)c(N2CCCCC2)cc1	1.0	0	0.183	0.969
3	Cc1nnc(-c2ccc(S(=O)(=O)Nc3ccc(Cl)cc3C(=O)c3cc[n+]([O-])cc3)cc2)cn1	1.0	0	0.169	0.928
3	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc3nc(C)ncc3c2)CC1	1.0	0	0.156	0.965
3	CC(=O)C1=C(O)C(=O)N(c2ccc(Cl)cc2F)C1C1CCCCC1	1.0	1	0.341	0.9
3	COc1nc(Br)cnc1NS(=O)(=O)c1c(-c2ccccc2)ccs1	1.0	1	0.305	0.941
3	CCCC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.447	0.91
3	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccnc(C)c2)cc1	1.0	1	0.209	0.975
3	O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1cccc(F)c1	1.0	1	0.274	0.954
3	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3cc(F)ccc3)c3c2cccc3)CC1	1.0	0	0.142	0.968
3	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccnc(C)c2)cc1	1.0	0	0.187	0.97
3	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)C3CCNC3)c3c2cccc3)CC1	1.0	0	0.136	0.901
3	N#Cc1nc(N2CCCCC2)c2nc(CCc3ccccc3)cn2c1	1.0	0	0.179	0.945
3	Cc1cccc(N2C(=O)C(O)=C(C(=O)c3ccccc3)C2C2CCCCC2)c1	1.0	1	0.34	0.927
3	Cc1ccccc1C(=O)Nc1ccc(S(=O)(=O)NC2CCN(C(=O)CCCCN)CC2)c2ccccc12	1.0	0	0.005	0.963
3	CS(=O)(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2)c(Oc2ccccc2C(=O)O)cc1	1.0	1	0.364	0.978
3	C=CCOc1nc(Cl)cnc1NS(=O)(=O)c1cccc(Cl)c1C	1.0	0	0.135	0.938
3	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccncc2)cc1	1.0	0	0.189	0.975
3	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cn1	1.0	1	0.394	0.972
3	Cn1nnnc1Cc1ncc(Cl)cc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.268	0.941
3	CNS(=O)(=O)c1cccc(CNC(=O)c2cccc3c2cnn3-c2ccc(F)cc2)c1	1.0	0	0.137	0.972
3	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)c3cnco3)cc2)cc1	1.0	0	0.198	0.921
3	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Cl)cc1	1.0	1	0.398	0.958
3	COc1ccccc1C(=O)N(C)Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.284	0.978
3	O=S(=O)(NC1CCN(Cc2ccc3cc(F)ccc3c2)CC1)c1ccccc1	1.0	0	0.114	0.982
3	COc1cc(C(=O)NCCCNc2ncccc2C)ccc1Cl	1.0	0	0.099	0.983
3	Cc1nc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc1	1.0	0	0.197	0.972
3	COc1c(Cl)ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1	1.0	1	0.227	0.976
3	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cn1	1.0	1	0.211	0.974
3	CC(=O)C1=C(O)C(=O)N(c2ccc(C)c(C)c2)C1C1CCCCC1	1.0	1	0.32	0.916
3	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(C(F)(F)F)cc1	1.0	0	0.106	0.964
3	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(N2CCCC2)cc1	1.0	0	0.183	0.977
3	CC(=O)NCc1cc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3ccccc32)ccc1	1.0	1	0.205	0.958
3	O=S(=O)(NCCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1-c1ccccc1	1.0	0	0.128	0.969
3	CC(=O)c1c(C)oc(C)c1C	1.0	0	0.032	0.968
3	CC(=O)c1ccc(S(=O)(=O)Nc2cc(Cl)ccc2C(=O)c2ccncc2)cc1	1.0	1	0.207	0.979
3	O=C(O)c1ccccc1Oc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.356	0.977
3	Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2NS(=O)(=O)c2ccc(C)cc2)cc1	1.0	0	0.144	0.984
3	Cc1[n+]([O-])cc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	0	0.191	0.948
3	COc1cc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)ccc1	1.0	0	0.14	0.958
3	N#Cc1ccc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(Cl)c2)cn1	1.0	1	0.359	0.95
3	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccc[nH]2)cc1	1.0	0	0.197	0.967
3	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1cccc(F)c1	1.0	1	0.303	0.965
3	O=S(=O)(Nc1cc(Cl)ccc1CNc1ncccc1[N+](=O)[O-])c1ccccc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	0	0.005	0.947
3	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1cc(Br)ccc11	0.0	0	0.0	0.0
3	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)cncn2)cc1	1.0	1	0.296	0.958
3	CCCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.556	0.937
3	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)c(N)ncn2)cc1	1.0	1	0.326	0.952
3	O=C(c1ncccn1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(-c2ccccc2)cc1	1.0	0	0.162	0.974
3	CC(C)NS(=O)(=O)c1ccc(CNC(=O)c2cnccn2)cc1p	0.0	0	0.0	0.0
3	Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Oc2ccc(Cl)cc2NS(=O)(=O)c2ccc(C)cc2)cc1	1.0	0	0.005	0.973
3	Cc1cc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cnc1	1.0	0	0.146	0.939
3	COc1ccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c2cccc3OC)cc1OC	1.0	1	0.255	0.955
3	O=C(Nc1c(Cl)cccc1Cl)c1ccccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	1.0	0	0.192	0.979
3	O=S(=O)(Nc1ncc(Cl)nc1OCc1cc(F)c(F)cc1F)c1ccccc1	1.0	1	0.293	0.955
3	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cc[n+]([O-])cc2)cc1	1.0	0	0.188	0.958
3	CN(C)C(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccnc(C)c2Cl)cc1	1.0	1	0.2	0.953
3	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)c(CO)ccn2)cc1	1.0	1	0.299	0.952
3	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccnc(Cl)c2)cc1	1.0	1	0.202	0.971
3	COc1nc(Br)cnc1NS(=O)(=O)c1ccccc1	1.0	0	0.133	0.971
3	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1C1CCCCC1	1.0	1	0.328	0.929
3	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccc(Br)cc1	1.0	1	0.374	0.953
3	O=C(O)c1c(Oc2cccc(F)c2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.462	0.979
3	O=C(O)c1cc(Oc2nccc3[nH]ccc23)c(F)cc1	1.0	0	0.108	0.969
3	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1cc(Br)c(Cl)cc1	1.0	0	0.197	0.972
3	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(F)cc2F)C1C1CCCCC1	1.0	1	0.303	0.873
3	O=C(CCCN1CCC(C(O)c2cc(F)ccc2)CC1)c1ccc(F)cc1	1.0	0	0.105	0.945
3	COc1c(NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	0	0.061	0.993
3	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1cc(F)c(N2CCOCC2)cc1	1.0	0	0.182	0.966
3	CC(=O)c1cc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc1	1.0	0	0.127	0.988
3	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(Br)cc(Br)c1	1.0	1	0.454	0.884
3	Nc1nn2c(O)c(Cc3cc(Cl)ccc3)c(C3CC3)nc-2n1	1.0	1	0.591	0.922
3	COc1ccc(Cc2c(O)n3nc(N)nc3nc2C2CC2)cc1	1.0	1	0.562	0.936
3	CC(=O)C1=C(O)C(=O)N(c2cc(F)c(F)cc2F)C1C1CCCCC1	1.0	1	0.303	0.873
3	Cc1nnc(-c2nc(C(=O)NCCc3ccc(Cl)cc3)c(C(=O)c3ccccc3)cn2)o1	1.0	0	0.193	0.956
3	CS(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c[n+]([O-])c(C)cc2)cc1	1.0	1	0.211	0.947
3	Cc1cc(=O)c(NS(=O)(=O)c2ccc(Cl)s2)ccc1	1.0	0	0.1	0.97
3	O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccccc1	1.0	1	0.317	0.973
3	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)cncn2)cc1	1.0	1	0.296	0.958
3	Oc1c(C(cc2ccccc2)c2ccccc2)c(Cl)ccc1C1=CCN(C2(C(N)=O)CCOCC2)CC1	0.0	0	0.0	0.0
3	CNS(=O)(=O)c1cccc(CNC(=O)c2cccc3c2cnn3-c2ccc(F)cc2)c1	1.0	0	0.137	0.972
3	COc1cc2c(cc1NS(=O)(=O)c1c(Cl)c(Cl)ccc1)nc(O)[nH]2	1.0	0	0.198	0.947
3	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(CN)cccc2)cc1	1.0	1	0.294	0.976
3	O=C(O)c1ccc(Oc2ccc(C(=O)c3ccccc3)cc2)cc1	1.0	0	0.103	0.992
3	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)c3cocn3)cc2)cc1	1.0	0	0.191	0.917
4	O=C(NCCc1c(-c2cccc(Cl)c2)nc2ccccc12)c1ccccc1	0.0	0	0.0	0.0
4	O=C(Nc1ccccc1)c1c(NS(=O)(=O)c2ccc(Cl)s2)nccc1	1.0	0	0.17	0.977
4	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.61	0.929
4	Cc1nc(OCC(C)(C)C)ccc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	0	0.149	0.956
4	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(Br)cc(F)c1	1.0	1	0.447	0.894
4	Nc1nn2c(O)c(Cc3ccc(F)cc3)c(-c3cccc(Cl)c3)nc2n1	1.0	1	0.73	0.952
4	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(O)cccn2)cc1	1.0	1	0.279	0.97
4	Nc1nn2c(O)c(Cc3ccc(F)cc3)c(-c3ccccc3)nc2n1	1.0	1	0.585	0.961
4	CCc1c(C(=O)Nc2ccc(S(=O)(=O)NC3CCN(C(=O)NO)CC3)c3c2cccc3)cccc1	1.0	0	0.146	0.954
4	Cc1ccc2c(c1)N(C(=O)Nc1ccc(Cl)cc1)C(=O)C(C)(C)O2	1.0	0	0.163	0.968
4	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccc(OCc4ccccc4)cc3)c3c2cccc3)CC1	1.0	0	0.005	0.962
4	O=C(O)c1c(Oc2c(Cl)cccc2NS(=O)(=O)c2ccc(Cl)cc2)cccc1	1.0	1	0.364	0.98
4	COc1nc(Br)cnc1NS(=O)(=O)c1cccc(Cl)c1	1.0	0	0.114	0.963
4	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(F)c(F)c2C(=O)c2ccncc2)cc1	1.0	1	0.203	0.965
4	CCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.479	0.934
4	CCOc1c2ccc(C)cc2[n+]2c1C(=O)c1ccccc12	0.0	0	0.0	0.0
4	COc1cc(C(=O)NCCN2CCCCC2)ccc1F	1.0	0	0.123	0.989
4	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(CN)cccc2)cc1	1.0	1	0.294	0.976
4	CS(=O)(=O)c1cc(F)c(C#N)cc1C(=O)c1cccc(S(=O)(=O)NCCC)cc1	0.0	0	0.0	0.0
4	Cc1ncccc1Oc1ncc(C#N)cc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	0.308	0.957
4	O=C(c1cnc(Cl)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(-c2cnco2)cc1	1.0	0	0.198	0.957
4	O=S1(=O)NC(Nc2ccccc2)=Nc2c1cc(Cl)cc2O	1.0	0	0.105	0.895
4	O=S1(=O)NC(Nc2ccc(Br)cc2)=Nc2c1cc(Cl)cc2O	1.0	0	0.079	0.876
4	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(C(=O)Nc3ccccc3C(=O)c3ccccc3)c3c2cccc3)CC1	1.0	0	0.005	0.957
4	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cccnc2)cc1	1.0	0	0.19	0.977
4	O=C(Nc1ccc(S(=O)(=O)NC2CCNCC2)c2c1cccc2)c1ccccc1	1.0	0	0.152	0.977
4	CN(C)C1CS(=O)(=O)c2ccc(Cl)c(c2)C1C	1.0	0	0.005	0.206
4	COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccccc2)cc1	1.0	0	0.17	0.989
4	Cc1ccc(S(=O)(=O)NCCCN2CCC(O)(c3ccc(Cl)cc3)CC2)cc1	1.0	0	0.089	0.974
4	Cn1nnnc1Cc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.319	0.937
4	Cc1ccc(S(=O)(=O)Nc2cc(Cl)ccc2C#N)cc1	1.0	0	0.155	0.986
4	CC(=O)c1c(O)c(O)n(Cc2ccccc2)c1=[N+](=O)[O-]	0.0	0	0.0	0.0
4	CC(C)c1nc2nc(N)nn2c(O)c1Cc1ccc(Cl)c(Cl)c1	1.0	1	0.501	0.923
4	COc1cc(CN2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)cnc1	1.0	0	0.133	0.942
4	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)cc1	1.0	0	0.159	0.971
4	C=CCOc1nc(Cl)ncc1NS(=O)(=O)c1cccc(Cl)c1	1.0	0	0.133	0.948
4	Cc1ccc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1	1.0	1	0.216	0.982
4	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ncccc3)c3c2cccc3)CC1	1.0	0	0.151	0.965
4	CC(C)c1nc2nc(N)nn2c(O)c1Cc1cc(Cl)cc(Cl)c1[CH2-]	1.0	1	0.58	0.786
4	COCCn1ncc2nc(O)c(C(=O)O)c2c1	1.0	0	0.071	0.911
4	O=C(O)c1cc(Oc2ncc(Cl)cc2NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc(F)c1	1.0	1	0.312	0.947
4	O=C(O)c1ccccc1Oc1ccc(C(F)(F)F)cc1NS(=O)(=O)c1ccc(Cl)cc1	1.0	1	0.356	0.977
4	CCCCCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.609	0.937
4	CC(=O)C1=C(O)C(=O)N(c2cc(C(F)(F)F)ccc2)c2ccccc21	1.0	1	0.305	0.968
4	CC(C)(C)c1ccc(S(=O)(=O)Nc2cccc(Cl)c2C(=O)c2ccncc2)cc1	1.0	1	0.208	0.972
4	COc1ccc(N(C(=O)C2CCCO2)C2CCCC2)cc1Oc1c(-c2ccccc2)ccc1OC9nccn1	0.0	0	0.0	0.0
4	CN(C)c1ncnc(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1O	1.0	1	0.35	0.942
4	CN(C)C(=O)C(CCn1cccc1C#N)NS(=O)(=O)c1cccc2c1ccc(S(=O)(=O)O)c1c2	0.0	0	0.0	0.0
4	Cn1nnnc1Cc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.319	0.937
4	Cc1c(C#N)c(N)nc(NS(=O)(=O)c2cccc(C(C)(C)C)c2)n1	1.0	0	0.137	0.956
4	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)c3c2C(=O)N(Cc2cnccc2)C3=O)cc1	1.0	0	0.14	0.954
4	O=S(=O)(Nc1cc(Cl)ccc1Cnc1nccs1)c1ccc(Cl)cc1	0.0	0	0.0	0.0
4	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(OC(C)C)cc2)cc1	1.0	0	0.198	0.974
4	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1cc(Cl)ccc1	1.0	1	0.442	0.953
4	CC(=O)c1ccc(S(=O)(=O)Nc2ccc(Br)cc2C(=O)c2ccnc(C)c2)cc1	1.0	1	0.201	0.973
4	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(OC2CCN(C(=O)c3ccccc3)CC2)cc1	1.0	0	0.005	0.96
4	CCNC(=O)Nc1ccc(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)cc1	1.0	0	0.145	0.985
4	Nc1nn2c(O)c(Cc3ccc(F)cc3)c(-c3ccccc3)nc2n1[NH-]	0.0	0	0.0	0.0
4	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3nccn3C)c3ccccc23)CC1	1.0	0	0.152	0.949
4	CC(=O)C1=C(O)C(=O)N(c2cc(Br)c(C)cc2)C1C1CCCCC1	1.0	1	0.217	0.891
4	O=C(c1cc(Cl)ccc1NS(=O)(=O)c1cc(Cl)c(Cl)cc1	0.0	0	0.0	0.0
4	O=S(=O)(Nc1ncc(Cl)nc1OCc1cc(Cl)ccc1Cl)c1ccccc1Cl	1.0	1	0.205	0.956
4	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(OC(F)(F)F)cc1	1.0	0	0.194	0.973
4	COc1c(C(=O)Nc2ccc(CN3C(=O)c4ccccc4C3=O)c3ccccc23)cccc1	1.0	1	0.204	0.981
4	O=C(NCCc1c(-c2ccc(F)cc2)[nH]c2c1cc(O)cc12)c1cccc(O)c1	0.0	0	0.0	0.0
4	Nc1nn2c(O)c(Cc3cccc(Cl)c3)c(C3CC3)nc2n1	1.0	1	0.591	0.922
4	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(CN)cccc2)cc1	1.0	1	0.294	0.976
4	CCCc1nnc(NC(=O)c2ccc(Cl)cc2)s1	1.0	0	0.112	0.987
4	CCCCc1nc2nc(N)nn2c(O)c1Cc1cccc(Cl)c1	1.0	1	0.465	0.935
4	O=C(Nc1ccc(S(=O)(=O)NC2CCNCC2)c2c1OC2)c1ccccc1	1.0	0	0.109	0.955
4	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2nccs2)cc1	1.0	0	0.169	0.964
4	CCNC(=O)NCCOc1ccc(C)cc1OCc1ccc(Cl)cc1Cl	1.0	1	0.279	0.981
4	CNC(=O)C1(c2ccccc2)CCCC1Cc1ccc(Cl)cc1	1.0	1	0.211	0.87
4	COc1c(NS(=O)(=O)c2ccc(Cl)s2)c(Cl)ccc1CCC	1.0	0	0.136	0.956
4	COc1nn(CCN(C)C)c2c1c(NS(=O)(=O)c1cccc(Cl)c1Cl)ncn2C	0.0	0	0.0	0.0
4	O=C(c1cnccc1)c1cc(Cl)ccc1NS(=O)(=O)c1cc(Br)c(Br)cc1[nH]c2cc(Cl)ccc21	0.0	0	0.0	0.0
4	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1ccccc1N	1.0	1	0.24	0.937
4	O=S(=O)(Nc1ncc(Cl)nc1OCc1c(Cl)cccc1Cl)c1ccccc1	1.0	1	0.312	0.965
4	CCc1ncnc(-c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1	1.0	1	0.296	0.964
4	COC(=O)CCc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2c(C)nccc2)cc1	1.0	1	0.206	0.971
4	Cc1ncc(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(-c3cnco3)cc2)cc1	1.0	1	0.202	0.96
4	Cc1nc2ccc(C(=O)c3ccccc3)cc2n2cccc12	1.0	0	0.127	0.98
4	Cc1cc(OCCCc2n[nH]c(C(N)=O)c2C)ccn1	1.0	0	0.133	0.933
4	CCCn1nc(CN2C(=O)c3ccccc3C2=O)c2ccccc12	1.0	1	0.225	0.977
4	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cccc[n+]2[O-])cc1	1.0	0	0.2	0.948
4	Cc1nnc(-c2ccc(S(=O)(=O)Nc3ccc(Cl)cc3C(=O)c3ccncc3)cc2)cc1	1.0	0	0.178	0.968
4	Cc1c(C(=O)c2cc(Cl)ccc2NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nccc1	1.0	0	0.179	0.971
4	CC(=O)NCc1cc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3ccccc32)ccc1	1.0	1	0.205	0.958
4	Cc1cc(N2C(=O)c3c(C2=O)c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc3Cl)c(C)nc1	1.0	0	0.139	0.933
4	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3c(F)cccc3)c3c2cccc3)CC1	1.0	0	0.15	0.968
4	CC(=O)c1c(C)nc(NS(=O)(=O)c2ccc(Cl)s2)n1Cc1ccccc1	1.0	0	0.196	0.946
4	CC(=O)C1=C(O)C(=O)N(c2ccc(C)cc2)C1c1cc(Br)ccc1	1.0	1	0.447	0.948
4	CCOC(=O)N1CCC(NS(=O)(=O)c2ccc(C(=O)Nc3ccccc3C)c3ccccc23)CC1	1.0	0	0.148	0.97
4	CC(=O)C1=C(O)C(=O)N(c2cc(C)ccc2)C1C1CCCCC1	1.0	1	0.301	0.922
4	CC(C)(c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccnc(N)c2)cc1)c1ccccc1	1.0	0	0.162	0.961
4	O=C(Cn1cc(Cc2cccnc2)c([N+](=O)[O-])c1)c1ccccc1	1.0	0	0.157	0.958
4	N#CSCCNC(=O)c1cccc(Cl)c1Cn1cccc1	1.0	0	0.181	0.92
4	COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(CNC(=O)CO)c1	1.0	1	0.215	0.938
4	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c3ccccc23)CC1	1.0	0	0.138	0.969
4	CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2-c2c(N)nccn2)cc1	1.0	1	0.317	0.966
5	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3cccc(C)c3)c3c2cccc3)CC1	1.0	0	0.145	0.969
5	CC1CCN(C(=O)C(CCn2cccc2)NS(=O)(=O)c2cc(Cl)c(N)c(Cl)c2)CC1	1.0	1	0.228	0.848
5	O=C(O)c1ccccc1Oc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1	1.0	1	0.368	0.98
5	O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)c(C(F)(F)c2ccccc2)cc1)c1occc1[nH]	0.0	0	0.0	0.0
5	O=C(O)c1ccccc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1	1.0	0	0.131	0.987
5	N#CSCCNC(=O)c1ccc(Oc2ccccc2)cc1	1.0	0	0.084	0.981
5	O=C(c1ccncc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(-c2ncco2)cc1	1.0	1	0.205	0.964
