Epoch	SMILES	Valid	Desired	CDPKit_ROCS_Aggregate_5refs_TanimotoCombo	SA
5	O=[N+]([O-])c1cccc(S(=O)(=O)NCc2ccccc2)c1	1.0	0	0.834	0.99
5	Cn1ccnc1Sc1ccc(Cl)cc1N	1.0	1	0.905	0.967
5	Nc1cccc(S(=O)(=O)Nc2ccccc2[N+](=O)[O-])c1	1.0	0	0.895	0.984
5	O=C(CNC(=O)c1ccncc1O)NN=Cc1cccs1	1.0	0	0.722	0.958
5	O=C(c1ccc(Cl)cc1)c1c(NCc2cc(Br)cs2)sc2ccccc12	1.0	0	0.874	0.961
5	Cc1c(Cl)c(=O)n(C(C)c2ccc(Br)cc2)nc1N	1.0	1	0.991	0.872
5	COc1ccc(Br)cc1C(=O)Nc1ccccn1	1.0	0	0.82	0.989
5	O=S(=O)(NCCc1ccccc1)c1ccccc1Cl	1.0	1	0.907	0.992
5	CC(C)(F)CC(=O)N1CCCC(c2ccncc2)C1C	1.0	1	0.911	0.753
5	CC(C)(C)OC(=O)NC(C)Cc1ccccc1	1.0	0	0.847	0.977
6	CCc1cc(C(=O)c2ccc(C)cc2)ccc1OCCn1cccc1	1.0	0	0.766	0.976
6	CCc1nc(Cl)c(CC(=O)O)c(O)n1	1.0	0	0.798	0.936
6	O=C(CNC(=O)c1ccccc1C(F)(F)F)Nn1cccc1	1.0	0	0.826	0.956
6	CCOc1ccc(NS(=O)(=O)c2ccc(F)c(Cl)c2)cn1	1.0	0	0.859	0.98
6	COc1ccc(C(=O)n2c(Br)nc3ccc(Cl)cc32)cc1Cl	1.0	0	0.731	0.968
6	COc1cc(C(=O)COC(=O)c2cccnc2Cl)ccc1O	1.0	0	0.833	0.982
6	O=C(Nc1ccc(Cl)cc1)c1ccccc1C(=O)N1CCNCC1	1.0	0	0.856	0.987
6	Cc1noc(C)c1C(=O)N(C)CCc1ccccc1	1.0	0	0.856	0.982
6	CCNS(=O)(=O)c1ccc(CC(C)C)cc1	1.0	0	0.729	0.989
6	O=C(c1ccc(Cl)cc1)c1cc(Br)c(Br)o1	1.0	0	0.854	0.974
6	O=C(CNC(=O)c1ccccc1)c1ccccc1O	1.0	0	0.839	0.991
6	COc1ncccc1CCc1cccnc1	1.0	0	0.865	0.982
6	N#CCCn1nc(-c2ccc(Cl)cc2)c2ccccc2c1=O	1.0	1	1.099	0.98
6	O=C(O)c1c(C(=O)c2ccc(F)cc2)oc2ccc(Cl)cc12	1.0	0	0.871	0.977
6	CCOC(=O)c1cc(NC(=O)c2ccc(Cl)cc2)ccc1[N+](=O)[O-]	1.0	0	0.749	0.988
6	O=C(NCc1ccccc1Cl)C(c1ccccc1)c1ccccc1	1.0	0	0.851	0.99
6	Cc1ccc(C)c(OC(=O)C=Cc2ccccc2)c1	1.0	0	0.822	0.988
6	COc1ccc(S(=O)(=O)Oc2cccc(C(=O)c3ccccc3)c2)cc1	1.0	0	0.801	0.987
6	Cc1ccc(COc2ccc(CC3NC(=O)c4ccccc43)cc2)cc1	1.0	0	0.742	0.959
6	O=S(=O)(Nc1cccc(Br)c1)c1ccccc1	1.0	1	0.951	0.993
6	COc1ccc(C(NC(=O)c2ccc(Cl)cc2Cl)c2ccccc2)cc1	1.0	0	0.818	0.974
6	COc1ccc(CC(=O)N(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1	1.0	0	0.0	0.936
6	Cn1c(=O)c([N+](=O)[O-])cn1Cc1cccc([N+](=O)[O-])c1	1.0	1	0.944	0.924
6	COc1ccccc1N1CCC(=O)CS1	1.0	1	0.925	0.909
6	COc1ccc(C(C)=NNC(=O)Cc2ccccc2)cc1Cl	1.0	0	0.874	0.987
6	Nc1nccc(Oc2ccc(NC(=O)c3cccnc3)cc2)c1NC1CCOCC1	1.0	0	0.717	0.958
6	O=C(Nc1nc2ccccc2s1)c1ccc([N+](=O)[O-])cc1	1.0	0	0.751	0.989
6	COc1ccccc1N(CC(=O)O)S(=O)(=O)c1ccc([N+](=O)[O-])cc1	1.0	0	0.873	0.98
6	COc1ccccc1Nc1nc(Cl)nc(Cl)n1	1.0	0	0.817	0.981
6	O=[N+]([O-])c1ccc(NS(=O)(=O)c2cccc(Cl)c2)cc1	1.0	1	0.915	0.989
6	N#Cc1ccccc1CN(CC(=O)c1ccc(Cl)cc1)S(C)(=O)=O	1.0	1	1.063	0.973
6	CC(C)C(C)(NC1CCC(C(=O)O)CC1)c1ccc(Cl)cc1	1.0	0	0.884	0.901
6	CNS(=O)(=O)c1ccc(N(C)C)c2[nH]ncc12	1.0	0	0.798	0.921
6	Cc1nn(C)cc1NS(=O)(=O)c1cc(Cl)ccc1Cl	1.0	0	0.79	0.972
6	COc1ccc(C(=O)NCCCn2cncn2)cc1	1.0	1	0.909	0.986
6	O=c1ccn(C(Cl)=S)c(=O)n1Cc1ccc(Cl)cc1	1.0	1	1.095	0.948
6	Cc1ccc(S(=O)(=O)NCC(=O)O)cc1C(=O)NN	1.0	0	0.791	0.978
6	CCn1c(SCC(=O)c2cc(Cl)c(Cl)s2)nc2cc(Cl)ccc21	1.0	1	0.935	0.952
6	COc1ccc(C(=O)Nc2cccc(S(=O)(=O)O)c2)cc1	1.0	0	0.797	0.992
6	COc1c(Br)cc(C)cc1NC(=O)c1cc(Br)ccc1NS(C)(=O)=O	1.0	0	0.727	0.973
6	COc1ccccc1COc1ccc2sc(C)cc2c1	1.0	0	0.895	0.984
6	COc1ccccc1Cc1nc(O)nc(NC2CCCCCC2)n1	1.0	0	0.872	0.96
6	O=S(=O)(c1ccc(Cl)cc1)N(Cc1ccccc1)c1cc(Cl)ccc1Cl	1.0	1	0.955	0.985
6	Cc1ccc(CSc2nc(O)nc(O)c2C=O)cc1	1.0	1	0.991	0.925
6	Cc1ccc(S(=O)(=O)N(C)CC(=O)NNC(=O)CCl)cc1	1.0	0	0.875	0.977
6	CC(C)n1nc(C(=O)Nc2ccccc2)c2ccccc21	1.0	0	0.806	0.987
6	CCn1cc(C(C(=O)NCc2ccccc2)c2ccccc2OC)c(=O)[nH]c1=O	1.0	0	0.805	0.916
6	CCOc1ccc(C(=O)c2cc(OC)ccc2OC)cc1	1.0	0	0.889	0.991
6	O=[N+]([O-])c1ccc(CSc2ncnc3ccccc23)cc1	1.0	0	0.889	0.983
6	Cc1cc(CN(CC(C)C)c2ccc(Cl)c(O)c2)ccn1	1.0	1	1.033	0.962
6	Cc1ccc(S(=O)(=O)NCC(=O)NCCc2ccc(Cl)cc2)cc1	1.0	0	0.734	0.988
6	CSc1nnc(NS(=O)(=O)c2ccc(C)cc2)s1	1.0	1	0.909	0.978
6	COc1ccccc1NS(=O)(=O)c1ccc(Cl)s1	1.0	0	0.855	0.986
6	COc1cc2ccncc2cc1OC	1.0	0	0.712	0.988
6	CC(=N)C(C#N)C(=O)CCl	1.0	0	0.67	0.628
6	CC1CC(=O)N1Sc1ccc([N+](=O)[O-])cc1Sc1ccc(Cl)cc1	1.0	1	0.943	0.772
6	CC(Sc1ncccn1)C(=O)c1ccc(Cl)cc1Cl	1.0	1	1.016	0.941
6	Cc1ccc(C(=O)CCNc2ccc(Cl)cc2)cc1	1.0	0	0.869	0.991
6	O=S(=O)(NCCN1CCOCC1)c1ccc(Cl)cc1Cl	1.0	1	0.941	0.98
6	CCCCNc1nc(-c2sc(C)nc2C)nc(O)c1Cl	1.0	0	0.868	0.909
6	Cc1ccc(NS(=O)(=O)c2ccc(C(C)(O)C3CCCN3C)cc2)cc1	1.0	0	0.813	0.87
6	C#CC(=O)CCc1cccc2c(=O)cc(N3CCOCC3)oc12	1.0	0	0.796	0.903
6	NC(CNS(=O)(=O)c1ccccc1)OCc1ccncc1	1.0	0	0.828	0.927
6	COc1c(F)c(F)cc2c(=O)cc(N3CCOCC3)oc12	1.0	1	0.918	0.936
6	O=C(Nc1cccc(I)c1)c1ccccc1O	1.0	0	0.79	0.99
6	NS(=O)(=O)C(C(=O)O)c1ccccc1	1.0	0	0.819	0.935
6	O=C(NCc1ccc(Cl)cc1Cl)c1nnc(Cc2ccc(F)cc2)o1	1.0	0	0.894	0.974
6	NC(=O)n1cc(C(=O)c2ccncc2)c2ccccc21	1.0	0	0.785	0.973
6	O=C(CCOc1ccccc1)NO	1.0	0	0.808	0.991
6	CC(C)c1ccc(S(=O)(=O)N(C)CC(=O)NCCN(C)C)cc1	1.0	0	0.892	0.98
6	O=C(O)Cc1cccc(OCc2ccc(Cl)c(Cl)c2)c1	1.0	1	1.022	0.99
6	O=C(NCc1ccc(F)cc1Cl)c1ccccc1	1.0	0	0.898	0.993
6	O=C(COc1ccccc1Cl)NN=Cc1ccncc1	1.0	0	0.772	0.983
6	CCCOc1ccc(OCC)c(-c2ccc(O)cc2)c1	1.0	0	0.86	0.989
6	O=S(=O)(Cc1ccccc1)c1ccccc1O	1.0	0	0.886	0.989
6	CC(=O)c1cccc(OC2CCCCC2)c1F	1.0	1	0.91	0.979
6	CC(C)(C)c1cc(NC(=O)c2ccccc2)ccc1O	1.0	0	0.751	0.99
6	O=C(CCC(=O)c1ccc(F)cc1)NNCCc1ccc(Cl)c(Cl)c1	1.0	0	0.702	0.978
6	COc1ccc(OC)c(S(=O)(=O)N(C)CC(=O)Nc2cc(Cl)c(Cl)cc2F)c1	1.0	0	0.884	0.975
6	O=[N+]([O-])C1=CNC2CCC12	1.0	0	0.594	0.315
6	Cc1ccc(COc2ccc(S(=O)(=O)N3CCNCC3)cc2)cc1	1.0	0	0.692	0.986
6	COc1ccc(NC(=O)c2ccc(OC)c(Cl)c2)cc1	1.0	0	0.786	0.994
6	O=C(c1nc2ccccc2[nH]1)N1CCOc2ccc(Cl)cc21	1.0	0	0.782	0.969
6	O=C(O)CC(=O)c1cccc(Oc2ccccc2)c1	1.0	0	0.896	0.99
6	Cc1cc(C)nc(SCCc2ccccc2Cl)n1	1.0	0	0.86	0.98
6	Cc1nc(C(=O)Nc2cccc(Cl)c2)cs1	1.0	1	0.922	0.988
6	Cc1c(-c2cc(F)cc(F)c2)ncn1Cc1ccccc1OC(F)(F)F	1.0	0	0.881	0.957
6	O=c1ccn(Cc2ccccc2)c2ccc(Cl)cc12	1.0	1	0.906	0.987
6	Sc1nnc2c3ccccc3n(Cc3ccccc3)c2n1	1.0	1	0.962	0.967
6	Cc1nnc(SCc2ccccc2F)c2ccccc12	1.0	0	0.843	0.98
6	O=C(NNC=C(c1ccccc1)c1ccccc1)c1ccccc1	1.0	0	0.777	0.985
6	CCOc1cc(O)nc(N)n1	1.0	0	0.706	0.93
6	Cc1nnc(SCC(=O)NC(=O)c2cccc(Cl)c2)s1	1.0	0	0.895	0.979
6	CC(=NOC(=O)c1ccccc1)c1cccc(Cl)c1	1.0	0	0.823	0.986
6	O=c1c(S(=O)(=O)c2ccc(Br)cc2)cn(Cc2cccc(Cl)c2F)c2cccnc12	1.0	0	0.87	0.95
6	COCCN1CCC(C(=O)c2ccc(Cl)cc2)CC1	1.0	1	0.98	0.988
6	Cc1cc(C(=O)c2cc(Br)c(O)cc2O)ccc1O	1.0	1	0.983	0.97
6	O=C(NC1CCCCCC1)c1snnc1C(c1ccccc1Cl)OC(CO)c1ccccc1	1.0	0	0.0	0.741
6	OC(COCc1ccccc1)c1ccccc1-c1ncccn1	1.0	0	0.86	0.948
6	CCN(c1ccccc1)S(=O)(=O)c1ccc(NC(O)c2ccccc2)cc1	1.0	0	0.74	0.948
6	CC(=O)Nc1cccnc1OCc1ccc(N(C)C)cc1	1.0	1	0.925	0.983
6	O=C(c1ccncc1)N1CCC(NC(c2ccccn2)c2ccccc2)CC1	1.0	0	0.769	0.936
6	CN(C)C(=O)C(COCc1ccccc1)NCC(=O)OCc1ccccc1	1.0	0	0.742	0.946
6	Cc1ccc(OCSc2nc3ccccc3s2)c(C)c1	1.0	0	0.866	0.974
6	c1ccc(C(c2ccc(F)cc2)n2ccnc2)cc1	1.0	1	0.945	0.962
6	Cc1ccc(C)c(NC(=O)Cc2ccc([N+](=O)[O-])cc2)c1	1.0	0	0.842	0.99
6	O=S(=O)(NCCc1ccc(Cl)cc1Cl)c1ccccc1	1.0	0	0.856	0.989
6	CCCn1nc(Cc2ccnnc2)cc1NC(C)=O	1.0	0	0.881	0.925
6	O=S(=O)(NCCO)c1ccc(S(=O)(=O)F)cc1	1.0	0	0.788	0.975
6	COc1cc(C(=S)Nc2ccccc2)ccc1O	1.0	0	0.767	0.987
6	Cc1cc(C)n(Cc2ccc(NC(=O)c3ccccc3)cc2)n1	1.0	0	0.709	0.991
6	CCCn1c(=O)c2nc(-c3cc(Cl)ccc3)[nH]c2n(CC)c1=O	1.0	0	0.848	0.952
6	CC(C)(C)C(=O)Oc1ccc(C(=O)CC(=O)c2ccc(Cl)cc2)cc1	1.0	0	0.659	0.982
6	O=S(=O)(Nc1ccc(Cl)cn1)c1ccccc1F	1.0	1	0.98	0.985
6	CCC(=O)NCc1ccccc1	1.0	0	0.783	0.995
6	Clc1ccc(COc2cccc(Br)c2)c(N2CCOCC2)n1	1.0	1	0.91	0.972
6	O=S(=O)(NCCCO)c1ccc(Oc2ccc(Cl)cc2Cl)c(Cl)c1	1.0	0	0.886	0.979
6	COc1ccc(C(=O)NN=C(C)Cc2ccc(Cl)cc2)cc1	1.0	0	0.799	0.987
6	O=S(=O)(NCCc1nnc(S)n1-c1ccccc1Cl)c1ccncc1	1.0	0	0.829	0.953
6	O=C(O)c1cc(O)nc(S)n1	1.0	0	0.629	0.832
6	COc1ccccc1CNC(=O)C1CCCCC1	1.0	0	0.815	0.992
6	O=C(O)c1ccc(CC(=O)NCc2ccccc2)cc1	1.0	0	0.831	0.994
6	CCn1nc(-c2ccccc2)c2scnc2c1=O	1.0	1	0.917	0.964
6	COc1ccc2c(c1)c(C)cc[n+]2Cc1ccccc1	1.0	1	0.93	0.971
6	O=C(NN=Cc1ccc([N+](=O)[O-])cc1)c1ccccc1Sc1ccccc1[N+](=O)[O-]	1.0	0	0.779	0.967
6	O=C(NCCC1(O)CCCCC1)c1cc(Br)ccc1Cl	1.0	0	0.79	0.972
6	COc1ccc2c(c1)nc(O)n2Cc1ccncc1	1.0	1	1.002	0.973
6	COC(=O)C1C(=N)OC2=CCCC(=O)C2C1C	1.0	0	0.726	0.277
6	O=C(Cc1ccccc1)NNC(=O)N1CCOCC1	1.0	0	0.808	0.985
6	O=S(=O)(Nc1cccnc1Oc1ccccc1)c1ccccc1F	1.0	0	0.882	0.984
6	Cc1cccc(Oc2cc(Cl)cc(Cl)c2Cl)c1O	1.0	1	0.966	0.975
6	O=S(=O)(Nc1cc(S(=O(=O(F)(F)F)c2ccccc2)c2ccccc2n1)c1ccccc1	0.0	0	0.0	0.0
6	CCC(C)NC(=O)N1CCCCC1c1cc(=O)n(-c2ccc(Cl)cc2Cl)nc1O	1.0	0	0.809	0.763
6	O=C(O)Cc1cccc(Oc2ncc(Cl)cc2O)n1	1.0	1	0.941	0.941
6	O=C(c1ccccn1)N1N=C(c2ccccc2)CC1=O	1.0	0	0.859	0.958
6	O=C(NC(=O)c1ccccc1)Nc1ccccc1	1.0	0	0.721	0.995
6	CCN(CC)S(=O)(=O)c1ccc(C(=O)Nc2cc(Cl)ccc2O)cc1	1.0	0	0.691	0.984
6	CCCC(=O)NCC1CCCNC1=O	1.0	0	0.803	0.909
6	Nc1ccc(S(=O)(=O)Nc2ccccc2)c(S(=O)(=O)c2ccccc2)c1	1.0	0	0.822	0.982
6	COc1ccc(C(=O)NCCc2cccc(C(F)(F)F)c2)cc1OC	1.0	0	0.821	0.988
6	CCOC(=O)c1cc(NS(=O)(=O)c2ccccc2Cl)c2ncccc2c1	1.0	0	0.893	0.978
6	COc1nccnc1CN	1.0	0	0.596	0.952
6	COc1ccc(S(=O)(=O)c2ccc(Cl)cc2C)c(N)n1	1.0	1	1.058	0.963
6	O=C(c1ccc(Cl)cc1)c1cccc(OC(=O)N2CCOCC2)c1	1.0	0	0.855	0.984
6	N#Cc1ccc(C(=O)c2cc(Cl)ccc2O)s1	1.0	0	0.843	0.964
6	O=C(Nc1ccccc1O)c1ccc(Cl)cc1Cl	1.0	1	0.918	0.992
6	Cc1ccc(NC(=O)Cc2ccccc2)cc1Br	1.0	1	0.952	0.993
6	NC(=O)C(c1ccc(F)cc1)N(C(=O)c1ccc(Cl)cc1)c1ccccc1	1.0	1	0.924	0.96
6	CC(=O)c1nn(Cc2cccc(Cl)c2)c2ccc(Cl)cc12	1.0	0	0.882	0.979
6	O=S(=O)(Nc1ncns1)c1cc(Cl)c(Oc2ccc(Cl)cc2C2CN(C3COC3)CCO2)cc1F	1.0	0	0.0	0.69
6	COc1cc([N+](=O)[O-])ccc1N1C(=O)CCC1=O	1.0	0	0.755	0.977
6	N#Cc1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.949	0.989
6	O=C(Nc1ccccc1)c1ccc(Br)cc1	1.0	0	0.807	0.996
6	CN1CCN(C(=O)CNC(=O)c2cc(Cl)ccc2F)CC1	1.0	0	0.847	0.985
6	Cc1ccc(S(=O)(=O)Nc2cc(Cl)cc(O)c2)cc1	1.0	1	0.91	0.986
6	O=C(O)CCCNC(=O)c1ncn(-c2cccc(Cl)c2)n1	1.0	0	0.792	0.97
6	COc1ccccc1C1CC(=O)N(C)CCn2c1nc1ccccc12	1.0	1	0.914	0.917
6	CCC(=O)Oc1ccc(O)c(C(CC(C)C)c2ccc(O)cc2)c1	1.0	0	0.849	0.923
6	CC(C)(O)c1ccc2ccc(C(=O)NCCc3ccccc3)cc2c1	1.0	0	0.709	0.985
6	Nn1c(CO)nc(Cc2ccccc2)c1Br	1.0	1	0.923	0.942
6	COc1ncccc1C(=O)n1nc(C)cc1C	1.0	0	0.759	0.969
6	O=C(NCC(=O)N(c1ccccc1)C1CCCCC1)c1ccccc1	1.0	0	0.797	0.985
6	CCc1ccc(OCCSc2nc[nH]n2)cc1OC	1.0	1	0.963	0.921
6	CCOc1ccccc1NC(=O)C(=Cc1ccccc1)c1ccccc1	1.0	0	0.836	0.987
6	O=C(O)CC(=Cc1cccc(Cl)c1)c1ccc(Cl)cc1[N+](=O)[O-]	1.0	1	0.939	0.96
6	Cc1nccnc1C(=O)Nc1ccc(Cl)cc1	1.0	1	0.996	0.986
6	Cc1nc2ccccc2n1CC(=O)Nc1ccccc1	1.0	1	0.901	0.991
6	CCOC(=O)c1ccccc1NC(=O)c1cc(OC)c2ccccc2n1	1.0	0	0.776	0.986
6	O=S(=O)(Nc1ncns1)c1ccc(Cl)cc1	1.0	1	0.978	0.97
6	O=C(C#Cc1ccccc1)c1ccccc1O	1.0	0	0.744	0.978
6	Cc1ccc(NNc2nnc(-c3ccccc3)cc2C#N)cc1	1.0	1	0.932	0.97
6	O=C(Cc1ccc(Cl)cc1Cl)NO	1.0	0	0.863	0.984
6	c1ccc(NCc2ccccc2C(F)(F)F)cc1	1.0	1	0.948	0.991
6	CCCCn1c(SCC(=O)NC(C)(C)C)nc2c1ccc(Cl)c2C	1.0	0	0.85	0.964
6	Cc1ccc(S(=O)(=O)Cc2cccc(Cl)c2Cl)cn1	1.0	1	0.945	0.972
6	Cc1cc(F)ccc1COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2ccccc2)cc1	1.0	0	0.0	0.977
6	O=C(c1ccc(Cl)cc1)C(F)(F)F	1.0	0	0.764	0.988
6	Oc1cc(N2CCOCC2)cnc1O	1.0	0	0.754	0.945
6	C=CCNC(=O)OCCN(c1ccccc1)S(=O)(=O)c1ccc(C)cc1	1.0	1	0.988	0.973
6	O=C(c1ccc(Cl)cc1)n1c(=O)c(-c2ccc(Cl)cc2)nc2ccccc21	1.0	0	0.843	0.98
6	CCC(C)CN(CCCNC(=O)c1cc2ncnc(O)c2c1O)CNc1ccc(F)cc1	0.0	0	0.0	0.0
6	O=C(O)c1nn(Cc2ccc(Cl)cc2)c(=O)c2cccnc12	1.0	1	1.045	0.977
6	CCOC(=O)CCCn1cnc2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc21	1.0	0	0.746	0.975
6	COc1ccc(Cl)cc1Nc1ncc([N+](=O)[O-])c(N2CCOCC2)n1	1.0	0	0.896	0.963
6	O=C(CCCl)Oc1ccc(C(F)(F)F)cc1Br	1.0	1	0.902	0.97
6	COc1cc2c(NC3CCN(C)CC3)ccnc2cc1OCCCCl	1.0	0	0.761	0.963
6	O=C(NCCCN1CCC(c2cccc(Cl)c2)CC1)c1ccc(Cl)cc1	1.0	0	0.662	0.986
6	Cc1ccc2nc(C)cc(C(F)(F)F)c2c1	1.0	0	0.738	0.982
6	O=C(O)NC1OC(CO)OC(O)C1O	1.0	0	0.745	0.259
6	COc1ccc(OC)c(S(=O)(=O)c2cccc(C)c2C)c1	1.0	1	0.939	0.984
6	O=C(NCc1ccccc1)c1ccccc1NC(=O)C1CCOCC1	1.0	0	0.804	0.988
6	Cc1ncc(Cl)cc1N(Cc1ccc(Cl)cc1)Cc1ccc(Cl)cc1	1.0	1	0.924	0.976
6	CCCCCCCCCCCC(=O)OC(C)C	1.0	0	0.73	0.988
6	O=C(CN(N1CCCC1=O)c1ccccc1)Nc1ccnc(Cl)c1	1.0	1	0.939	0.935
6	NC(=O)c1ccccc1O	1.0	0	0.598	0.992
6	Cc1nn(S(=O)(=O)c2ccc(Cl)cc2)(NC(=O)c2ccccc2)c2ccccc12	0.0	0	0.0	0.0
6	Cc1ccc(NC(=O)c2cccc(OC(F)F)c2)c(C)n1	1.0	0	0.867	0.981
6	COc1cccc(C(=O)c2cc(Cl)cc(Cl)c2O)c1	1.0	1	0.93	0.985
6	COc1ccc(S(=O)(=O)N(C)c2cc(Cl)ccc2CNS(C)(=O)=O)cc1	1.0	0	0.858	0.972
6	COc1ccc(S(=O)(=O)N(Cc2ccccc2F)C(C)(C)C)cc1	1.0	1	0.935	0.978
7	CNC(=O)C1CCCN(S(=O)(=O)c2ccc(Cl)cc2)C1	1.0	1	0.985	0.966
7	O=S(=O)(Nc1cccn2c(=O)cc(Cl)cc12)c1ccncc1	1.0	0	0.786	0.952
7	Cc1ccc(Cl)cc1NC(=O)CNC(=O)c1cccc(Cl)c1	1.0	0	0.784	0.991
7	O=C(O)c1cccc(CNC(=O)c2cc(Br)ccc2Cl)c1	1.0	0	0.859	0.99
7	Cc1ccc(S(=O)(=O)Nc2cccc(Cl)c2Cl)cc1	1.0	1	0.917	0.99
7	O=C(COc1ccccc1-c1ccccc1)CC(=O)c1ccccn1	1.0	0	0.806	0.981
7	O=C(NCCCc1ccccc1)c1cc(Cl)ccc1O	1.0	0	0.835	0.991
7	COC(=O)Cn1c(=O)c(OCC)nn(-c2ccccc2)c1=O	1.0	1	0.927	0.973
7	CC(C)(C)c1ccc(OCC(=O)NN=Cc2cccnc2)cc1	1.0	0	0.84	0.98
7	Nc1nc(O)c2cc(NCc3ccccc3)cnc2n1	1.0	1	1.043	0.967
7	CC(C(=O)Nc1ccc(Cl)c(Cl)c1)c1ccc2ccccc2c1	1.0	0	0.831	0.971
7	O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl	1.0	1	0.956	0.99
7	COc1ccc(S(=O)(=O)N(CC(=O)Nc2ccnc3ccccc23)c2ccc(Cl)cc2)cc1	1.0	0	0.0	0.978
7	O=C(CSc1ccccc1)Nc1ccc(F)cc1Cl	1.0	1	0.98	0.991
7	O=S(=O)(NC(Cc1ccccc1)c1ccccc1)c1cc(I)ccc1Cl	1.0	0	0.851	0.954
7	Cc1cccnc1C(=O)OCC(=O)Nc1ccc(Br)cc1C(F)(F)F	1.0	0	0.881	0.973
7	O=C(c1cccnc1)c1ccc(O)c(O)c1Cl	1.0	0	0.897	0.975
7	CCCS(=O)(=O)N1CCN=C2CCC(c3ccccc3)CC2C1	1.0	0	0.748	0.748
7	Cc1nn(C(=O)c2ccc(Cl)cc2)c(C)c1Cl	1.0	0	0.851	0.981
7	CCN(c1ccccc1)c1ccc([N+](=O)[O-])cc1C(C)=O	1.0	1	0.977	0.976
7	O=S(=O)(Nc1ccccc1Br)c1ccccc1	1.0	1	0.923	0.992
7	COC(=O)C1C(=N)OC(=N)C(C#N)C1c1ccccc1	1.0	0	0.859	0.504
7	O=C(CC(Cc1ccc(O)cc1)C(=O)Nc1ccccc1)NO	1.0	1	0.921	0.961
7	COc1cc(C(=O)Nc2ccc(Cl)c(Cl)c2)ccc1NC(=O)c1ccccc1	1.0	0	0.601	0.99
7	O=S(=O)(N1CCCC(Nc2nc(Br)c(Br)c(O)n2)C1)c1ccc(Cl)c(Cl)c1	1.0	1	0.932	0.828
7	Cc1nnc(O)n1Cc1ccc(Cl)cc1	1.0	1	1.067	0.972
7	COc1nnc(S)nc1O	1.0	0	0.649	0.708
7	Clc1ccc(C(c2ccccc2)c2ccccc2)cc1	1.0	1	1.074	0.994
7	O=C(CCCCC(=O)NN=Cc1cccc(Cl)c1Cl)NO	1.0	0	0.742	0.97
7	COc1cnc(NS(=O)(=O)c2ccc(Cl)cc2)cn1	1.0	1	0.913	0.979
7	O=C(c1ccc(Br)o1)N1CCCCC1c1cccnc1	1.0	1	0.983	0.936
7	CC(Sc1nnc(Cc2ccccc2)n1C)C(=O)O	1.0	1	0.933	0.955
7	CCOC(=O)COc1cccc(Oc2ccc(Cl)cc2Cl)n1	1.0	1	0.97	0.976
7	CNC(=O)c1nnc2cc(Cc3cccc(Cl)c3)ccn2c1=O	1.0	1	0.974	0.956
7	CNCc1ccnc(SC)n1	1.0	0	0.722	0.957
7	O=C(O)CC(=O)Nc1cccc(C(=O)c2ccc(Cl)cc2)c1	1.0	0	0.894	0.989
7	O=C(CCCCCC(=O)NN=Cc1cccnc1)NO	1.0	0	0.733	0.971
7	Nc1ccc(SSc2ccc(Cl)cc2)cn1	1.0	1	1.011	0.953
7	Cc1nc(C)nn1S(=O)(=O)c1ccc(Cl)cc1	1.0	1	1.021	0.964
7	CC(=NOC(=O)c1cc(Cl)ccc1O)c1cccn1N	1.0	0	0.74	0.916
7	O=C(C(=S)N1CCCCC1)c1ccccc1O	1.0	0	0.786	0.969
7	O=C(NC(=S)N(Cc1ccccn1)Cc1ccccn1)c1ccc(Cl)c(Cl)c1	1.0	1	0.932	0.967
7	Cc1nn(CSc2ccccc2)c(Br)c1C(=O)c1cccnc1	1.0	0	0.856	0.947
7	O=C(Cc1cccc(Cc2ccccc2)c1)c1ccc(Cl)c(Cl)c1	1.0	1	1.057	0.989
7	COc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.973	0.994
7	CN(C)C(=O)c1c(C)nn(C)c1Cl	1.0	0	0.714	0.966
7	CCC(CO)NC(=O)c1ccc(Cl)cc1	1.0	0	0.888	0.977
7	O=C(NCCNS(=O)(=O)c1ccc(Cl)c(Cl)c1)c1ccc(Cl)nc1	1.0	0	0.841	0.978
7	O=C(CNc1cccc(Cl)c1)c1ccc(Br)cn1	1.0	1	1.01	0.978
7	COc1cc(Cl)cc(C=O)c1O	1.0	0	0.74	0.976
7	O=C(CCCl)Nc1csnn1	1.0	0	0.765	0.882
7	CCn1c(Sc2ccc(OC)cc2)nc2cc(C(=O)N(c3ccccc3)c3ccccc3)ccc21	1.0	0	0.0	0.966
7	O=C(c1cccc(Br)c1)N1CC(Cc2ccccc2)Oc2ccccc21	1.0	1	0.916	0.951
7	O=C(O)c1cccc(Oc2cc(F)c(Cl)cc2NS(=O)(=O)c2cccc(Cl)c2)c1	1.0	1	0.955	0.975
7	Cc1nn(Cc2ccccc2)c(C)c1NN=Cc1ccc(Cl)cc1	1.0	0	0.736	0.979
7	N#CCCCn1c(=O)c(=O)n(C)c2cccnc21	1.0	1	0.915	0.952
