Epoch	SMILES	Valid	Desired	ROCS_CCR2	SA
5	CCc1cc2nc(-c3ccc(Cl)cc3)cc(N3CCOCC3)n2n1	1.0	0	0.889	0.959
5	CC(=O)c1cccc(C(=O)N(C)C)c1O	1.0	0	0.86	0.984
5	Oc1nnc(Cc2ccc(Cl)c(Cl)c2)c2cccnc12	1.0	1	1.122	0.956
5	CC(C)(C)c1ccc(CC2CCCN2C(=O)c2cccc(C(F)(F)F)c2)cc1	1.0	1	0.981	0.947
5	Cc1cccc(NS(=O)(=O)c2cccc(C(=O)Nc3cccc(C(=O)O)c3)c2)c1	1.0	0	0.762	0.987
5	NS(=O)(=O)c1cccc(S(=O)(=O)NC(CCCNC(=O)c2ccccc2)c2ccccc2)c1	1.0	0	0.0	0.944
5	CS(=O)(=O)N(Cc1ccc(F)cc1)c1ccccn1	1.0	1	1.071	0.98
5	C=CCC1(N2CCc3c(C(N)=O)c(-c4ccccc4)nn3C2)COC1	1.0	0	0.849	0.808
5	Cc1cccc(C)c1NC(=O)N1CCC(CCF)CC1	1.0	1	0.906	0.976
5	Cc1ccc(CO)cc1-n1nnnc1C(C)(C)C	1.0	0	0.892	0.959
5	CCCOc1ccccc1C1(NC(=O)c2cccnc2OC)CCCC1	1.0	1	0.916	0.962
6	COc1ccc(S(=O)(=O)Nc2ccc(C#N)cc2)cc1	1.0	1	0.905	0.99
6	Cc1nn(C)cc1CNC(=O)Nc1cccc(Cl)c1Cl	1.0	0	0.886	0.976
6	CCn1c(CC(=O)c2ccccc2)nnc1SCSc1nc2ccccc2s1	1.0	0	0.879	0.954
6	CC(=O)c1cccc(NC(=O)NCCc2ccc(Cl)cc2)c1	1.0	0	0.779	0.991
6	Cc1ccc(C(=O)c2ccc(C(F)(F)F)cc2C(=O)Nc2ccc(Cl)cn2)cc1	1.0	1	0.927	0.977
6	COc1cccc(C(=O)NCCN(C)C)c1	1.0	0	0.855	0.992
6	N#Cc1ccc(Oc2ccc3nc(C(=O)NCCN4CCCCCC4)cnc3c2)cc1	1.0	0	0.0	0.968
6	O=C(O)c1ccc(CSc2cc(Cl)ccc2Cl)o1	1.0	1	0.947	0.974
6	O=C(CCc1ccc(S(=O)(=O)O)cc1)c1ccccc1	1.0	0	0.822	0.99
6	CC1=NC(=O)CC(c2ccccc2)N1	1.0	1	0.903	0.879
6	FCCCc1cc(=O)oc2c(Br)c(F)ccc12	1.0	0	0.825	0.934
6	CC(C)(C)c1ccc(CC2(N)CCN(c3ccccc3)CC2)cc1	1.0	0	0.894	0.974
6	O=S(=O)(c1cccc(C(F)(F)F)c1)N1CCCc2ccccc21	1.0	1	0.986	0.981
6	CC1=NC(=O)NC(c2ccc(Cl)cc2)C1C(=O)OCC(F)(Cl)Cl	1.0	1	1.007	0.636
6	COc1ccccc1NC(=O)c1ccccc1Cn1ccc(Cl)n1	1.0	1	0.97	0.979
6	CC(=O)NC(C)c1ccc(OC2CCN(c3ncnc(OC(C)C)c3F)C2)cc1	1.0	0	0.817	0.799
6	COc1ccc(C(=O)c2ccccc2C(=O)O)cc1OC	1.0	1	0.913	0.991
6	CC(=O)N(c1ccccc1)c1ccccc1C	1.0	1	1.195	0.989
6	O=C(CC1CCCCC1)N1CCCC1=O	1.0	1	1.091	0.977
6	CCc1ccc(NC(=S)NCC)cc1	1.0	0	0.826	0.99
6	c1ccc(C(=C2CCCN(Cc3ccccc3)C2)cc1Cl	0.0	0	0.0	0.0
6	CC(C)(C)c1ccc(OS(N)(=O)=O)cc1	1.0	0	0.751	0.983
6	O=C(Nc1ccc(Br)cc1)c1ccccc1	1.0	0	0.851	0.996
6	Cc1cc(C)c(-c2cc(Cl)cc(Cl)c2)c(N)c1C#N	1.0	1	0.915	0.956
6	Cc1nc(C(=O)Nc2cccc(C(F)(F)F)c2)c(-c2ccccc2)n1-c1ccc(C(=O)O)cc1	1.0	0	0.0	0.967
6	O=S(=O)(Nc1cccc(I)c1)c1cccc(S(=O)(=O)c2ccccc2)c1	1.0	0	0.884	0.98
6	Cc1ccc(-c2ccc(C(=O)N3CCN(C)CC3)c(C(=O)c3ccccc3)c2)cn1	1.0	1	0.951	0.977
6	N#Cc1ccc(N2CCN(CC(=O)c3ccc(Cl)cc3)CC2)cc1	1.0	0	0.858	0.986
6	CC(=O)c1ccc(N(Cc2ccccn2)c2cccc(Cl)c2)cc1	1.0	1	1.042	0.979
6	CC(=O)c1c(C)[nH]c(C(=O)N(C)CCc2ccccn2)c1C	1.0	1	0.996	0.967
6	CC(CN)c1ccc(Cl)cc1	1.0	0	0.7	0.973
6	CC(=O)c1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1	1.0	1	0.994	0.992
6	Cc1cc(C)cc(OCC(=O)Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)c1	1.0	0	0.654	0.978
6	COc1ccc(C(=O)Nc2cccc(C(=O)C(=O)c3ccc(Cl)cc3)c2)cc1	1.0	0	0.771	0.988
6	NC1=NNS(=O)(=O)c2ccccc21	1.0	0	0.79	0.841
6	CS(=O)(=O)NC1CCC(CCN2CCC(c3ccc(C(F)(F)F)cc3)CC2)CC1	1.0	0	0.683	0.961
6	O=C(CCCC(=O)c1ccc(O)c(O)c1)N1CCc2ccccc2C1	1.0	0	0.783	0.976
6	Cn1c(=O)c(Oc2ccc(F)cc2Cl)cc[n+]1[O-]	1.0	1	1.088	0.893
6	Cc1cc(C)nc(Sc2nc(N)nc(C)c2Br)n1	1.0	1	0.972	0.919
6	Cc1ccc(C(=O)O)cc1S(=O)(=O)Oc1cccc(Br)c1	1.0	1	0.97	0.982
6	Clc1ccc(Nc2nc(Cl)nc3[nH]cnc23)cc1	1.0	1	1.004	0.955
6	CC(=O)NC1CCN(C(=O)c2ccc(C)c(C)c2)C(N)=N1	1.0	1	0.959	0.824
6	Cc1ccc(S(=O)(=O)c2nc(Cl)c(C)s2)cc1	1.0	0	0.89	0.947
6	CC(C)(O)c1ccc(S(=O)(=O)c2ccc(Cl)c(Cl)c2O)cc1	1.0	1	0.905	0.961
6	Cc1ccccc1C(=O)c1cccc([N+](=O)[O-])c1C	1.0	1	1.072	0.987
6	O=C(O)CCC(=O)N1CCN(c2ccc(F)cc2)CC1	1.0	1	0.923	0.989
6	COc1ccc(C=C(C)C(C)=NNC(=O)c2ccc([N+](=O)[O-])cc2)cc1	1.0	1	0.911	0.968
6	O=S(=O)(Cc1ccccc1C(=O)c1ccncc1)c1ccccc1	1.0	1	1.13	0.983
6	Cc1nn(-c2cccc(C(=O)c3ccccc3)c2)c2ccccc12	1.0	1	0.909	0.986
6	CC(=O)NCCc1cccc(Br)c1	1.0	0	0.761	0.991
6	CCOc1ccc(NC(=O)Cc2ccc3c(c2)OCO3)c1	0.0	0	0.0	0.0
6	CC(C)(C(=O)NCc1ccc(F)cc1Cl)c1ccccc1	1.0	1	0.912	0.984
6	COc1cc(OC)c(NS(=O)(=O)c2ccc(C(C)C)cc2)c(C)c1C	1.0	1	0.907	0.975
6	O=C(c1ccc(Br)cc1Br)c1cccnc1	1.0	1	0.943	0.983
6	COc1ccc2c(ccn2S(=O)(=O)c2ccc(NS(C)(=O)=O)cc2)c1	1.0	1	0.999	0.976
6	CCC(=O)c1c(C2CCCCCC2)cc(-c2ccccc2)nc1N1CCOCC1	1.0	1	0.924	0.959
6	CN(Cc1ccccc1)S(=O)(=O)c1cccc(C(=O)NCc2ccccc2)c1	1.0	0	0.699	0.989
6	CNc1nc(C)nc(NCCCOC)n1	1.0	0	0.787	0.963
6	Cc1cc(C)nc(N(C)c2ccccc2)n1	1.0	1	0.917	0.98
6	COC(=O)C1C(c2ccc(F)cc2)CC2CCC1N2C	1.0	1	1.045	0.507
6	O=C(c1ccc(F)cc1)c1ccn(-c2cnncn2)c1	1.0	1	1.093	0.93
6	CC(=O)c1ccc(S(=O)(=O)NCCCc2ccccc2F)cc1	1.0	0	0.781	0.987
6	c1ccc(Nc2nccc(-c3ccc(Cl)o3)n2)cc1	1.0	0	0.891	0.976
6	CCc1cc(C)c(C)c(C(=O)NCC)c1Cc1ccc(Cl)cc1	1.0	1	0.986	0.971
6	CSc1ncc2cc(-c3ccccc3)c(C(=O)O)nc2n1	1.0	1	1.03	0.961
6	CCn1cc(C(=O)c2ccccc2C#N)cc1C	1.0	1	1.002	0.957
6	COc1cc2oc(=O)ccc2c(O)c1-c1ccc(O)c(O)c1	1.0	0	0.9	0.964
6	NC(=O)c1cc(S(=O)(=O)N2CCCCC2)ccc1N1CCCC1	1.0	1	1.031	0.982
6	OC(c1ccc(Cl)cc1)c1cccc(Cl)c1Cl	1.0	1	0.976	0.969
6	CCCCCCCC(=O)Nc1nc(C)c(C)n1Cc1ccccc1OC	1.0	0	0.802	0.973
6	Cc1ccc(C(=O)c2ccc3ccccc3n2)cc1	1.0	1	1.078	0.991
6	O=C1C2CCCCN2C(=O)N1Cc1ccccc1	1.0	1	1.157	0.964
6	O=C(c1ccccc1)c1ccc(O)c(Cl)c1O	1.0	1	1.058	0.984
6	Cc1ccccc1Cn1nc(C(=O)O)c(Cl)c(Cl)c1C#N	0.0	0	0.0	0.0
6	O=[N+]([O-])c1ccc(OCc2ccccn2)cc1	1.0	1	0.97	0.99
6	CC(C)n1c(S)nnc1-c1cc(S(=O)(=O)N2CCCCC2)ccc1N1CCCC1	1.0	0	0.892	0.94
6	Nc1nc(Cl)ncc1-c1ccc(Cl)cc1Cl	1.0	1	1.044	0.971
6	CC(=O)Nc1ccc(Oc2cccc(Cl)c2)cc1	1.0	1	0.977	0.993
6	Cc1cc(O)cc(C)c1CNC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1O	1.0	0	0.0	0.943
6	O=S1(=O)Cc2ccccc2C2c3ccccc3COCC21	1.0	1	1.138	0.708
6	CC(C(=O)NCc1ccc(C(F)(F)F)nc1C1CC1)c1ccc(F)cc1	1.0	0	0.876	0.906
6	O=C(O)c1ccccc1NS(=O)(=O)c1ccccc1	1.0	1	1.006	0.993
6	O=C(c1ccc(-c2ncccn2)cc1)N1CCCCC1	1.0	1	0.992	0.988
6	COc1ccc(CN(C)CC(=O)Nc2cccc(S(N)(=O)=O)c2)cc1	1.0	0	0.822	0.986
6	Cc1cc(-c2ccc(Cl)c(Cl)c2)nc(C#N)n1	1.0	1	0.93	0.968
6	CC(=O)Nc1cc(-c2cccc(F)c2)cn2c(C)c(C)nc12	1.0	1	0.928	0.967
6	O=C(O)c1ccc(NC(=O)c2cccc(Cl)c2C(=O)c2ccc(Cl)cc2)cc1	1.0	1	0.92	0.985
6	Cc1cccc(C)c1NC(=O)N1CC(C)CC(C)C1	1.0	1	0.941	0.93
6	CCCCOc1ccc(C(=O)NCC(=O)NC2CCCCC2C)cc1	1.0	0	0.764	0.943
6	Cc1ccccc1C(=O)N(C)c1ccc(Cl)c(Cl)c1	1.0	1	0.985	0.987
6	CC(=O)NC(c1ccc(C(=O)O)cc1)c1ccccc1	1.0	1	0.985	0.978
6	Cc1ccc(C)c(-c2cc(CO)nc3ncnn23)c1	1.0	1	1.007	0.95
6	Cc1cc(C)n(C(=O)c2ccccc2Cl)n1	1.0	1	1.0	0.983
6	Cc1cccc(Sc2c(=O)n(C)n(C)c2N2CCOCC2)c1	1.0	1	1.293	0.926
6	Cc1nn(C)c(=O)n1-c1ccc(NC(=O)c2cccnc2)cc1F	1.0	0	0.799	0.966
6	Cc1ccc(C=C2NC(=O)N(CCC(C)C)C2=O)cc1	1.0	1	0.996	0.974
6	Cc1ccc(C(=O)NC(=Cc2cccs2)C(=O)NC(C)(C)C)cc1	1.0	0	0.859	0.97
6	Cc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)Nc3ccncc3)cc2)cc1	1.0	0	0.829	0.984
6	O=C(Nc1nc2nc(-c3ccccc3)cc(O)n2n1)c1ccccc1	1.0	0	0.877	0.973
6	Cc1ccc(C(=O)c2cccc(O)c2C(=O)c2ccc(OC(C)C)c(O)c2)cc1	1.0	0	0.88	0.972
6	COc1ccncc1NS(=O)(=O)c1cccc(Cl)c1Cl	1.0	1	1.071	0.978
6	COc1ccc(NC(=O)Cc2ccc(Cl)cc2)cc1	1.0	1	0.997	0.995
6	Cc1cc(C(=O)CNC(=O)c2ccccc2)c2ccc(F)cc2n1	1.0	1	1.043	0.982
6	NC1=NC(=O)C(=Cc2ccccc2)S1	1.0	0	0.867	0.977
6	CC(=O)c1cc(F)ccc1NS(C)(=O)=O	1.0	0	0.88	0.985
6	COC(=O)C(=O)Nc1c(F)cccc1Cl	1.0	0	0.867	0.98
6	O=S(=O)(c1cccc(F)c1)N1CCCCC1CCO	1.0	1	1.028	0.953
6	COc1cc(Cl)cc(Cl)c1CNC1(c2ccc(F)cc2)CCC1	1.0	0	0.862	0.961
6	O=C(Nc1ccc(Cl)cc1)N1CCC(CN2C(=O)c3ccccc3C2=O)CC1	1.0	1	0.92	0.981
6	O=C(NC1CCN(C(=O)c2ccccc2)CC1)c1cccc(Oc2ccccc2)c1	1.0	0	0.775	0.987
6	Cc1cc(C(=O)NCCc2ccc(Cl)cc2)c2ccccc2n1	1.0	1	0.952	0.99
6	COc1ccc(CCO)c(C(=O)c2cccc(Cl)c2C)c1	1.0	1	1.09	0.979
6	COc1nccc(NCC(=O)Nc2ccc(Cl)cn2)n1	1.0	1	0.915	0.966
6	Cc1ccc(S(=O)(=O)N=S(C)(=O)O)cc1	1.0	0	0.872	0.91
6	CC(C)(O)c1ccc(CNC(=O)C(N)CCCN=C(N)N)cc1	1.0	0	0.761	0.925
6	CC(=O)Nc1ccc(NS(=O)(=O)c2cc(Cl)ccc2Cl)cc1	1.0	1	0.911	0.988
6	CC(C)c1ccc(Cl)cc1N(CC(=O)O)S(=O)(=O)c1ccc(C#N)cc1	1.0	1	1.037	0.965
6	Nc1ccnc(N2CCCCCC2)n1	1.0	1	0.918	0.978
6	O=C(CO)c1ccc(OCc2cccc(Cl)c2)cc1	1.0	0	0.863	0.99
6	O=C(NCc1cccnc1)C1CCCN(C(=O)c2ccc(Cl)cc2)C1	1.0	0	0.774	0.967
6	Cc1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1	1.0	0	0.751	0.993
6	COCCNS(=O)(=O)c1ccc(CNC(=O)Cc2ccc(F)cc2)cc1	1.0	0	0.668	0.986
6	COC(=O)CCCCCCC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O	1.0	0	0.713	0.976
6	O=C(CSc1nnc(-c2ccc(F)cc2)o1)Nc1ccccc1	1.0	1	1.064	0.987
6	Cc1ccc(CCn2c(C)cc(C)c(=O)c2Oc2ccc(F)cc2)cc1	0.0	0	0.0	0.0
6	Cc1ccc(-c2nnc(-c3cccnc3)o2)cc1	1.0	1	0.907	0.987
6	O=C(NCCOc1ccccc1)c1cccc(Cl)c1Cl	1.0	1	0.912	0.991
6	O=C(NCC1(c2ccccc2)CCCC1)N1CCCCC1	1.0	1	0.953	0.978
6	O=C(NC(=O)N1CCc2ccccc21)c1ccccc1	1.0	0	0.866	0.988
6	Cc1ccc(Cc2nc(C3OC(CO)C(O)C(O)C3O)sc2C)cc1	1.0	1	0.902	0.607
6	Nc1nc(N)c2c(ncc3c1ccc1c3ccc(I)n1S2)C2	0.0	0	0.0	0.0
6	CC(=O)NC(=C(C)c1ccccc1F)C(=O)NCc1ccc2c(c1)OCO2	1.0	0	0.862	0.952
6	Cc1ccc(NC(=O)Cc2ccccc2)cc1	1.0	1	0.954	0.996
6	CN(C)c1ccc2c(C)c(C#N)cnc2c1	1.0	1	0.962	0.963
6	CCC(=O)c1ccc(OS(=O)(=O)c2ccc(Cl)c(C(=O)O)c2)cc1	1.0	0	0.805	0.98
6	O=C(NCc1ccc(Cl)cc1)c1cc([N+](=O)[O-])ccc1N1CCN(C(=O)c2ccccc2)CC1	1.0	0	0.0	0.98
6	O=C(O)c1ccccc1NC(=O)c1cccc(C(=O)c2ccc(Br)cc2)c1	1.0	0	0.795	0.988
6	CC(C)(Cc1ccccc1)NC(=O)c1cccc(Cl)c1	1.0	1	0.954	0.988
6	Cc1ccc(C(=O)c2cccc(O)c2C(=O)c2ccc(O)c(F)c2)cc1	1.0	1	0.995	0.978
6	CCCC(=O)N1CCC(C)(C(=O)Nc2cccc(F)c2)C1	1.0	0	0.863	0.938
6	CC(C)Cc1nc(S)n(Cc2ccc(Cl)cc2)c1C	1.0	1	1.143	0.952
6	COc1cc(NS(=O)(=O)c2cccc(Cl)c2)cc(OC)c1	1.0	1	0.929	0.987
6	CCCCOC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(C)=O)cc2)CC1	1.0	0	0.758	0.978
6	Cc1ccc(-c2cccc(C)n2)nc1	1.0	1	0.925	0.985
6	NC(=O)c1ccc(N(C(=O)c2ccccc2)c2ccccc2)cc1	1.0	1	1.035	0.988
6	NS(=O)(=O)c1ccc(Cc2cccc(Cl)c2)cc1	1.0	1	0.94	0.991
6	Nc1ccc(S(=O)(=O)NCCc2ccccc2)cc1	1.0	1	0.989	0.991
6	O=S1(=O)c2c(F)cc(Cl)cc2C(=O)N1Cc1ccc2occc2c1	1.0	1	1.103	0.915
6	COc1ccc(C(c2ccc(C(=O)NC(C)C)cc2)N2Cc3ccccc3C2)cc1	1.0	0	0.806	0.952
6	O=C1CCc2ccccc2N1Cc1ccc(F)cc1	1.0	1	1.119	0.99
6	O=C(Nc1cccc(CN2CCC(C)(CNC(=O)c3ccc(Cl)cc3)CC2)c1)c1cccc(F)c1	1.0	0	0.0	0.971
6	COc1ccc(-c2nc3cc(Cl)ccc3n3cccc23)cc1C	1.0	1	0.948	0.976
6	CCCc1c(C)nnc(N2CCN(c3ccccc3)CC2)c1C#N	1.0	0	0.896	0.964
6	Fc1c(F)c(F)c(Sc2cc(Cl)cc(Cl)c2)c(Br)c1Cl	1.0	1	0.998	0.902
6	COc1ccc(OC)c(NS(=O)(=O)c2ccc(F)cc2)c1	1.0	1	1.122	0.991
6	COc1ccc(C(=O)C2CCCN(C(=O)c3ccccc3C#N)C2)cc1F	1.0	1	0.907	0.943
6	COc1cc(Cl)ccc1OCc1cc(C(=O)N(C)Cc2ccccc2)no1	1.0	0	0.866	0.979
6	CC(Nc1nccc(N2C(=O)OCC2C(C)C)n1)c1ccc(F)cc1	1.0	1	0.922	0.808
6	COc1ccc(C(=O)Nc2cccc(NC(C)=O)c2)cc1	1.0	0	0.838	0.994
6	Cc1nn(Cc2cccs2)c(Cl)c1Cl	1.0	1	1.001	0.965
6	CC(C)(C)OC(=O)N1CCC(Nc2ncnc3c2nc2ncnc3n2Cc2ccc(F)cc2)CC1	1.0	0	0.0	0.552
6	O=S(=O)(c1cccc2ncccc12)c1ccccc1	1.0	1	1.007	0.988
6	CCc1ccc(C(=O)NC2CN3CCC2CC3)cc1	1.0	0	0.895	0.85
6	CC(=O)Nc1nc(C)c(C(=O)N(C)C)s1	1.0	0	0.892	0.976
6	O=C(C1CCN(c2cccc(Cl)n2)CC1)N1CCCC1	1.0	1	0.958	0.98
6	O=C(C1C(CO)C2Cn3c(ccc3OC3CCCCC3)C2N1Cc1ccccc1)c1ccccc1	1.0	0	0.0	0.558
6	CC(C)(Oc1ccc(CCCOc2ccccc2)cc1)C(=O)O	1.0	0	0.835	0.987
6	COc1ccc(C=C(NC(=O)c2ccccc2)C(=O)NNN)c1	0.0	0	0.0	0.0
6	Cc1ccccc1C1CN(CCCNC(=O)c2cccc(F)c2)CCO1	1.0	0	0.71	0.949
6	CC(NC(=O)c1ccccc1F)c1cccc([N+](=O)[O-])c1	1.0	0	0.891	0.973
6	O=C1CC=CC(=O)c2c([N+](=O)[O-])ccc(O)c21	1.0	0	0.809	0.914
6	COc1ccc(S(=O)(=O)NCc2ccc(Cl)cc2)cc1Cl	1.0	1	0.908	0.99
6	COc1ccc(NC(=O)COc2ccc(C(C)C)cc2)cc1	1.0	0	0.815	0.993
6	CC(C)(C)c1ccc(NC(=O)c2ccccc2)cc1	1.0	0	0.837	0.995
6	COc1ccccc1NS(=O)(=O)c1cccc(C(=O)N2CCCCCC2)c1	1.0	1	0.986	0.987
6	COc1ccc(C(=O)N(CCCN)C(C)C)cc1[N+](=O)[O-]	1.0	0	0.868	0.976
6	O=C1CCC2CN(CC3CC3)C(c3cccc(Cl)c3)CCC2N1	1.0	1	1.106	0.74
6	Nc1nccc([N+](=O)[O-])c1NCCc1ccccc1	1.0	1	0.993	0.975
6	O=C1c2cc(CCN3CCCCC3)ccc2C(=O)c2coc(N3CCCC3)c21	1.0	0	0.872	0.94
6	C=S(=O)(O)c1ccc(Nc2ncc(F)c(-c3ccc(F)cc3F)n2)cc1	1.0	0	0.834	0.885
6	O=C(NN=Cc1cccc(F)c1)c1ccccc1F	1.0	0	0.866	0.988
6	Nc1ccc(C(=O)N2CCCCCC2)cc1	1.0	1	1.0	0.992
6	CC(C)OS(=O)(=O)Cc1ccccc1C(=O)c1ccccc1	1.0	1	0.982	0.974
6	CC(=O)Nc1ccc(S(=O)(=O)OCC#CC#CCN2CCCCC2)cc1Cl	1.0	0	0.648	0.905
6	Cc1ccc(CNC(=O)COc2cccc(C(=O)c3ccccc3)c2)cc1	1.0	0	0.828	0.99
6	Cc1ccc(C(=O)c2ccccc2C(=O)O)cc1	1.0	1	0.98	0.994
6	COc1nc(Cl)cnc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1Cl	1.0	1	1.037	0.942
6	O=C(CNC(=O)c1cc(F)ccc1Cl)NO	1.0	0	0.825	0.984
6	CC(C)N(Cc1ccc(Cl)cc1)c1cccc(OCCN(C)C)c1	1.0	0	0.886	0.978
6	CNC(=O)c1cnc(Oc2ccccc2OC)c2ccccc12	1.0	0	0.868	0.983
6	Cc1cc(C)nc(NS(=O)(=O)c2ccccc2)c1C	1.0	1	1.004	0.981
6	CC(=O)c1ccc2nn(-c3ccccc3)c(=O)n2c1	1.0	1	0.931	0.974
6	CCOC(=O)Cn1cc(C(=O)c2ccc(Cl)nc2)c2ccccc21	1.0	1	0.973	0.974
6	Nc1ccc[n+](CCCc2cccc(B(O)O)c2)c1	1.0	1	0.983	0.901
6	COc1ccc(OC)c(C(=O)OCC(=O)NCc2ccco2)c1	1.0	0	0.712	0.985
6	Cc1cc(N)nc(CC2CNCC2OCc2ccc3ccc(Cl)cc3c2)c1	1.0	0	0.829	0.756
6	O=C(O)c1ccccc1NS(=O)(=O)c1ccc(Br)s1	1.0	1	0.996	0.982
6	CCCCCCCOc1ccc(-c2nc(C)c3c(C)nn(C4CCCCC4)c3n2)cc1	1.0	0	0.0	0.961
6	O=S(=O)(c1ccccc1)n1ccc2c(N3CCCCCC3)cccc21	1.0	1	0.904	0.979
6	CC(C)c1nc(SCc2ccc(Cl)cc2)nc(C(F)(F)F)n1	1.0	1	0.94	0.957
7	O=S(=O)(Nc1ccc(Oc2ccc(Cl)cc2)c2ccccc12)c1ccc(F)cc1F	1.0	1	0.986	0.98
7	COc1ccc(Cl)cc1N(C(=O)c1ccccc1)S(=O)(=O)c1ccccc1	1.0	1	1.016	0.982
7	CCC(C(=O)OC)C(=O)Nc1ccc(Cl)c(Cl)c1	1.0	0	0.86	0.958
7	COc1ncc(C(=O)c2ccc(Cl)cc2)cn1	1.0	1	1.164	0.983
7	COc1nc(Cl)cnc1C#Cc1cncc(C#N)c1N1CCN(C)CC1	1.0	0	0.764	0.834
7	Cc1cccc(C(=O)NC(=S)NC2CCCCC2)c1	1.0	0	0.841	0.986
7	COc1ccc(O)cc1NS(=O)(=O)c1cccc2ccccc12	1.0	1	1.05	0.986
7	Cc1ccc(C)c(NC(=O)COC(=O)c2nc3nccc(C)n4n2)c1N	0.0	0	0.0	0.0
7	O=C1c2ccccc2CCC1C1CCc2ccccc2N1	1.0	1	1.061	0.883
7	COc1nc(Cl)cc(Oc2cccc(Cl)c2)n1C	0.0	0	0.0	0.0
7	O=C(O)c1ccccc1C(=O)c1ccccc1Sc1ccccc1	1.0	1	1.123	0.986
7	CCOc1ccccc1C1=CC(Br)C(=O)c2ncccc21	1.0	1	1.079	0.858
7	O=C(O)CCC(=O)N1CCCC(Cc2ccccc2)C1C(=O)O	1.0	0	0.861	0.904
7	CCOc1ccc(CC(=O)c2cc(OC)c(OC)c(OC)c2)cc1N	1.0	0	0.789	0.98
7	CCOc1ccccc1NC(=O)COc1ccc(C(C)C)cc1Cl	1.0	0	0.782	0.988
7	COc1ncc2ccc(C(=O)O)cn12	1.0	0	0.754	0.929
7	Cc1ccc(C2CC(=O)OC3CCCCC23)cc1	1.0	1	1.062	0.84
7	COc1ncncc1Oc1ccc(Cl)cc1C(=O)Nc1cccc(O)c1	1.0	0	0.847	0.969
7	COC(=O)c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1	1.0	0	0.896	0.986
7	CCOC(=O)c1[nH]c(C(=O)O)c(C2=CCCCC2)c1C(C)C	1.0	1	1.029	0.914
7	COc1cc(C(=O)NCC2CCCCC2)ccc1OC	1.0	0	0.886	0.99
7	CC(C)(C)c1ccccc1Oc1ccc(C#N)cc1Cl	1.0	1	0.91	0.982
7	C#CCNC(=O)C1C=C(C)C2CC1CCc1ccccc12	1.0	1	0.957	0.238
7	CCCC(=O)Nc1cccc(NC(=O)c2ccccc2C)c1	1.0	0	0.788	0.992
7	Cc1ccc(S(=O)(=O)N(C)CC2CCCCC2)cc1	1.0	1	1.081	0.987
7	Cc1cc(C)n2nc(CCc3ccc(Cl)cc3)nc2n1	1.0	1	1.129	0.974
7	CC(C)C1CN(CCO)C(=O)C1C	1.0	0	0.884	0.668
7	CSc1ccccc1C(=O)Nc1ccc(C#N)cc1	1.0	0	0.873	0.988
7	COc1ccc(CC(=O)NC(C)C)cc1	1.0	0	0.856	0.994
7	CC(C)(C)c1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1	1.0	0	0.879	0.99
7	Cc1cccc(C(=O)Nc2ccc(F)c(Cl)c2)n1	1.0	1	0.966	0.988
7	Cc1ccc(C(=O)c2c3ccccc3C(=O)c3ccc(Cl)cc32)cc1	0.0	0	0.0	0.0
7	Cc1cc(C(=O)c2cccc(Cl)c2)nn1Cc1cccc(Cl)c1	1.0	1	1.038	0.98
7	Cc1cc(Cl)ccc1NS(=O)(=O)c1cccc(Cl)c1	1.0	1	1.022	0.99
7	CC(Oc1ccc(C(=O)c2ccccc2)cc1)C(=O)O	1.0	1	0.992	0.981
7	NS(=O)(=O)c1ccc(S(=O)(=O)N2C=CC(=O)CC2=O)cc1	1.0	1	0.903	0.921
7	COC(=O)c1ccccc1NS(=O)(=O)c1cccc(C(=O)O)c1	1.0	1	0.989	0.989
7	CCOc1ccc2ncnc(Nc3ccc(F)cc3)c2c1	1.0	1	0.993	0.987
7	COc1cccc(Oc2nccc3ccc(C)nc23)c1	1.0	1	0.953	0.978
7	N=C(N)NCCCCC(=O)NC(c1ccccc1)c1cccc(Cl)c1	1.0	0	0.9	0.953
7	CCC(CC)N1CCC(C(O)(c2ccc(Cl)cc2)c2cccc(Cl)c2)CC1	1.0	0	0.821	0.907
7	O=c1ccccn1C1CCCCC1	1.0	1	1.21	0.981
7	O=C(c1cccnc1)c1cccc(O)c1	1.0	1	0.965	0.988
7	OC(COCc1cccc(Cl)c1)CN1CCc2ccccc2C1	1.0	1	0.936	0.954
7	O=S(=O)(Nc1ccc(Cl)cc1Cl)c1ccc(Cl)cc1	1.0	1	1.05	0.991
7	COc1ccc(C(=O)Nc2ccc(C)c(NS(=O)(=O)c3cccc(Cl)c3Cl)c2)cc1Cl	1.0	0	0.0	0.978
7	O=C(c1ccccn1)c1cn(Cc2cccc(Cl)c2)c2ccccc12	1.0	1	0.922	0.981
7	Clc1cccc(Cl)c1	1.0	0	0.623	0.996
