Name	ShapeQuery	Rank	TanimotoCombo	ShapeTanimoto	ColorTanimoto	FitTverskyCombo	FitTversky	FitColorTversky	RefTverskyCombo	RefTversky	RefColorTversky	ColorScore	Overlap	Unnamed: 14	Active
ZINC03987021_74	1G3E.pdb_1GHZ.pdb_1QB6.pdb	160	0.542	0.41	0.132	1.652	1.301	0.351	0.549	0.374	0.175	-4.844	2142.942		0
ZINC03524553_34	1G3E.pdb_1GHZ.pdb_1QB6.pdb	156	0.542	0.409	0.133	1.57	1.235	0.336	0.56	0.379	0.181	-5.042	2172.325		0
ZINC01537299_45	1G3E.pdb_1GHZ.pdb_1QB6.pdb	157	0.542	0.392	0.149	1.556	1.231	0.325	0.581	0.366	0.216	-6.042	2093.295		0
ZINC00771629_174	1G3E.pdb_1GHZ.pdb_1QB6.pdb	158	0.542	0.431	0.111	1.471	1.194	0.277	0.559	0.403	0.156	-4.351	2311.073		0
ZINC04392031_125	1G3E.pdb_1GHZ.pdb_1QB6.pdb	155	0.542	0.424	0.118	1.622	1.25	0.371	0.538	0.391	0.147	-4.061	2241.027		0
ZINC02663357_93	1G3E.pdb_1GHZ.pdb_1QB6.pdb	159	0.542	0.382	0.16	1.617	1.223	0.394	0.57	0.357	0.213	-5.918	2045.625		0
ZINC03928465_92	1G3E.pdb_1GHZ.pdb_1QB6.pdb	164	0.541	0.342	0.199	1.663	1.079	0.584	0.565	0.334	0.231	-6.384	1913.271		0
ZINC02160725_162	1G3E.pdb_1GHZ.pdb_1QB6.pdb	163	0.541	0.403	0.138	1.502	1.166	0.336	0.571	0.381	0.19	-5.294	2183.659		0
ZINC03791580_2	1G3E.pdb_1GHZ.pdb_1QB6.pdb	167	0.54	0.38	0.16	1.616	1.2	0.415	0.564	0.357	0.207	-5.739	2045.435		0
ZINC04210217_21	1G3E.pdb_1GHZ.pdb_1QB6.pdb	165	0.54	0.354	0.186	1.756	1.268	0.488	0.561	0.329	0.232	-6.423	1880.629		0
ZINC00593049_92	1G3E.pdb_1GHZ.pdb_1QB6.pdb	168	0.54	0.428	0.112	1.549	1.297	0.253	0.557	0.39	0.167	-4.684	2234.27		0
ZINC00921662_70	1G3E.pdb_1GHZ.pdb_1QB6.pdb	166	0.54	0.386	0.154	1.607	1.163	0.444	0.557	0.366	0.191	-5.279	2099.225		0
ZINC03834118_185	1G3E.pdb_1GHZ.pdb_1QB6.pdb	174	0.539	0.368	0.171	1.661	1.176	0.485	0.557	0.349	0.209	-5.77	1996.221		1
ZINC01902820_56	1G3E.pdb_1GHZ.pdb_1QB6.pdb	170	0.539	0.405	0.134	1.681	1.288	0.393	0.54	0.371	0.169	-4.674	2125.874		0
ZINC03867408_102	1G3E.pdb_1GHZ.pdb_1QB6.pdb	169	0.539	0.402	0.137	1.704	1.325	0.38	0.542	0.366	0.176	-4.881	2093.224		0
ZINC02138251_144	1G3E.pdb_1GHZ.pdb_1QB6.pdb	173	0.539	0.42	0.119	1.543	1.237	0.307	0.552	0.389	0.163	-4.543	2227.18		0
ZINC03831725_91	1G3E.pdb_1GHZ.pdb_1QB6.pdb	171	0.539	0.342	0.197	1.627	1.08	0.547	0.569	0.334	0.235	-6.506	1911.921		0
ZINC02128933_165	1G3E.pdb_1GHZ.pdb_1QB6.pdb	172	0.539	0.397	0.142	1.567	1.211	0.356	0.561	0.371	0.19	-5.286	2127.882		0
ZINC03819918_169	1G3E.pdb_1GHZ.pdb_1QB6.pdb	179	0.538	0.38	0.158	1.679	1.248	0.431	0.553	0.353	0.2	-5.544	2021.642		0
ZINC04392549_80	1G3E.pdb_1GHZ.pdb_1QB6.pdb	178	0.538	0.433	0.105	1.679	1.364	0.315	0.524	0.388	0.135	-3.744	2221.594		0
ZINC03933545_69	1G3E.pdb_1GHZ.pdb_1QB6.pdb	181	0.538	0.376	0.162	1.651	1.231	0.42	0.56	0.351	0.209	-5.797	2010.152		0
ZINC04185377_30	1G3E.pdb_1GHZ.pdb_1QB6.pdb	180	0.538	0.408	0.13	1.742	1.379	0.363	0.535	0.367	0.168	-4.654	2099.461		0
ZINC04356047_127	1G3E.pdb_1GHZ.pdb_1QB6.pdb	176	0.538	0.41	0.128	1.617	1.289	0.328	0.55	0.376	0.174	-4.834	2150.606		0
ZINC03406200_124	1G3E.pdb_1GHZ.pdb_1QB6.pdb	175	0.538	0.396	0.142	1.816	1.358	0.458	0.529	0.359	0.17	-4.699	2051.019		0
ZINC02401823_58	1G3E.pdb_1GHZ.pdb_1QB6.pdb	177	0.538	0.451	0.087	1.592	1.339	0.253	0.522	0.404	0.117	-3.252	2316.327		0
ZINC02639675_76	1G3E.pdb_1GHZ.pdb_1QB6.pdb	182	0.537	0.37	0.167	1.584	1.158	0.425	0.568	0.352	0.216	-5.991	2017.649		0
ZINC03851685_19	1G3E.pdb_1GHZ.pdb_1QB6.pdb	185	0.537	0.371	0.166	1.699	1.25	0.449	0.554	0.346	0.208	-5.764	1976.814		0
ZINC00597948_72	1G3E.pdb_1GHZ.pdb_1QB6.pdb	184	0.537	0.416	0.121	1.499	1.201	0.298	0.557	0.389	0.168	-4.685	2232.314		0
ZINC03977101_38	1G3E.pdb_1GHZ.pdb_1QB6.pdb	183	0.537	0.41	0.128	1.611	1.234	0.377	0.542	0.38	0.162	-4.476	2177.843		0
ZINC02416080_39	1G3E.pdb_1GHZ.pdb_1QB6.pdb	186	0.537	0.415	0.122	1.504	1.205	0.298	0.559	0.387	0.172	-4.781	2221.479		0
ZINC04185360_91	1G3E.pdb_1GHZ.pdb_1QB6.pdb	194	0.536	0.432	0.103	1.779	1.468	0.311	0.514	0.38	0.134	-3.699	2171.86		0
ZINC02128935_60	1G3E.pdb_1GHZ.pdb_1QB6.pdb	187	0.536	0.387	0.149	1.562	1.19	0.372	0.563	0.365	0.198	-5.511	2090.973		0
ZINC04633604_22	1G3E.pdb_1GHZ.pdb_1QB6.pdb	193	0.536	0.371	0.165	1.665	1.256	0.408	0.561	0.345	0.217	-6.023	1971.751		0
ZINC03987853_37	1G3E.pdb_1GHZ.pdb_1QB6.pdb	195	0.536	0.408	0.128	1.609	1.232	0.377	0.541	0.379	0.162	-4.479	2173.51		0
ZINC01631479_171	1G3E.pdb_1GHZ.pdb_1QB6.pdb	192	0.536	0.383	0.153	1.507	1.144	0.363	0.574	0.365	0.208	-5.807	2095.281		0
ZINC03819390_105	1G3E.pdb_1GHZ.pdb_1QB6.pdb	191	0.536	0.392	0.144	1.591	1.193	0.398	0.553	0.369	0.185	-5.113	2112.833		0
ZINC03439248_119	1G3E.pdb_1GHZ.pdb_1QB6.pdb	188	0.536	0.381	0.155	1.659	1.22	0.439	0.549	0.356	0.193	-5.344	2039.758		0
ZINC04340537_137	1G3E.pdb_1GHZ.pdb_1QB6.pdb	189	0.536	0.422	0.114	1.633	1.338	0.295	0.538	0.382	0.156	-4.35	2184.129		0
ZINC03842252_113	1G3E.pdb_1GHZ.pdb_1QB6.pdb	190	0.536	0.364	0.172	1.7	1.258	0.442	0.558	0.338	0.22	-6.102	1934.39		0
ZINC03933548_97	1G3E.pdb_1GHZ.pdb_1QB6.pdb	198	0.535	0.373	0.162	1.621	1.201	0.42	0.56	0.351	0.209	-5.797	2008.562		0
ZINC04240331_153	1G3E.pdb_1GHZ.pdb_1QB6.pdb	199	0.535	0.395	0.14	1.726	1.339	0.388	0.538	0.359	0.18	-4.975	2051.917		0
ZINC02700310_109	1G3E.pdb_1GHZ.pdb_1QB6.pdb	196	0.535	0.427	0.108	1.572	1.279	0.293	0.536	0.39	0.146	-4.053	2235.765		0
ZINC03606133_187	1G3E.pdb_1GHZ.pdb_1QB6.pdb	197	0.535	0.378	0.157	1.515	1.167	0.348	0.581	0.358	0.222	-6.221	2052.615		0
ZINC03874810_38	1G3E.pdb_1GHZ.pdb_1QB6.pdb	204	0.534	0.383	0.151	1.501	1.171	0.329	0.581	0.363	0.218	-6.109	2078.17		0
ZINC03571166_20	1G3E.pdb_1GHZ.pdb_1QB6.pdb	203	0.534	0.409	0.126	1.718	1.324	0.393	0.527	0.371	0.156	-4.3	2125.26		0
ZINC00781033_24	1G3E.pdb_1GHZ.pdb_1QB6.pdb	206	0.534	0.421	0.113	1.549	1.261	0.288	0.543	0.387	0.156	-4.336	2220.244		0
ZINC00781033_24	1G3E.pdb_1GHZ.pdb_1QB6.pdb	205	0.534	0.421	0.113	1.549	1.261	0.288	0.543	0.387	0.156	-4.336	2220.244		0
ZINC04260555_59	1G3E.pdb_1GHZ.pdb_1QB6.pdb	200	0.534	0.41	0.124	1.444	1.149	0.295	0.565	0.389	0.176	-4.921	2232.802		0
ZINC03800681_111	1G3E.pdb_1GHZ.pdb_1QB6.pdb	201	0.534	0.375	0.159	1.557	1.124	0.433	0.56	0.36	0.2	-5.549	2064.441		0
ZINC03933542_130	1G3E.pdb_1GHZ.pdb_1QB6.pdb	202	0.534	0.366	0.168	1.528	1.095	0.433	0.57	0.355	0.215	-5.971	2033.323		0
ZINC03263404_119	1G3E.pdb_1GHZ.pdb_1QB6.pdb	209	0.533	0.404	0.129	1.697	1.341	0.356	0.535	0.366	0.169	-4.677	2096.101		0
ZINC03891143_167	1G3E.pdb_1GHZ.pdb_1QB6.pdb	215	0.533	0.392	0.141	1.452	1.113	0.339	0.572	0.377	0.195	-5.425	2165.821		0
ZINC03852887_152	1G3E.pdb_1GHZ.pdb_1QB6.pdb	213	0.533	0.455	0.079	1.546	1.326	0.219	0.518	0.409	0.109	-3.025	2344.123		0
ZINC03980155_161	1G3E.pdb_1GHZ.pdb_1QB6.pdb	212	0.533	0.387	0.146	1.701	1.317	0.385	0.545	0.354	0.191	-5.306	2022.844		0
ZINC03832370_39	1G3E.pdb_1GHZ.pdb_1QB6.pdb	207	0.533	0.342	0.191	1.496	1.014	0.482	0.58	0.34	0.24	-6.666	1952.155		1
ZINC03834153_197	1G3E.pdb_1GHZ.pdb_1QB6.pdb	214	0.533	0.384	0.149	1.636	1.179	0.457	0.544	0.363	0.181	-5.003	2080.102		1
ZINC03997172_35	1G3E.pdb_1GHZ.pdb_1QB6.pdb	208	0.533	0.4	0.133	1.586	1.233	0.353	0.547	0.372	0.176	-4.872	2129.997		0
ZINC04355470_125	1G3E.pdb_1GHZ.pdb_1QB6.pdb	210	0.533	0.41	0.124	1.776	1.388	0.388	0.521	0.368	0.154	-4.245	2100.946		0
ZINC04001541_115	1G3E.pdb_1GHZ.pdb_1QB6.pdb	211	0.533	0.403	0.129	1.561	1.226	0.336	0.549	0.375	0.174	-4.833	2150.53		0
ZINC02221826_158	1G3E.pdb_1GHZ.pdb_1QB6.pdb	219	0.532	0.396	0.136	1.534	1.19	0.344	0.556	0.372	0.183	-5.094	2133.897		0
ZINC03834175_184	1G3E.pdb_1GHZ.pdb_1QB6.pdb	217	0.532	0.393	0.139	1.412	1.072	0.34	0.574	0.383	0.191	-5.331	2198.652		1
ZINC00770153_81	1G3E.pdb_1GHZ.pdb_1QB6.pdb	218	0.532	0.418	0.114	1.469	1.161	0.308	0.548	0.395	0.153	-4.249	2266.421		0
ZINC02712627_19	1G3E.pdb_1GHZ.pdb_1QB6.pdb	222	0.532	0.374	0.158	1.575	1.182	0.393	0.563	0.354	0.209	-5.802	2028.117		0
ZINC03834136_73	1G3E.pdb_1GHZ.pdb_1QB6.pdb	216	0.532	0.34	0.191	1.618	1.084	0.534	0.561	0.332	0.23	-6.35	1900.145		1
ZINC03990230_176	1G3E.pdb_1GHZ.pdb_1QB6.pdb	220	0.532	0.406	0.126	1.658	1.305	0.352	0.534	0.371	0.163	-4.52	2122.37		0
ZINC02138804_52	1G3E.pdb_1GHZ.pdb_1QB6.pdb	221	0.532	0.422	0.11	1.508	1.223	0.284	0.544	0.392	0.151	-4.212	2248.676		0
ZINC04222694_55	1G3E.pdb_1GHZ.pdb_1QB6.pdb	226	0.531	0.414	0.117	1.631	1.3	0.331	0.531	0.378	0.153	-4.246	2165.149		0
ZINC03670389_30	1G3E.pdb_1GHZ.pdb_1QB6.pdb	223	0.531	0.425	0.106	1.589	1.312	0.276	0.532	0.386	0.146	-4.071	2210.508		0
ZINC03928467_178	1G3E.pdb_1GHZ.pdb_1QB6.pdb	227	0.531	0.387	0.144	1.555	1.158	0.397	0.552	0.368	0.184	-5.104	2107.108		0
ZINC03936845_143	1G3E.pdb_1GHZ.pdb_1QB6.pdb	225	0.531	0.349	0.182	1.631	1.145	0.486	0.56	0.335	0.225	-6.237	1915.954		0
ZINC01548103_69	1G3E.pdb_1GHZ.pdb_1QB6.pdb	224	0.531	0.356	0.174	1.852	1.329	0.523	0.535	0.328	0.207	-5.723	1870.781		0
ZINC03874141_73	1G3E.pdb_1GHZ.pdb_1QB6.pdb	243	0.53	0.35	0.181	1.593	1.124	0.468	0.564	0.337	0.227	-6.298	1928.642		0
ZINC04248905_112	1G3E.pdb_1GHZ.pdb_1QB6.pdb	242	0.53	0.328	0.201	1.644	1.161	0.483	0.571	0.314	0.257	-7.138	1795.964		0
ZINC03530599_171	1G3E.pdb_1GHZ.pdb_1QB6.pdb	241	0.53	0.396	0.134	1.755	1.345	0.41	0.526	0.36	0.166	-4.594	2056.399		0
ZINC03980052_99	1G3E.pdb_1GHZ.pdb_1QB6.pdb	244	0.53	0.369	0.161	1.586	1.185	0.401	0.562	0.349	0.213	-5.914	1998.052		0
ZINC02222760_112	1G3E.pdb_1GHZ.pdb_1QB6.pdb	238	0.53	0.407	0.123	1.497	1.152	0.345	0.547	0.387	0.16	-4.436	2219.239		0
ZINC03429542_151	1G3E.pdb_1GHZ.pdb_1QB6.pdb	239	0.53	0.408	0.123	1.558	1.229	0.33	0.542	0.379	0.164	-4.541	2170.64		0
ZINC03987403_90	1G3E.pdb_1GHZ.pdb_1QB6.pdb	234	0.53	0.339	0.191	1.491	1.028	0.463	0.582	0.336	0.246	-6.831	1926.948		0
ZINC02126772_118	1G3E.pdb_1GHZ.pdb_1QB6.pdb	233	0.53	0.404	0.125	1.513	1.205	0.308	0.553	0.378	0.174	-4.859	2168.999		0
ZINC03966147_64	1G3E.pdb_1GHZ.pdb_1QB6.pdb	232	0.53	0.372	0.158	1.678	1.198	0.48	0.541	0.351	0.19	-5.256	2007.303		0
ZINC02192462_16	1G3E.pdb_1GHZ.pdb_1QB6.pdb	231	0.53	0.444	0.086	1.514	1.295	0.219	0.527	0.404	0.123	-3.436	2312.898		0
ZINC02129134_172	1G3E.pdb_1GHZ.pdb_1QB6.pdb	230	0.53	0.385	0.145	1.546	1.182	0.364	0.557	0.364	0.194	-5.392	2083.172		0
ZINC03852886_144	1G3E.pdb_1GHZ.pdb_1QB6.pdb	237	0.53	0.429	0.101	1.549	1.273	0.276	0.53	0.393	0.137	-3.801	2250.081		0
ZINC04382511_119	1G3E.pdb_1GHZ.pdb_1QB6.pdb	236	0.53	0.371	0.159	1.693	1.237	0.456	0.542	0.347	0.196	-5.417	1982.771		0
ZINC03344389_89	1G3E.pdb_1GHZ.pdb_1QB6.pdb	235	0.53	0.401	0.129	1.645	1.29	0.355	0.536	0.368	0.168	-4.661	2106.001		0
ZINC02252933_42	1G3E.pdb_1GHZ.pdb_1QB6.pdb	228	0.53	0.397	0.134	1.459	1.157	0.302	0.57	0.377	0.193	-5.409	2159.456		0
ZINC03891134_168	1G3E.pdb_1GHZ.pdb_1QB6.pdb	240	0.53	0.384	0.145	1.535	1.2	0.335	0.565	0.361	0.204	-5.686	2069.815		0
ZINC04185326_45	1G3E.pdb_1GHZ.pdb_1QB6.pdb	229	0.53	0.377	0.153	1.751	1.309	0.441	0.536	0.346	0.19	-5.242	1978.254		0
ZINC02192462_77	1G3E.pdb_1GHZ.pdb_1QB6.pdb	245	0.529	0.445	0.084	1.511	1.297	0.214	0.525	0.404	0.121	-3.359	2316.205		0
ZINC02221828_132	1G3E.pdb_1GHZ.pdb_1QB6.pdb	249	0.529	0.4	0.128	1.528	1.201	0.327	0.55	0.375	0.174	-4.85	2150.541		0
ZINC03819919_14	1G3E.pdb_1GHZ.pdb_1QB6.pdb	250	0.529	0.366	0.162	1.656	1.192	0.464	0.546	0.346	0.2	-5.526	1980.526		0
ZINC02130850_156	1G3E.pdb_1GHZ.pdb_1QB6.pdb	246	0.529	0.407	0.121	1.528	1.218	0.311	0.545	0.38	0.166	-4.606	2176.661		0
ZINC02138942_168	1G3E.pdb_1GHZ.pdb_1QB6.pdb	248	0.529	0.384	0.145	1.524	1.16	0.364	0.559	0.365	0.194	-5.392	2090.357		0
ZINC01548416_92	1G3E.pdb_1GHZ.pdb_1QB6.pdb	247	0.529	0.372	0.157	1.566	1.215	0.351	0.57	0.349	0.221	-6.177	1996.5		0
ZINC00921352_58	1G3E.pdb_1GHZ.pdb_1QB6.pdb	253	0.528	0.382	0.146	1.515	1.132	0.383	0.556	0.366	0.19	-5.279	2099.254		0
ZINC01107131_79	1G3E.pdb_1GHZ.pdb_1QB6.pdb	262	0.528	0.41	0.118	1.591	1.273	0.319	0.535	0.377	0.158	-4.398	2157.111		0
ZINC00587714_146	1G3E.pdb_1GHZ.pdb_1QB6.pdb	261	0.528	0.338	0.19	1.703	1.151	0.552	0.548	0.324	0.224	-6.191	1852.069		0
ZINC03870745_17	1G3E.pdb_1GHZ.pdb_1QB6.pdb	252	0.528	0.393	0.135	1.475	1.1	0.374	0.553	0.38	0.174	-4.811	2179.365		0
ZINC03834116_66	1G3E.pdb_1GHZ.pdb_1QB6.pdb	251	0.528	0.369	0.158	1.466	1.055	0.411	0.567	0.363	0.205	-5.675	2081.374		1
ZINC00770809_65	1G3E.pdb_1GHZ.pdb_1QB6.pdb	258	0.528	0.411	0.117	1.415	1.125	0.29	0.557	0.393	0.164	-4.56	2259.161		0
ZINC03828686_79	1G3E.pdb_1GHZ.pdb_1QB6.pdb	257	0.528	0.376	0.152	1.55	1.152	0.398	0.556	0.358	0.198	-5.488	2050.91		0
ZINC03444529_166	1G3E.pdb_1GHZ.pdb_1QB6.pdb	259	0.528	0.384	0.144	1.782	1.318	0.464	0.524	0.352	0.173	-4.764	2010.04		0
ZINC02130364_170	1G3E.pdb_1GHZ.pdb_1QB6.pdb	254	0.528	0.39	0.138	1.527	1.179	0.348	0.554	0.368	0.185	-5.154	2109.941		0
ZINC01541499_146	1G3E.pdb_1GHZ.pdb_1QB6.pdb	256	0.528	0.412	0.116	1.609	1.296	0.313	0.532	0.376	0.156	-4.319	2153.642		0
ZINC03368272_97	1G3E.pdb_1GHZ.pdb_1QB6.pdb	255	0.528	0.389	0.138	1.723	1.326	0.398	0.53	0.355	0.175	-4.839	2032.631		0
ZINC01548106_181	1G3E.pdb_1GHZ.pdb_1QB6.pdb	260	0.528	0.348	0.18	1.885	1.312	0.573	0.529	0.321	0.208	-5.722	1834.408		0
ZINC04188447_193	1G3E.pdb_1GHZ.pdb_1QB6.pdb	267	0.527	0.411	0.116	1.772	1.426	0.346	0.515	0.366	0.149	-4.113	2091.283		0
ZINC01882071_176	1G3E.pdb_1GHZ.pdb_1QB6.pdb	265	0.527	0.397	0.13	1.65	1.252	0.399	0.529	0.367	0.162	-4.47	2103.608		0
ZINC02572664_40	1G3E.pdb_1GHZ.pdb_1QB6.pdb	266	0.527	0.405	0.122	1.546	1.265	0.281	0.55	0.373	0.177	-4.947	2137.927		0
ZINC03962674_167	1G3E.pdb_1GHZ.pdb_1QB6.pdb	272	0.527	0.388	0.139	1.61	1.247	0.363	0.544	0.36	0.184	-5.111	2061.361		0
ZINC03812787_23	1G3E.pdb_1GHZ.pdb_1QB6.pdb	268	0.527	0.426	0.101	1.406	1.175	0.231	0.553	0.401	0.153	-4.274	2299.199		0
ZINC03842254_93	1G3E.pdb_1GHZ.pdb_1QB6.pdb	269	0.527	0.37	0.157	1.473	1.081	0.392	0.568	0.36	0.208	-5.787	2063.1		0
ZINC03633199_118	1G3E.pdb_1GHZ.pdb_1QB6.pdb	270	0.527	0.416	0.111	1.553	1.288	0.265	0.542	0.38	0.161	-4.503	2177.848		0
ZINC03672559_112	1G3E.pdb_1GHZ.pdb_1QB6.pdb	264	0.527	0.394	0.133	1.566	1.213	0.353	0.544	0.368	0.176	-4.877	2108.756		0
ZINC03325420_95	1G3E.pdb_1GHZ.pdb_1QB6.pdb	263	0.527	0.383	0.143	1.667	1.257	0.41	0.536	0.356	0.18	-4.989	2034.784		0
ZINC03864336_123	1G3E.pdb_1GHZ.pdb_1QB6.pdb	273	0.527	0.427	0.101	1.508	1.219	0.289	0.53	0.396	0.134	-3.702	2273.85		0
ZINC03325422_84	1G3E.pdb_1GHZ.pdb_1QB6.pdb	271	0.527	0.4	0.128	1.666	1.295	0.371	0.529	0.366	0.163	-4.51	2096.693		0
ZINC04215208_21	1G3E.pdb_1GHZ.pdb_1QB6.pdb	278	0.526	0.374	0.152	1.388	1.081	0.306	0.596	0.363	0.233	-6.553	2085.431		0
ZINC01996908_0	1G3E.pdb_1GHZ.pdb_1QB6.pdb	276	0.526	0.365	0.161	1.605	1.168	0.437	0.549	0.347	0.202	-5.609	1985.738		0
ZINC04356859_48	1G3E.pdb_1GHZ.pdb_1QB6.pdb	277	0.526	0.426	0.1	1.67	1.35	0.319	0.51	0.384	0.126	-3.491	2195.055		0
ZINC02349120_6	1G3E.pdb_1GHZ.pdb_1QB6.pdb	275	0.526	0.383	0.143	1.543	1.205	0.339	0.558	0.36	0.198	-5.527	2059.278		0
ZINC03800681_111	1G3E.pdb_1GHZ.pdb_1QB6.pdb	274	0.526	0.382	0.144	1.539	1.142	0.397	0.548	0.365	0.184	-5.089	2090.833		0
ZINC04150044_135	1G3E.pdb_1GHZ.pdb_1QB6.pdb	283	0.525	0.388	0.137	1.431	1.109	0.322	0.566	0.374	0.192	-5.37	2146.527		0
ZINC01821866_164	1G3E.pdb_1GHZ.pdb_1QB6.pdb	289	0.525	0.441	0.084	1.477	1.268	0.208	0.527	0.403	0.124	-3.47	2311.1		0
ZINC03842255_172	1G3E.pdb_1GHZ.pdb_1QB6.pdb	282	0.525	0.356	0.169	1.568	1.167	0.401	0.564	0.338	0.226	-6.296	1937.014		0
ZINC00718798_74	1G3E.pdb_1GHZ.pdb_1QB6.pdb	288	0.525	0.374	0.15	1.532	1.15	0.383	0.556	0.357	0.199	-5.515	2046.122		0
ZINC00974317_66	1G3E.pdb_1GHZ.pdb_1QB6.pdb	284	0.525	0.407	0.118	1.584	1.266	0.318	0.533	0.375	0.158	-4.395	2147.7		0
ZINC03816706_108	1G3E.pdb_1GHZ.pdb_1QB6.pdb	281	0.525	0.355	0.17	1.505	1.116	0.389	0.575	0.342	0.233	-6.49	1961.397		0
ZINC00767720_37	1G3E.pdb_1GHZ.pdb_1QB6.pdb	286	0.525	0.432	0.093	1.504	1.247	0.257	0.526	0.398	0.128	-3.549	2279.975		0
ZINC04257378_170	1G3E.pdb_1GHZ.pdb_1QB6.pdb	280	0.525	0.408	0.118	1.754	1.404	0.35	0.516	0.365	0.151	-4.164	2085.781		0
ZINC02192461_110	1G3E.pdb_1GHZ.pdb_1QB6.pdb	279	0.525	0.411	0.114	1.51	1.226	0.285	0.542	0.382	0.161	-4.472	2188.641		0
ZINC03500143_101	1G3E.pdb_1GHZ.pdb_1QB6.pdb	285	0.525	0.368	0.157	1.81	1.31	0.5	0.524	0.338	0.186	-5.13	1932.612		0
ZINC02970965_192	1G3E.pdb_1GHZ.pdb_1QB6.pdb	287	0.525	0.385	0.139	1.583	1.197	0.386	0.541	0.362	0.179	-4.952	2076.141		0
ZINC01548695_134	1G3E.pdb_1GHZ.pdb_1QB6.pdb	292	0.524	0.383	0.141	1.548	1.191	0.357	0.55	0.361	0.189	-5.258	2068.901		0
ZINC02135326_52	1G3E.pdb_1GHZ.pdb_1QB6.pdb	290	0.524	0.414	0.11	1.51	1.226	0.284	0.536	0.385	0.151	-4.211	2204.424		0
ZINC03368307_117	1G3E.pdb_1GHZ.pdb_1QB6.pdb	295	0.524	0.377	0.147	1.718	1.319	0.399	0.535	0.346	0.189	-5.239	1974.99		0
ZINC04103307_70	1G3E.pdb_1GHZ.pdb_1QB6.pdb	294	0.524	0.369	0.155	1.438	1.098	0.34	0.578	0.357	0.221	-6.193	2048.318		0
ZINC00921242_70	1G3E.pdb_1GHZ.pdb_1QB6.pdb	296	0.524	0.413	0.111	1.395	1.121	0.274	0.553	0.395	0.158	-4.403	2270.529		0
ZINC01549838_20	1G3E.pdb_1GHZ.pdb_1QB6.pdb	293	0.524	0.39	0.134	1.572	1.199	0.373	0.539	0.366	0.173	-4.79	2099.549		0
ZINC04103307_73	1G3E.pdb_1GHZ.pdb_1QB6.pdb	291	0.524	0.362	0.162	1.425	1.082	0.343	0.588	0.353	0.235	-6.585	2022.564		0
ZINC03838510_159	1G3E.pdb_1GHZ.pdb_1QB6.pdb	297	0.523	0.365	0.158	1.696	1.286	0.41	0.541	0.337	0.204	-5.655	1929.119		0
ZINC02221823_103	1G3E.pdb_1GHZ.pdb_1QB6.pdb	299	0.523	0.376	0.147	1.516	1.147	0.368	0.555	0.359	0.196	-5.46	2057.814		0
ZINC03368428_184	1G3E.pdb_1GHZ.pdb_1QB6.pdb	298	0.523	0.399	0.124	1.763	1.379	0.383	0.515	0.359	0.155	-4.293	2054.608		0
ZINC03819921_115	1G3E.pdb_1GHZ.pdb_1QB6.pdb	301	0.523	0.37	0.153	1.565	1.164	0.401	0.551	0.352	0.199	-5.526	2014.322		0
ZINC02218504_145	1G3E.pdb_1GHZ.pdb_1QB6.pdb	302	0.523	0.351	0.171	1.572	1.111	0.461	0.553	0.34	0.214	-5.927	1945.317		0
ZINC02975581_27	1G3E.pdb_1GHZ.pdb_1QB6.pdb	303	0.523	0.394	0.129	1.354	1.067	0.287	0.575	0.385	0.19	-5.333	2210.421		0
ZINC03819921_73	1G3E.pdb_1GHZ.pdb_1QB6.pdb	304	0.523	0.355	0.168	1.563	1.13	0.433	0.557	0.341	0.216	-5.981	1954.192		0
ZINC04217906_126	1G3E.pdb_1GHZ.pdb_1QB6.pdb	300	0.523	0.411	0.113	1.74	1.403	0.337	0.512	0.367	0.145	-4.003	2099.431		0
ZINC04411389_30	1G3E.pdb_1GHZ.pdb_1QB6.pdb	305	0.523	0.367	0.155	1.511	1.123	0.388	0.559	0.353	0.206	-5.718	2024.62		0
ZINC03891131_136	1G3E.pdb_1GHZ.pdb_1QB6.pdb	308	0.522	0.422	0.1	1.555	1.305	0.25	0.527	0.384	0.143	-3.999	2198.739		0
ZINC03779518_21	1G3E.pdb_1GHZ.pdb_1QB6.pdb	307	0.522	0.389	0.132	1.408	1.131	0.277	0.575	0.373	0.202	-5.674	2137.826		0
ZINC03343938_190	1G3E.pdb_1GHZ.pdb_1QB6.pdb	316	0.522	0.396	0.126	1.504	1.15	0.354	0.54	0.376	0.164	-4.548	2158.189		0
ZINC00970330_79	1G3E.pdb_1GHZ.pdb_1QB6.pdb	312	0.522	0.404	0.118	1.601	1.283	0.319	0.529	0.371	0.158	-4.399	2122.578		0
ZINC00770143_152	1G3E.pdb_1GHZ.pdb_1QB6.pdb	310	0.522	0.378	0.143	1.435	1.074	0.361	0.561	0.369	0.192	-5.333	2117.337		0
ZINC01322331_33	1G3E.pdb_1GHZ.pdb_1QB6.pdb	311	0.522	0.385	0.137	1.524	1.202	0.322	0.554	0.362	0.192	-5.359	2074.003		0
ZINC03867259_195	1G3E.pdb_1GHZ.pdb_1QB6.pdb	314	0.522	0.404	0.118	1.747	1.415	0.333	0.516	0.362	0.154	-4.273	2065.847		0
ZINC03552652_166	1G3E.pdb_1GHZ.pdb_1QB6.pdb	315	0.522	0.386	0.135	1.623	1.252	0.371	0.534	0.359	0.175	-4.858	2052.183		0
